State Facility Type 1 Literal,Facility Name,Licensee,Address,City,State,Zip,Phone Number,County,Capacity,Ownership Type,License Number
PERSONAL CARE HOMES,MINELLI'S KOZY COMFORT LIVING,MINELLIS KOZY COMFORT LIVING INC,"1640 NORTH MAIN AVENUE,",SCRANTON,PA,18508,5703425499,LACKAWANNA,27,PROFIT,201000
PERSONAL CARE HOMES,MOLNAR'S PERSONAL CARE HOME,GEORGETTA A MOLNAR,"258 PLUMMER ROAD,",MCCLELLANDTOWN,PA,15458,7247373062,FAYETTE,8,PROFIT,449930
PERSONAL CARE HOMES,MON VALLEY CARE CENTER,CPSR ASSOCIATES LLC,"200 STOOPS DRIVE,",MONONGAHELA,PA,15063,7243101111,WASHINGTON,41,PROFIT,418160
PERSONAL CARE HOMES,MONARCH MEADOW,MONARCH MEADOW LLC,"490 COOLSPRING STREET,",UNIONTOWN,PA,15401,8142887807,FAYETTE,49,PROFIT,449440
PERSONAL CARE HOMES,MOOREHEAD PLACE,MOOREHEAD AID OPCO LLC,"116 MADISON CIRCLE,",INDIANA,PA,15701,7244659606,INDIANA,47,PROFIT,444900
PERSONAL CARE HOMES,MORAVIAN HALL SQUARE PERSONAL CARE RESIDENCES,MORNINGSTAR SENIOR LIVING INC,"175 WEST NORTH STREET,",NAZARETH,PA,18064,6107461000,NORTHAMPTON,104,NON-PROFIT,226280
PERSONAL CARE HOMES,MORAVIAN KING'S DAUGHTERS AND SONS HOME,MORAVIAN UNION OF KING'S DAUGHTERS & SONS OF BETHLEHEM PA,"61 WEST MARKET STREET,",BETHLEHEM,PA,18018,6108675382,NORTHAMPTON,16,NON-PROFIT,242140
PERSONAL CARE HOMES,MORAVIAN MANOR,MORAVIAN MANORS INC,"300 WEST LEMON STREET,",LITITZ,PA,17543,7176260214,LANCASTER,25,NON-PROFIT,321760
PERSONAL CARE HOMES,MORAVIAN VILLAGE II OF BETHLEHEM,MORAVIAN VILLAGE OF BETHLEHEM,"526 WOOD STREET,",BETHLEHEM,PA,18018,6106254885,NORTHAMPTON,250,NON-PROFIT,215690
PERSONAL CARE HOMES,MORNING GLORY SENIOR LIVING,MORNING GLORY SENIOR LIVING INC,419 N. QUEEN STREET,LITTLESTOWN,PA,17340,7173599990,ADAMS,12,PROFIT,312800
PERSONAL CARE HOMES,MORNING STAR MANOR,"MORNING STAR MANOR, INC.","306 WEST MAIN STREET,",PEN ARGYL,PA,18072,6108635998,NORTHAMPTON,25,PROFIT,245091
PERSONAL CARE HOMES,MORRIS-PACE PERSONAL CARE,MORRIS-PACE ASSISTED LIVING INC,"416 READING AVENUE,",WEST READING,PA,19611,6103719590,BERKS,63,PROFIT,215900
PERSONAL CARE HOMES,MOUNT CARMEL PERSONAL CARE COMMUNITY,MCNRC LP,"2616 LOCUST GAP HIGHWAY,",MOUNT CARMEL,PA,17851,5703392501,NORTHUMBERLAND,26,PROFIT,222780
PERSONAL CARE HOMES,MOUNT TREXLER MANOR,MOUNT TREXLER MANOR CORPORATION,"5201 ST. JOSEPH RD, PO BOX 1001",LIMEPORT,PA,18060,6109659021,LEHIGH,74,PROFIT,216630
PERSONAL CARE HOMES,MOUNTAIN TOP SENIOR LIVING,GUARDIAN ELDER CARE AT MOUNTAIN TOP I LLC,"185 SOUTH MOUNTAIN BOULEVARD,",MOUNTAIN TOP,PA,18707,5704746377,LUZERNE,34,PROFIT,221670
PERSONAL CARE HOMES,MOUNTAIN VIEW SENIOR LIVING,MOUNTAIN VIEW SENIOR LIVING LLC,"132 NATURE PARK ROAD,",GREENSBURG,PA,15601,7248370690,WESTMORELAND,130,PROFIT,450890
PERSONAL CARE HOMES,MRS. BUSH'S PERSONAL CARE HOME I,"MRS. BUSH'S PERSONAL CARE HOME, INC.","PO BOX 327,302 KUNKLETOWN ROAD,",KUNKLETOWN,PA,18058,6103813713,MONROE,70,PROFIT,228350
PERSONAL CARE HOMES,MRS. BUSH'S PERSONAL CARE HOME II,"MRS. BUSH'S PERSONAL CARE HOME, INC.","110 COUNTRY VIEW LANE,",KUNKLETOWN,PA,18058,6103813713,MONROE,9,PROFIT,242320
PERSONAL CARE HOMES,MS CARE LLC PERSONAL CARE HOME,MS CARE LLC,"2105 GRANDVIEW AVENUE,",MCKEESPORT,PA,15132,4123471715,ALLEGHENY,29,PROFIT,448450
PERSONAL CARE HOMES,MT WOLF MANOR,MT WOLF MANOR LLC,"1054 SECOND STREET,",MT WOLF,PA,17347,7177819064,YORK,15,PROFIT,336000
PERSONAL CARE HOMES,MT. ASSISI PLACE,MT. ASSISI PLACE LLC,"934 FOREST AVENUE,",BELLEVUE,PA,15202,4127611999,ALLEGHENY,81,PROFIT,450201
PERSONAL CARE HOMES,NAZARETH MEMORY CENTER AT MARIA JOSEPH,MARIA JOSEPH MANOR INC,"15 SCHOOLHOUSE ROAD,",DANVILLE,PA,17821,5702758701,MONTOUR,24,NON-PROFIT,211150
PERSONAL CARE HOMES,NELSON'S GOLDEN YEARS,"NELSON GOLDEN YEARS, INC.","137 OKLAHOMA CEMETERY ROAD,",DUBOIS,PA,15801,8143717740,CLEARFIELD,60,PROFIT,448680
PERSONAL CARE HOMES,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"BUILDING 1, 6816 WEST LAKE RD,",FAIRVIEW,PA,16415,8144741977,ERIE,26,PROFIT,442041
PERSONAL CARE HOMES,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"BUILDING 2, 6816 WEST LAKE RD,",FAIRVIEW,PA,16415,8144741977,ERIE,16,PROFIT,442050
PERSONAL CARE HOMES,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"4155 ROXBURY DRIVE,",ERIE,PA,16506,8144741977,ERIE,6,PROFIT,446960
PERSONAL CARE HOMES,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"10589 NORTH EDGEWOOD DRIVE,",LAKE CITY,PA,16423,8144741977,ERIE,5,PROFIT,447960
PERSONAL CARE HOMES,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"1331 DUTCH ROAD,",FAIRVIEW,PA,16415,8144741977,ERIE,5,PROFIT,448180
PERSONAL CARE HOMES,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"6816 WEST LAKE ROAD,",FAIRVIEW,PA,16415,8144741977,ERIE,8,PROFIT,446630
PERSONAL CARE HOMES,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"6726 WALNUT CREEK DRIVE,",FAIRVIEW,PA,16415,8144741977,ERIE,4,PROFIT,446950
PERSONAL CARE HOMES,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"6816 WEST LAKE ROAD,",FAIRVIEW,PA,16415,8144741977,ERIE,8,PROFIT,447100
PERSONAL CARE HOMES,NEW HOPE GRACIOUS PERSONAL CARE,NEW HOPE GRACIOUS SENIOR COMMUNITY,"300 UNION AVENUE,",AVALON,PA,15202,4127614673,ALLEGHENY,85,PROFIT,432100
PERSONAL CARE HOMES,NEW LIFE PERSONAL CARE,"NEW LIFE PERSONAL CARE HOME, INC.","2521 VERSAILLES AVENUE,",MCKEESPORT,PA,15132,4126787455,ALLEGHENY,18,PROFIT,431210
PERSONAL CARE HOMES,NEW MANOR PERSONAL CARE BOARDING HOME,IRENE NELSON,"2211 WEST VENANGO STREET,",PHILADELPHIA,PA,19140,2152258340,PHILADELPHIA,16,PROFIT,115530
PERSONAL CARE HOMES,NEW OPTIONS I,RESOURCES FOR HUMAN DEVELOPMENT INC,"1419-21 POWELL STREET,",NORRISTOWN,PA,19401,6102920225,MONTGOMERY,12,NON-PROFIT,128040
PERSONAL CARE HOMES,NEW VISIONS INC,NEW VISIONS OF SOUTH CENTRAL PA INC,"103 DEERVIEW DRIVE,",NEWVILLE,PA,17241,7177763322,CUMBERLAND,7,NON-PROFIT,328700
PERSONAL CARE HOMES,NEWHAVEN COURT AT CLEARVIEW,TITHONUS BUTLER LP,"100 NEWHAVEN LANE,",BUTLER,PA,16001,7244778713,BUTLER,115,PROFIT,423460
PERSONAL CARE HOMES,NEWHAVEN COURT AT LINDWOOD,TITHONUS GREENSBURG LP,"100 FREEDOM WAY,",GREENSBURG,PA,15601,7248532502,WESTMORELAND,128,PROFIT,429360
PERSONAL CARE HOMES,NEWSEASONS AT NEW BRITAIN,SNH PENN TENANT LLC,"800 MANOR DRIVE,",CHALFONT,PA,18914,2159978700,BUCKS,100,PROFIT,145080
PERSONAL CARE HOMES,NIPPENOSE VALLEY VILLAGE,NIPPENOSE VALLEY VILLAGE INC,"7190 SOUTH STATE ROUTE 44 HWY,",WILLIAMSPORT,PA,17701,5707452400,LYCOMING,59,PROFIT,226700
PERSONAL CARE HOMES,NORBERT RESIDENTIAL CARE FACILITY,NORBERT INC,"2413 ST. NORBERT DRIVE,",PITTSBURGH,PA,15234,4128855202,ALLEGHENY,102,PROFIT,430510
PERSONAL CARE HOMES,NORMANDIE RIDGE,ALBRIGHT CARE SERVICES,"1700 NORMANDIE DRIVE,",YORK,PA,17408,7177646262,YORK,66,NON-PROFIT,351320
PERSONAL CARE HOMES,NORTH PENN MANOR,"NORTH PENN MANOR, INC.","240 NORTH SHERMAN STREET,",WILKES-BARRE,PA,18702,5708228866,LUZERNE,80,PROFIT,220320
PERSONAL CARE HOMES,NORTH RIDGE CENTER PERSONAL CARE,CR NAYLOR INC,"99 NORTHRIDGE DRIVE,",MCALISTERVILLE,PA,17049,7174633413,JUNIATA,24,PROFIT,329230
PERSONAL CARE HOMES,NORTH STRABANE RETIREMENT VILLAGE,NORTH STRABANE RETIREMENT VILLAGE LLC,"200 TANDEM VILLAGE ROAD,",CANONSBURG,PA,15317,7247460600,WASHINGTON,90,PROFIT,448722
PERSONAL CARE HOMES,NORTHVIEW ESTATES,NORTHVIEW ESTATES LIMITED PARTNERSHIP,"945 BORDER AVENUE,",ELLWOOD CITY,PA,16117,7247581200,LAWRENCE,75,PROFIT,404990
PERSONAL CARE HOMES,NOTTINGHAM VILLAGE RETIREMENT CENTER,LEEDS HEALTH CARE SERVICES INC,"60 NEITZ ROAD, PO BOX 32,",NORTHUMBERLAND,PA,17857,5704738356,NORTHUMBERLAND,90,PROFIT,202130
PERSONAL CARE HOMES,OAK LANE PERSONAL CARE HOME,GLOBAL HEALTH CARE SERVICES LLC,"1407-1409 72ND AVENUE,",PHILADELPHIA,PA,19126,2155497988,PHILADELPHIA,15,PROFIT,135290
PERSONAL CARE HOMES,OAK LEAF MANOR NORTH,SENIOR CARE OLM NORTH LLC,"2901 HARRISBURG PIKE,",LANDISVILLE,PA,17538,7178984663,LANCASTER,135,PROFIT,333280
PERSONAL CARE HOMES,OAK LEAF MANOR PERSONAL CARE RETIREMENT HOME,SENIOR CARE - OLM SOUTH LLC,"2101 WABANK ROAD,",MILLERSVILLE,PA,17551,7178729100,LANCASTER,82,PROFIT,333260
PERSONAL CARE HOMES,OAKLEAF PERSONAL CARE HOME,OAKLEAF INC,"3800 OAKLEAF ROAD,",PITTSBURGH,PA,15227,4128818194,ALLEGHENY,65,PROFIT,431460
PERSONAL CARE HOMES,OAKWOOD COURT,HATFIELD MENNONITE HOMES INC,"275 DOCK DRIVE,",LANSDALE,PA,19446,2153684438,MONTGOMERY,80,NON-PROFIT,127960
PERSONAL CARE HOMES,OAKWOOD RESIDENCE,OAKWOOD RESIDENCE LLC,"2109 RED LION ROAD,",PHILADELPHIA,PA,19115,2156737000,PHILADELPHIA,89,PROFIT,132560
PERSONAL CARE HOMES,OAKWOOD TERRACE,PREMIER OAKWOOD TERRACE OPERATING LLC,"400 GLEASON DRIVE,",MOOSIC,PA,18507,5704513171,LACKAWANNA,58,PROFIT,226610
PERSONAL CARE HOMES,OIL CITY SENIOR LIVING,GUARDIAN ELDER CARE AT OIL CITY LLC,"1293 GRANDVIEW ROAD,",OIL CITY,PA,16301,8146788829,VENANGO,22,PROFIT,447980
PERSONAL CARE HOMES,OLD FORGE MANOR PERSONAL CARE CENTER,OLD FORGE MANOR PCH LLC,"246 SOUTH MAIN STREET,",OLD FORGE,PA,18518,5704510788,LACKAWANNA,50,PROFIT,225590
PERSONAL CARE HOMES,OLIVIA VILLAGE,HFA INC,"13771 SOUTH EAGLE VALLEY ROAD,",TYRONE,PA,16686,8146841005,BLAIR,33,PROFIT,319170
PERSONAL CARE HOMES,"ORCHARD MANOR, INC.",ORCHARD MANOR INC,"20 ORCHARD DRIVE,",GROVE CITY,PA,16127,7244587760,MERCER,24,PROFIT,419600
PERSONAL CARE HOMES,ORION PERSONAL CARE,ORION PERSONAL CARE CORPORATION,"2191 FERGUSON ROAD,",ALLISON PARK,PA,15101,4124929789,ALLEGHENY,25,PROFIT,431260
PERSONAL CARE HOMES,ORRSTOWN PERSONAL CARE HOME,ORRSTOWN PERSONAL CARE HOME,"3329 ORRSTOWN ROAD,",ORRSTOWN,PA,17244,7175308700,FRANKLIN,30,PROFIT,309380
PERSONAL CARE HOMES,ORTH HOME,ORTH HOME INC,"6941 OLD YORK ROAD,",PHILADELPHIA,PA,19126,2159242415,PHILADELPHIA,35,PROFIT,143470
PERSONAL CARE HOMES,OUR FAMILY'S HOME,OUR FAMILYS HOME INC,"1126 ROSS AVENUE,",FORD CITY,PA,16226,7247637170,ARMSTRONG,45,PROFIT,444290
PERSONAL CARE HOMES,OUR HOME OF HOPE,OUR HOME OF HOPE INC,"223-225 CHERRY STREET,",COLUMBIA,PA,17512,7176847060,LANCASTER,30,NON-PROFIT,333220
PERSONAL CARE HOMES,OUR HOUSE-WILL SEE YOU HOME-I,CONFER HOME HEALTH SERVICES LLC,"327 HOWARD STREET,",SOUTH WILLIAMSPORT,PA,17702,5703238829,LYCOMING,8,PROFIT,214030
PERSONAL CARE HOMES,OUR LADY OF THE ALLEGHENIES RESIDENCE,GARVEY MANOR NURSING HOME,"1037 SOUTH LOGAN BOULEVARD,",HOLLIDAYSBURG,PA,16648,8146955571,BLAIR,54,NON-PROFIT,316410
PERSONAL CARE HOMES,OUR ORANGEVILLE MANOR PERSONAL CARE HOME,OUR ORANGEVILLE MANOR INC,"210 MILL STREET, PO BOX 157,",ORANGEVILLE,PA,17859,5706835951,COLUMBIA,36,PROFIT,223930
PERSONAL CARE HOMES,OUTLOOK MANOR,MERCY LIFE CENTER CORPORATION,"3560 OUTLOOK DRIVE,",WEST MIFFLIN,PA,15122,4123260012,ALLEGHENY,12,NON-PROFIT,430080
PERSONAL CARE HOMES,OVERLOOK GREEN,SNH PENN TENANT LLC,"5250 MEADOWGREEN DRIVE,",PITTSBURGH,PA,15236,4128818300,ALLEGHENY,128,PROFIT,450570
PERSONAL CARE HOMES,PALMYRA HERITAGE HOUSE,PALMYRA HEALTHCARE MANAGEMENT LLC,"616 WEST MAIN STREET,",PALMYRA,PA,17078,7178389000,LEBANON,36,PROFIT,333910
PERSONAL CARE HOMES,PARADISE MANOR,SYDLYNN INC,"206 EAST LINCOLN AVENUE,",HATFIELD,PA,19440,2158552697,MONTGOMERY,37,PROFIT,144460
PERSONAL CARE HOMES,PARAMOUNT SENIOR LIVING AT BETHEL PARK,PARAMOUNT SENIOR LIVING AT BETHEL PARK LLC,"5785 BAPTIST ROAD,",BETHEL PARK,PA,15102,4128333500,ALLEGHENY,125,PROFIT,440881
PERSONAL CARE HOMES,PARAMOUNT SENIOR LIVING AT CHAMBERSBURG ROAD,PARAMOUNT SENIOR LIVING AT FAYETTEVILLE LLC,"6375 CHAMBERSBURG ROAD,",FAYETTEVILLE,PA,17222,7173522721,ADAMS,100,PROFIT,333830
PERSONAL CARE HOMES,PARAMOUNT SENIOR LIVING AT CRANBERRY,PARAMOUNT SENIOR LIVING AT SEVEN FIELDS LLC,"500 SEVEN FIELDS BOULEVARD,",SEVEN FIELDS,PA,16046,7247795020,BUTLER,92,PROFIT,405150
PERSONAL CARE HOMES,PARAMOUNT SENIOR LIVING AT LANCASTER COUNTY,PARAMOUNT SENIOR LIVING AT MAYTOWN LLC,"2760 MAYTOWN ROAD,",MAYTOWN,PA,17550,7174260033,LANCASTER,116,PROFIT,333900
PERSONAL CARE HOMES,PARAMOUNT SENIOR LIVING AT PETERS TOWNSHIP,PARAMOUNT SENIOR LIVING AT PETERS TOWNSHIP LLC,"240 CEDAR HILL DRIVE,",MCMURRAY,PA,15317,7249691040,WASHINGTON,120,PROFIT,443460
PERSONAL CARE HOMES,PARAMOUNT SENIOR LIVING AT SOUTH HILLS,PARAMOUNT HEALTH RESOURCES LLC,"100 KNOEDLER ROAD,",PITTSBURGH,PA,15236,4126503100,ALLEGHENY,127,PROFIT,433410
PERSONAL CARE HOMES,PARAMOUNT SENIOR LIVING AT STONEBROOK,PARAMOUNT SENIOR LIVING AT FAYETTEVILLE LLC,"6361 CHAMBERSBURG ROAD,",FAYETTEVILLE,PA,17222,7173522721,ADAMS,44,PROFIT,333840
PERSONAL CARE HOMES,PARK CREEK PLACE - MEMORY CARE,NORTH WALES 1089 MC BG OPCO LLC,"1089 HORSHAM ROAD,",NORTH WALES,PA,19454,2155400520,MONTGOMERY,48,PROFIT,142560
PERSONAL CARE HOMES,PARK CREEK PLACE - PERSONAL CARE,NORTH WALES 1091 PCH BG OPCO LLC,"1091 HORSHAM ROAD,",NORTH WALES,PA,19454,2155429670,MONTGOMERY,72,PROFIT,142570
PERSONAL CARE HOMES,PARKER PERSONAL CARE FACILITY,PARKER PERSONAL CARE INC,"103 SEWARD STREET,",PARKER,PA,16049,7243994356,ARMSTRONG,40,NON-PROFIT,426560
PERSONAL CARE HOMES,PARKLAND MANOR,PARKLAND MANOR LLC,"4636 CRACKERSPORT ROAD,",ALLENTOWN,PA,18104,6104033333,LEHIGH,70,PROFIT,228230
PERSONAL CARE HOMES,PARKSIDE SUITES/PARKSIDE AT NORTH EAST,MILLCREEK MANOR,"2 GIBSON STREET,",NORTH EAST,PA,16428,8148444295,ERIE,70,NON-PROFIT,446560
PERSONAL CARE HOMES,PASSAVANT MEMORIAL HOMES KOHLER HALL,PASSAVANT MEMORIAL HOMES,"641 RENO STREET,",ROCHESTER,PA,15074,7247750448,BEAVER,8,NON-PROFIT,449770
PERSONAL CARE HOMES,PASSAVANT RETIREMENT & HEALTH CENTER - NEWHAVEN COURT,PASSAVANT RETIREMENT AND HEALTH CENTER,"100 BURGESS DRIVE,",ZELIENOPLE,PA,16063,7244522894,BUTLER,164,NON-PROFIT,424060
PERSONAL CARE HOMES,PAUL'S RUN,PAULS RUN INC,"9896 BUSTLETON AVENUE,",PHILADELPHIA,PA,19115,2159343000,PHILADELPHIA,170,NON-PROFIT,176990
PERSONAL CARE HOMES,PAULA TEACHER & ASSOCIATES,PAULA TEACHER AND ASSOCIATES INC,"206 SAGERVILLE ROAD,",HARRISON CITY,PA,15636,7242960296,WESTMORELAND,10,PROFIT,448160
PERSONAL CARE HOMES,PAULIN PERSONAL CARE HOME,PAULIN PERSONAL CARE HOME INC,"119 WEST LINCOLN AVENUE,",MCDONALD,PA,15057,7249263526,WASHINGTON,20,PROFIT,470000
PERSONAL CARE HOMES,PAXTON STREET HOME BENEVOLENT SOCIETY,PAXTON STREET HOME BENEVOLENT SOCIETY INC,"2001 PAXTON STREET,",HARRISBURG,PA,17111,7172365508,DAUPHIN,85,NON-PROFIT,342010
PERSONAL CARE HOMES,PEACE'S PERSONAL CARE HOME,WENDY JO PEACE,"429 UNION STREET, P.O. BOX 536,","BIG RUN,",PA,15715,8144275265,JEFFERSON,16,PROFIT,406550
PERSONAL CARE HOMES,PEACH TREE MANOR,MICHAEL SINGLETON AND ROBIN SINGLETON,"125 NORTH PEACH STREET,",PHILADELPHIA,PA,19139,2672923203,PHILADELPHIA,5,PROFIT,192301
PERSONAL CARE HOMES,PEACH TREE MANOR,ROBIN AND MICHAEL SINGLETON,"5130 SPRUCE STREET,",PHILADELPHIA,PA,19139,2672923203,PHILADELPHIA,18,PROFIT,116530
PERSONAL CARE HOMES,PENN ASSISTED CARE,PENN ASSISTED CARE LLC,"68 MAIN STREET,",PENNSBURG,PA,18073,2677722232,MONTGOMERY,33,PROFIT,139050
PERSONAL CARE HOMES,PENN HIGHLANDS JEFFERSON MANOR P. C.,JEFFCO HEALTH SERVICES INC,"417 RT. 28,",BROOKVILLE,PA,15825,8148492071,JEFFERSON,48,NON-PROFIT,406240
PERSONAL CARE HOMES,PENNSWOOD VILLAGE PERSONAL CARE HOME,PENNSWOOD VILLAGE,"1382 NEWTOWN-LANGHORNE ROAD,",NEWTOWN,PA,18940,2159689110,BUCKS,41,NON-PROFIT,126750
PERSONAL CARE HOMES,PENNSYLVANIA SOLDIERS AND SAILORS HOME,PENNSYLVANIA SOLDIERS AND SAILORS HOME,"560 E. 3RD STREET, P.O.B 6239,",ERIE,PA,16512,8148714531,ERIE,100,STATE,448290
PERSONAL CARE HOMES,PENNWOOD NURSING AND REHABILITATION CENTER,PENNWOOD NURSING AND REHABILITATION CENTER LLC,"909 WEST STREET,",PITTSBURGH,PA,15221,4122437800,ALLEGHENY,22,PROFIT,450190
PERSONAL CARE HOMES,PERONI PERSONAL CARE HOME,ANTHONY J PERONI,"111 EASY STREET,",UNIONTOWN,PA,15401,7244371880,FAYETTE,33,PROFIT,426270
PERSONAL CARE HOMES,PERRY SOUTH PERSONAL CARE HOME,PERRY SOUTH PERSONAL CARE HOME LTD,"1129 TWEED STREET,",PITTSBURGH,PA,15204,4127779828,ALLEGHENY,8,PROFIT,433730
PERSONAL CARE HOMES,PERSONAL CARE AT BLUE RIDGE,THE MEADOWS AT HARRISBURG FOR PERSONAL CARE LLC,"10 HOUSE AVENUE,",CAMP HILL,PA,17011,7177631679,CUMBERLAND,31,PROFIT,333140
PERSONAL CARE HOMES,PERSONAL CARE AT EVERGREEN,PERSONAL CARE AT EVERGREEN INC,"25 GLADE AVENUE,",WAYNESBURG,PA,15370,7246274125,GREENE,44,PROFIT,400900
PERSONAL CARE HOMES,PERSONAL CARE AT EVERGREEN,PERSONAL CARE AT EVERGREEN INC,"336 NORTH MAIN STREET,",WASHINGTON,PA,15301,7242224227,WASHINGTON,48,PROFIT,405780
PERSONAL CARE HOMES,PERSONAL CARE/MEMORY CARE @ THE PARK,GDL FARMS CORPORATION,"3455 DAVISVILLE ROAD,",HATBORO,PA,19040,2156593900,MONTGOMERY,113,NON-PROFIT,127900
PERSONAL CARE HOMES,PETER BECKER COMMUNITY,PETER BECKER COMMUNITY,"800 MAPLE AVENUE, 1ST FLOOR,",HARLEYSVILLE,PA,19438,2152569501,MONTGOMERY,68,NON-PROFIT,127730
PERSONAL CARE HOMES,PHILADELPHIA PROTESTANT HOME,PHILADELPHIA PROTESTANT HOME,"6500 TABOR ROAD, MIDWAY MANOR,",PHILADELPHIA,PA,19111,2156978000,PHILADELPHIA,188,NON-PROFIT,144500
PERSONAL CARE HOMES,PHOEBE BERKS VILLAGE,"PHOEBE BERKS HEALTH CARE CENTER, INC.","1 READING DRIVE,",WERNERSVILLE,PA,19565,6109278200,BERKS,91,NON-PROFIT,205360
PERSONAL CARE HOMES,PHOEBE WYNCOTE,WYNCOTE CHURCH HOME,"208 FERNBROOK AVENUE,",WYNCOTE,PA,19095,2154612100,MONTGOMERY,45,NON-PROFIT,137290
PERSONAL CARE HOMES,PICKERING MANOR,COMMUNITY WELFARE COUNCIL OF NEWTOWN INC,"226 NORTH LINCOLN AVENUE,",NEWTOWN,PA,18940,2159683878,BUCKS,25,NON-PROFIT,126860
PERSONAL CARE HOMES,PICKERING MANOR PERSONAL CARE NEIGHBORHOOD,COMMUNITY WELFARE COUNCIL OF NEWTOWN INC,"226 NORTH LINCOLN AVENUE,",NEWTOWN,PA,18940,2159683878,BUCKS,17,NON-PROFIT,146830
PERSONAL CARE HOMES,PINE MANOR HOME,AMERISTAR LLC,"687 GREENBRIAR ROAD,",YORK,PA,17404,7177642989,YORK,29,PROFIT,334780
PERSONAL CARE HOMES,PINE RUN LAKEVIEW,DOYLESTOWN HOSPITAL DBA PINE RUN LAKEVIEW,"2425 LOWER STATE ROAD,",DOYLESTOWN,PA,18901,2154897117,BUCKS,107,PROFIT,127340
PERSONAL CARE HOMES,PINE VIEW PERSONAL CARE FACILITY,"PINE VIEW PERSONAL CARE FACILITY, INC.","1113 PINE VIEW LANE,",VANDERGRIFT,PA,15690,7245683631,ARMSTRONG,28,PROFIT,426690
PERSONAL CARE HOMES,"PISANO, JOHN A. AND SHIRLEY PERSONAL CARE HOME","JOHN A. AND SHIRLEY PISANO, JR.","P.O.BOX 144, 670 STONETOWN RD.,",ROSSITER,PA,15772,8149382256,INDIANA,4,PROFIT,427430
PERSONAL CARE HOMES,PITTSTON HEAVENLY MANOR,PITTSTON HEAVENLY MANOR INC,"51 NORTH MAIN STREET,",PITTSTON,PA,18640,5706550272,LUZERNE,55,PROFIT,218690
PERSONAL CARE HOMES,PLEASANT RIDGE MATURE LIVING,"PLEASANT RIDGE MATURE LIVING, LLC","981 PLEASANT HILL ROAD,",LEECHBURG,PA,15656,7248450933,WESTMORELAND,75,PROFIT,429400
PERSONAL CARE HOMES,PLEASANT VIEW COMMUNITIES,PLEASANT VIEW RETIREMENT COMMUNITY,"544 NORTH PENRYN ROAD,",MANHEIM,PA,17545,7176652445,LANCASTER,174,NON-PROFIT,321850
PERSONAL CARE HOMES,PLUSH MILLS,SENIOR LIVING NP LLC,"501 PLUSH MILL ROAD,",WALLINGFORD,PA,19086,6106901630,DELAWARE,79,PROFIT,131040
PERSONAL CARE HOMES,PLYMOUTH MANOR PERSONAL CARE CENTER,PLYMOUTH MANOR PERSONAL CARE CENTER LLC,"120 MARTZ MANOR,",PLYMOUTH,PA,18651,5707792730,LUZERNE,40,PROFIT,225870
PERSONAL CARE HOMES,POLK PERSONAL CARE CENTER,CHARLES P & MARGARET E POLK FOUNDATION,"301 NORTH STREET,",MILLERSBURG,PA,17061,7176922613,DAUPHIN,85,NON-PROFIT,306870
PERSONAL CARE HOMES,POND VIEW MANOR,THANHOF INC,"1115 MYRTLE ROAD, P.O. BOX 67,",WALNUTPORT,PA,18088,6107601932,NORTHAMPTON,8,PROFIT,245000
PERSONAL CARE HOMES,PRESBYTERIAN HOME,PRESBYTERIAN HOME IN THE PRESBYTERY OF HUNTINGDON,"220 NEWRY STREET,",HOLLIDAYSBURG,PA,16648,8146934000,BLAIR,50,NON-PROFIT,343400
PERSONAL CARE HOMES,PRESBYTERIAN HOME AT WILLIAMSPORT,PRESBYTERIAN HOMES INC,"810 LOUISA STREET,",WILLIAMSPORT,PA,17701,5706018350,LYCOMING,27,NON-PROFIT,200540
PERSONAL CARE HOMES,PROVIDENCE PLACE OF PINE GROVE,PROVIDENCE PLACE OF PINE GROVE ASSOCIATES,"24 HIKES HOLLOW ROAD,",PINE GROVE,PA,17963,5703454999,SCHUYLKILL,93,PROFIT,225500
PERSONAL CARE HOMES,PROVIDENCE PLACE OF POTTSVILLE,PROVIDENCE PLACE OF POTTSVILLE ASSOCIATES,"2200 FIRST AVENUE,",POTTSVILLE,PA,17901,5706286950,SCHUYLKILL,192,PROFIT,203970
PERSONAL CARE HOMES,PROVIDENCE POINT,BAPTIST HOMES SOCIETY,"200 ADAMS AVENUE,",PITTSBURGH,PA,15243,4124893560,ALLEGHENY,84,NON-PROFIT,441430
PERSONAL CARE HOMES,QUADRANGLE PERSONAL CARE,SH OPCO THE QUADRANGLE LLC,"3300 DARBY ROAD,",HAVERFORD,PA,19041,6106423000,DELAWARE,143,PROFIT,146760
PERSONAL CARE HOMES,QUALITY ASSISTED CARE,QUALITY ASSISTED CARE INC,"3411 NORTH 17TH STREET,",PHILADELPHIA,PA,19140,2152234475,PHILADELPHIA,15,PROFIT,193050
