Service Type,Program Office,Facility Name,Legal Entity Name,Address,City,State,Zip,Phone,County,Region,Capacity,Type of Operation,License Status,License Number,Type of License,Inspection Summary Link,Quality Service Review Link,Waiver Link
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FAIRFIELD HEALTH MANAGEMENT,FAIRFIELD HEALTH MANAGEMENT LLC,"235 FRANKLIN STREET,",FAIRFIELD,PA,17320,5408423558,ADAMS,CENTRAL,25,PROFIT,LICENSED,334550,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FAIRFIELD PERSONAL CARE HOME,T A RAHM,"27 KYLE AVENUE,",FAIRCHANCE,PA,15436,7245649794,FAYETTE,WESTERN,8,PROFIT,LICENSED,404450,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FAIRMOUNT HOMES - FARM CREST,FAIRMOUNT HOMES,"1100 FARM CREST DRIVE,",EPHRATA,PA,17522,7173541823,LANCASTER,CENTRAL,38,NON-PROFIT,LICENSED,321980,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FAIRMOUNT HOMES - WHEAT RIDGE,FAIRMOUNT HOMES,"333 WHEAT RIDGE DRIVE,",EPHRATA,PA,17522,7173541800,LANCASTER,CENTRAL,36,NON-PROFIT,LICENSED,321960,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FAITH FRIENDSHIP VILLA OF MOUNTVILLE,FAITH FRIENDSHIP MINISTRIES INC,"128 WEST MAIN STREET,",MOUNTVILLE,PA,17554,7172855596,LANCASTER,CENTRAL,74,NON-PROFIT,LICENSED,322020,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FAITHFUL LIVING,JAI JALARAM CARE LP,"2015 NORTH READING ROAD,",DENVER,PA,17517,7173684109,LANCASTER,CENTRAL,75,PROFIT,LICENSED,322580,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FAMILY AND FRIENDS (STONE RIDGE BUILDING),TEC CORP,"112 CAFFERTY ROAD,",PIPERSVILLE,PA,18947,2152978282,BUCKS,SOUTHEAST,28,PROFIT,LICENSED,136330,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FAMILY PINES PERSONAL CARE HOME,LINDA E. BRANDON,"P.O.BOX 455, 11293 ROUTE 422,",ELDERTON,PA,15736,7243544195,ARMSTRONG,WESTERN,8,PROFIT,LICENSED,426710,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FAVERS RESIDENTIAL CARE HOME,FAVERS RESIDENTIAL CARE HOME INC,"574 TEECE AVENUE,",PITTSBURGH,PA,15202,4127662814,ALLEGHENY,WESTERN,14,PROFIT,LICENSED,449130,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FAWN PERSONAL CARE HOME INC,FAWN PERSONAL CARE HOME INC,"282 SHAWNDEROSA DRIVE,",TARENTUM,PA,15084,7242244400,ALLEGHENY,WESTERN,16,PROFIT,LICENSED,446390,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FELLOWSHIP TERRACE,BIBLE FELLOWSHIP CHURCH HOMES INC,"3010 FELLOWSHIP DRIVE,",WHITEHALL,PA,18052,6107694300,LEHIGH,NORTHEAST,165,NON-PROFIT,LICENSED,216480,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FITZMAURICE COMMUNITY SERVICES,FITZMAURICE COMMUNITY SERVICES INC,"212 CARBON STREET,",LEHIGHTON,PA,18235,5704246223,CARBON,NORTHEAST,8,NON-PROFIT,LICENSED,245450,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,"FITZMAURICE COMMUNITY SERVICES, INC.",FITZMAURICE COMMUNITY SERVICES INC,"5 ELM STREET,",STROUDSBURG,PA,18360,5704246223,MONROE,NORTHEAST,8,NON-PROFIT,LICENSED,209540,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FLORAL CREEK,600 TOWNSHIP LINE RD SENIOR HOUSING I OPCO LLC,"600 TOWNSHIP LINE ROAD,",YARDLEY,PA,19067,2154973003,BUCKS,SOUTHEAST,48,PROFIT,LICENSED,136260,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FORBES ROAD RESIDENCE,FORBES PERSONAL CARE LLC,"6655 FRANKSTOWN AVENUE,",PITTSBURGH,PA,15206,4126653232,ALLEGHENY,WESTERN,44,PROFIT,LICENSED,443200,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FOREST CITY PERSONAL CARE,FCNRC LP,"911 DELAWARE STREET,",FOREST CITY,PA,18421,5707852273,SUSQUEHANNA,NORTHEAST,36,PROFIT,LICENSED,223490,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FOREST HILLS PERSONAL CARE HOME,FOREST HILLS CARE SERVICES LLC,"313 HUMBERT ROAD,",SIDMAN,PA,15955,8144877535,CAMBRIA,CENTRAL,50,PROFIT,LICENSED,334150,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FOULKEWAYS AT GWYNEDD,FOULKEWAYS AT GWYNEDD,"1120 MEETING HOUSE ROAD,",GWYNEDD,PA,19436,2156432200,MONTGOMERY,SOUTHEAST,112,NON-PROFIT,LICENSED,127740,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FOUR GRANDS PERSONAL CARE HOME,ANNA BAPTISTE,"5136 NORTH BROAD STREET,",PHILADELPHIA,PA,19141,2154552324,PHILADELPHIA,SOUTHEAST,10,PROFIT,LICENSED,192390,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FOXDALE VILLAGE,FOXDALE VILLAGE CORPORATION,"500 EAST MARYLYN AVENUE,",STATE COLLEGE,PA,16801,8142383322,CENTRE,NORTHEAST,64,NON-PROFIT,LICENSED,245650,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FRANCISCAN MANOR,SNH PENN TENANT LLC,"71 DARLINGTON ROAD,",BEAVER FALLS,PA,15010,7248911150,BEAVER,WESTERN,119,PROFIT,LICENSED,450550,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FRANKLIN HOUSE PERSONAL CARE HOME,FRANKLIN HOUSE PERSONAL CARE HOME INC,"1236 FRANKLIN AVENUE,",PITTSBURGH,PA,15221,4123714166,ALLEGHENY,WESTERN,8,PROFIT,PDR-APPEAL PEND,431331,PROVISIONAL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FREDERICK LIVING - ASPEN VILLAGE,FREDERICK MENNONITE COMMUNITY,"2849 BIG ROAD,",ZIEGLERVILLE,PA,19492,6107547878,MONTGOMERY,SOUTHEAST,31,NON-PROFIT,LICENSED,132580,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FREDERICK LIVING - MAGNOLIA HOUSE,FREDERICK MENNONITE COMMUNITY,"2849 BIG ROAD,",ZIEGLERVILLE,PA,19492,6107547878,MONTGOMERY,SOUTHEAST,104,NON-PROFIT,LICENSED,127720,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FREY VILLAGE,DIAKON LUTHERAN SOCIAL MINISTRIES,"1020 NORTH UNION STREET,",MIDDLETOWN,PA,17057,7179301200,DAUPHIN,CENTRAL,40,NON-PROFIT,LICENSED,343510,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FRIENDS BOARDING HOME,FRIENDS BOARDING HOME OF BUCKS QUARTERLY MEETING,"50 SOUTH CONGRESS STREET,",NEWTOWN,PA,18940,2159683346,BUCKS,SOUTHEAST,25,NON-PROFIT,LICENSED,126690,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FRIENDS BOARDING HOME OF WESTERN QUARTERLY MEETING,FRIENDS BOARDING HOME OF WESTERN QUARTERLY MEETING,"147 WEST STATE STREET,",KENNETT SQUARE,PA,19348,6104442577,CHESTER,SOUTHEAST,68,NON-PROFIT,LICENSED,140020,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FRITZINGERTOWN SENIOR LIVING COMMUNITY,LAKEWOOD SENIOR LIVING-DRUMS LLC,"159 SOUTH OLD TURNPIKE ROAD,",DRUMS,PA,18222,5707884178,LUZERNE,NORTHEAST,164,PROFIT,LICENSED,201660,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,FULMERS PERSONAL CARE HOME,THOMAS AND DIANE FULMER,"201 WOODWARD AVENUE,",LOCK HAVEN,PA,17745,5707481829,CLINTON,NORTHEAST,89,PROFIT,LICENSED,227100,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GARDEN SPOT VILLAGE,GARDEN SPOT VILLAGE,"433 S. KINZER AVENUE,",NEW HOLLAND,PA,17557,7173556000,LANCASTER,CENTRAL,110,NON-PROFIT,LICENSED,321940,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GARDEN VIEW MANOR,MERCY LIFE CENTER CORPORATION,"441 SWISSVALE AVENUE,",PITTSBURGH,PA,15221,4123424602,ALLEGHENY,WESTERN,56,NON-PROFIT,LICENSED,440690,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GARDEN WAY PLACE,BENTLEY AID OPCO LLC,"2400 GARDEN WAY,",HERMITAGE,PA,16148,7243471964,MERCER,WESTERN,47,PROFIT,LICENSED,444920,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GATESIDE,DEVEREUX FOUNDATION,"830 MAPLE AVENUE,",BERWYN,PA,19312,6102966800,CHESTER,SOUTHEAST,4,NON-PROFIT,LICENSED,142150,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GAUDENZIA NEW BEGINNINGS,"GAUDENZIA, INC.","1300 SPRING GARDEN STREET,",PHILADELPHIA,PA,19123,2154409669,PHILADELPHIA,SOUTHEAST,18,NON-PROFIT,LICENSED,176280,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GENERATIONS ELDER CARE,GENERATIONS ELDER CARE INC,"165 DEARTH ROAD,",UNIONTOWN,PA,15401,7242452922,FAYETTE,WESTERN,30,PROFIT,LICENSED,444800,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GEORGE'S PERSONAL CARE HOME,PARACLETE GROUP LLC,"108 WATER STREET,",NEW STANTON,PA,15672,7249259708,WESTMORELAND,WESTERN,18,PROFIT,LICENSED,440570,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GETZ PERSONAL CARE HOME,GETZ PERSONAL CARE HOME INC,"1026 SCENIC DRIVE,",KUNKLETOWN,PA,18058,5706291334,MONROE,NORTHEAST,60,PROFIT,LICENSED,240500,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GHEEL HOUSE,SPIRIT OF GHEEL,"P.O. BOX 610, 10 HOLLOW ROAD,",KIMBERTON,PA,19442,6104957871,CHESTER,SOUTHEAST,8,NON-PROFIT,LICENSED,144320,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GILLILAND MANOR,PRESBYTERIAN HOMES INC,"210 BIG SPRING ROAD,",NEWVILLE,PA,17241,7175028840,CUMBERLAND,CENTRAL,45,NON-PROFIT,LICENSED,300680,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GLEN MILLS SENIOR LIVING,SNH PENN TENANT LLC,"242 BALTIMORE PIKE,",GLEN MILLS,PA,19342,,DELAWARE,SOUTHEAST,100,PROFIT,LICENSED,145110,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GLENCREST MANOR,GLENCREST MANOR INC,"115 GLENCREST ROAD,",COATESVILLE,PA,19320,6103847543,CHESTER,SOUTHEAST,13,PROFIT,LICENSED,197800,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GLENMAURA SENIOR LIVING,GLENMAURA SENIOR LIVING AT MONTAGE LLC,"11 GLENMAURA NATIONAL BLVD,",MOOSIC,PA,18507,5705915800,LACKAWANNA,NORTHEAST,100,PROFIT,LICENSED,228450,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GLUCO LODGE,PACONA CORPORATION,"1127 KEMMERTOWN ROAD,",STROUDSBURG,PA,18360,5709927270,MONROE,NORTHEAST,51,PROFIT,LICENSED,241720,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GOLDEN HEIGHTS PERSONAL CARE HOME,GOLDEN HEIGHTS OPCO LLC,"3522 ROUTE 130,",IRWIN,PA,15642,7247443200,WESTMORELAND,WESTERN,75,PROFIT,LICENSED,450300,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRACE MANOR AT NORTH PARK,MOS GRACE MGT LLC,"9565 BABCOCK BOULEVARD,",ALLISON PARK,PA,15101,9739869629,ALLEGHENY,WESTERN,60,PROFIT,LICENSED,450850,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRACE MANSION,CATHOLIC SENIOR HOUSING & HEALTH CARE SERVICES INC,"1200 SPRING STREET,",BETHLEHEM,PA,18018,6108656748,LEHIGH,NORTHEAST,28,NON-PROFIT,LICENSED,216430,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRACE PARK,GRACE PARK LTD.,"1170 WEST MAIN STREET,",STROUDSBURG,PA,18360,5704248166,MONROE,NORTHEAST,82,PROFIT,LICENSED,207360,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRACIOUS LIVING ESTATES,RELENTLESS ASSETS NO.1 LLC,"10543 PA ROUTE 29,",MONTROSE,PA,18801,5702783414,SUSQUEHANNA,NORTHEAST,65,PROFIT,LICENSED,224860,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRAND AT CASTLE SHANNON,GRAND AT CASTLE SHANNON LLC,"3768 WILLOW AVENUE,",CASTLE SHANNON,PA,15234,4125634444,ALLEGHENY,WESTERN,38,PROFIT,PDR-APPEAL PEND,448881,PROVISIONAL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRAND AT FAYETTE D/B/A COUNTRY CARE MANOR,GRAND AT FAYETTE LLC,"205 COLDREN ROAD,",FAYETTE CITY,PA,15438,7243264909,FAYETTE,WESTERN,75,PROFIT,LICENSED,449590,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRAND VIEW MANOR,"ASSURED CARE, INC.","129 HOUCK ROAD,",FLEETWOOD,PA,19522,6109441800,BERKS,NORTHEAST,54,PROFIT,LICENSED,215010,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRANDVIEW ESTATES MEMORY CARE LLC,GRANDVIEW ESTATES MEMORY CARE LLC,"1151 SCENERY DRIVE,",ELIZABETH,PA,15037,4124054022,ALLEGHENY,WESTERN,26,PROFIT,LICENSED,449920,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRANDVIEW ESTATES OF ELIZABETH,HEALING HEARTS LLC,"1151 SCENERY DRIVE,",ELIZABETH,PA,15037,4128724856,ALLEGHENY,WESTERN,45,PROFIT,LICENSED,448060,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRAY'S CREEKSIDE MANOR,MARY LOU GRAY,"100 WEST MAIN STREET, BOX 68,",WORTHINGTON,PA,16262,7242973677,ARMSTRONG,WESTERN,17,PROFIT,LICENSED,426840,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRAYSTONE MANOR ALTOONA,GRAYSTONE MANOR ALTOONA LLC,"2611 8TH AVENUE,",ALTOONA,PA,16602,8149443340,BLAIR,CENTRAL,85,PROFIT,LICENSED,336860,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRAYSTONE MANOR AT BELLMEADE,"GRAYSTONE MANOR BELLMEADE, LLC","1929 EAST PLEASANT VALLEY BLVD,",ALTOONA,PA,16602,8149422423,BLAIR,CENTRAL,75,PROFIT,LICENSED,332220,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GREEN ACRES PERSONAL CARE HOME,GREEN ACRES ENTERPRISES INC,"1460 BUFFALO LODGE ROAD,",ROSSITER,PA,15772,8149389283,INDIANA,WESTERN,12,PROFIT,LICENSED,427350,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GREEN HILLS MANOR,HERITAGE CAMPUS OPCO LLC,"10 TRANQUILITY LANE,",READING,PA,19067,4845778673,BERKS,NORTHEAST,80,PROFIT,LICENSED,229080,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GREEN RIDGE MANOR,GREEN RIDGE MANOR INC,"1530 SANDERSON AVENUE,",SCRANTON,PA,18509,5709610300,LACKAWANNA,NORTHEAST,62,PROFIT,LICENSED,225220,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GREENFIELD OF PERKIOMEN VALLEY,GREENFIELD OF PERKIOMEN VALLEY LLC,"300 PERKIOMEN AVENUE,",SCHWENKSVILLE,PA,19473,6102871822,MONTGOMERY,SOUTHEAST,120,PROFIT,LICENSED,137350,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GREY'S COLONIAL ACRES,GREY'S COLONIAL ACRES LLC,"272 COLONIAL ROAD,",KITTANNING,PA,16201,7247832121,ARMSTRONG,WESTERN,38,PROFIT,LICENSED,446400,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GREY'S COLONIAL GARDENS,GREYS COLONIAL GARDENS LLC,"630 GLADE RUN ROAD,",KITTANNING,PA,16201,7245434739,ARMSTRONG,WESTERN,20,PROFIT,LICENSED,450020,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GREY'S COLONIAL MANOR,GREYS COLONIAL MANOR LLC,"13259 US ROUTE 422,",KITTANNING,PA,16201,7244588727,ARMSTRONG,WESTERN,27,PROFIT,LICENSED,450010,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GREYSTONE COUNTRY ESTATES,GREYSTONE COUNTRY ESTATES INC,"424 DELAWARE ROAD,",FREDONIA,PA,16124,7244754237,MERCER,WESTERN,45,PROFIT,LICENSED,470980,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GRIFFITH HOUSE,"CHRISTIAN RESIDENTIAL OPPORTUNITIES & SOCIAL SERVICES, INC.","1345 APPLE WAY,",ST. THOMAS,PA,17252,7173692910,FRANKLIN,CENTRAL,6,NON-PROFIT,LICENSED,363350,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GROVE MANOR I,GROVE MANOR,"435 NORTH BROAD STREET,",GROVE CITY,PA,16127,7244587800,MERCER,WESTERN,40,NON-PROFIT,LICENSED,451310,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GROVES FAMILY PERSONAL CARE HOME LLC,GROVES FAMILY PERSONAL CARE HOME LLC,"443 EAST SMITH STREET,",CORRY,PA,16407,8146648855,ERIE,WESTERN,26,PROFIT,LICENSED,447410,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GUARDIAN ANGEL PERSONAL CARE HOME,ALBRECHT INC,"1710 MAPLE AVENUE,",COAL TOWNSHIP,PA,17866,5706447860,NORTHUMBERLAND,NORTHEAST,20,PROFIT,LICENSED,202080,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,GUY AND MARY FELT MANOR,GUY AND MARY FELT MANOR INC,"110 EAST FOURTH STREET,",EMPORIUM,PA,15834,8144863736,CAMERON,NORTHEAST,10,NON-PROFIT,LICENSED,231190,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,H & M PERSONAL CARE HOME,H AND M PERSONAL CARE HOME INC,"590 BOGGS SCHOOL ROAD,",MOON TOWNSHIP,PA,15108,7244577398,ALLEGHENY,WESTERN,18,PROFIT,LICENSED,448480,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HALCYON SENIOR LIVING,HALCYON SENIOR LIVING LLC,"528 DEWEY AVENUE,",BRIDGEVILLE,PA,15017,7404918721,ALLEGHENY,WESTERN,88,PROFIT,LICENSED,451090,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HALLSWORTH HOUSE,NASUN INC,"1575 GRAND BOULEVARD,",MONESSEN,PA,15062,7246848170,WESTMORELAND,WESTERN,63,PROFIT,LICENSED,428970,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HANEY'S PERSONAL CARE HOME,NANCY S HANEY,"330 CARMICHAELS STREET,",RICES LANDING,PA,15357,7245925449,GREENE,WESTERN,8,PROFIT,LICENSED,467350,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HARBOUR SENIOR LIVING OF MONROEVILLE,SL MONROEVILLE LLC,"2589 MOSSIDE BOULEVARD,",MONROEVILLE,PA,15146,4123802589,ALLEGHENY,WESTERN,126,PROFIT,LICENSED,441740,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HARBOUR SENIOR LIVING OF SOUTH HILLS,SL SOUTH HILLS LLC,"1320 GREENTREE ROAD,",PITTSBURGH,PA,15220,4125711300,ALLEGHENY,WESTERN,96,PROFIT,LICENSED,441750,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HARMONY AT HERSHEY,HERSHEY OPERATIONS LLC,"75 EAST CANAL STREET,",HERSHEY,PA,17033,7177075610,DAUPHIN,CENTRAL,129,PROFIT,LICENSED,337410,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HARMONY AT STATE COLLEGE,STATE COLLEGE OPERATIONS LLC,"121 HAVERSHIRE BOULEVARD,",STATE COLLEGE,PA,16803,8148264706,CENTRE,NORTHEAST,125,PROFIT,LICENSED,228030,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HARMONY AT WEST SHORE,HAMPDEN OPERATIONS LLC,"1910 TECHNOLOGY PARKWAY,",MECHANICSBURG,PA,17050,7174021200,CUMBERLAND,CENTRAL,115,PROFIT,LICENSED,333810,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HARMONY HAUS SENIOR LIVING,EJ MARK PROPERTIES LLC,"1329-1339 MERCHANT STREET,",AMBRIDGE,PA,15003,7243188211,BEAVER,WESTERN,43,PROFIT,LICENSED,450180,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HARMONY HOUSE MANOR,HARMONY HOUSE MANOR INC,"601 LAMBERD AVENUE,",JOHNSTOWN,PA,15904,8142661607,CAMBRIA,CENTRAL,84,PROFIT,LICENSED,314390,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HARMONYCREST PERSONAL CARE SERVICES LLC,HARMONYCREST PERSONAL CARE SERVICES LLC,"485 WALNUT ROAD,",BIRDSBORO,PA,19508,6107433635,BERKS,NORTHEAST,13,NON-PROFIT,LICENSED,224760,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HARRISON HOUSE,HARRISON HOUSE PERSONAL CARE HOME,"712 HARRISON AVENUE,",SCRANTON,PA,18510,5703462045,LACKAWANNA,NORTHEAST,54,PROFIT,LICENSED,236160,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HARRISON SENIOR LIVING OF COATESVILLE,HARRISON SENIOR LIVING OF COATESVILLE LLC,"300 STRODE AVENUE,",COATESVILLE,PA,19320,6103846310,CHESTER,SOUTHEAST,80,PROFIT,LICENSED,105660,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HARRY & JEANNETTE WEINBERG TERRACE,JEWISH ASSOCIATION ON AGING,"5757 BARTLETT STREET,",PITTSBURGH,PA,15217,4124215757,ALLEGHENY,WESTERN,115,NON-PROFIT,LICENSED,429810,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HASKINS HOUSE,PENSTATE BEST CARE INC,"1009 RHOADS AVENUE,",SECANE,PA,19018,6106233624,DELAWARE,SOUTHEAST,22,PROFIT,LICENSED,138550,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HAVERILLA PERSONAL CARE HOME,HAVERILLA PERSONAL CARE HOME INC,"775 STONETOWN ROAD,",ROSSITER,PA,15772,8149383399,INDIANA,WESTERN,24,PROFIT,LICENSED,427930,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HAYES MANOR,HAYES MANOR INC,"2210 BELMONT AVENUE,",PHILADELPHIA,PA,19131,2154731552,PHILADELPHIA,SOUTHEAST,65,NON-PROFIT,LICENSED,142230,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HEARTHSTONE RETIREMENT HOME,GEORGE H NEAL MEMORIAL HOME FOR THE AGED,"102 SOUTH POTOMAC STREET,",WAYNESBORO,PA,17268,7177626313,FRANKLIN,CENTRAL,30,NON-PROFIT,LICENSED,328560,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HEARTLAND RETIREMENT PERSONAL CARE HOME,HEARTLAND RETIREMENT PERSONAL CARE HOME INC,"46 ELEMENTARY LANE, BOX 210,",WOOLRICH,PA,17779,5707696007,CLINTON,NORTHEAST,48,PROFIT,LICENSED,227120,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HEATHER COURT,LEEDS HEALTH CARE SERVICES INC,"281 IRONSTONE DRIVE,",NORTHUMBERLAND,PA,17857,5704738356,NORTHUMBERLAND,NORTHEAST,48,PROFIT,LICENSED,227060,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,HEATHER GLEN SENIOR LIVING,HEATHER GLEN SENIOR LIVING LLC,"415 BLUE BARN ROAD,",ALLENTOWN,PA,18104,6108414478,LEHIGH,NORTHEAST,120,PROFIT,LICENSED,226820,FULL,Inspection Summary,,Waiver
