Facility ID,Facility Name,Address,City,State,Zip Code,County,Phone Number,Ownership Type,State Facility Type 2 Literal,State Facility Type 1 Literal,Date Accessed
23129,Friendship House,2401 1ST AVENUE SOUTH,Minneapolis,MN,55404,Hennepin,651-209-8490,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
36993,Friendship House Llc,15872 EASTCHESTER ROAD,Apple Valley,MN,55124,Dakota,619-804-4812,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37122,Friendship Village Blommington,8130 HIGHWOOD DRIVE,Bloomington,MN,55438,Hennepin,952-830-7500,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20194,Friendship Village Bloomington,8100 HIGHWOOD DRIVE,Bloomington,MN,55438,Hennepin,952-831-7500,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
32346,Fslf Clare Residence,116 8TH AVENUE SE,Little Falls,MN,56345,Morrison,320-632-2981,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
32347,Fslf Mary Hall,116 8TH AVENUE SE,Little Falls,MN,56345,Morrison,320-632-2981,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
34026,Gabby Care Homes Llc,1512 PENNSYLVANIA AVENUE NORTH,Champlin,MN,55316,Hennepin,612-481-3138,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36011,Gabby Care Homes Llc - Faiths,1513 PENNSYLVANIA AVENUE NORTH,Champlin,MN,55316,Hennepin,612-481-3138,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34349,Gabby Care Homes Llc - Hannah,1510 PENNSYLVANIA AVENUE NORTH,Champlin,MN,55316,Hennepin,612-481-3138,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36012,Gabby Care Homes Llc - Sams,1306 WEST RIVER ROAD,Champlin,MN,55316,Hennepin,612-481-3138,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35601,Gabby Care Homes Llc Cilla,1500 PENNSYLVANIA AVENUE NORTH,Champlin,MN,55316,Hennepin,612-481-3138,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35603,Gabby Care Homes Llc Fort Lee,1502 PENNSYLVANIA AVENUE NORTH,Champlin,MN,55316,Hennepin,612-481-3138,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37309,Gabby Care Homes Llc Oregon Ho,11917 OREGON AVENUE NORTH,Champlin,MN,55316,Hennepin,612-481-3138,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32419,Gable Pines At Vadnais Heights,1260 EAST COUNTY ROAD EAST,Vadnais Heights,MN,55110,Ramsey,651-829-3171,PARTNERSHIP,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30596,Garden Court Chateau,2495 SW 8TH STREET,Grand Rapids,MN,55744,Itasca,218-999-5999,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37567,Garden Home,16612 SEYMORE DRIVE,Minnetonka,MN,55344,Hennepin,206-816-0521,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30814,Garden House Estates Ltd,1 RIVERSIDE DRIVE,Duluth,MN,55808,Saint Louis,218-628-0271,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30521,Garden Terrace Assisted Living,426 MASON DR,Wrenshall,MN,55797,Carlton,218-384-4623,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
31471,Garden View At Hilltop,404 LUELLA STREET,Watkins,MN,55389,Meeker,320-764-1527,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
24489,Garfield Commons,9450 GARFIELD AVENUE SOUTH,Bloomington,MN,55420,Hennepin,651-639-9799,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30432,Gemini Manor,20752 GEMINI TRAIL,Lakeville,MN,55044,Dakota,952-985-6495,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33364,Generations Home Care Inc,2616 1ST STREET NORTH,Waite Park,MN,56387,Stearns,320-282-8074,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35678,Generations Home Care Inc,119 3RD AVENUE SE,St Joseph,MN,56374,Stearns,320-282-8074,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32944,Generations Home Care Inc,705 2ND AVENUE SOUTH,Waite Park,MN,56387,Stearns,320-282-8074,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36691,"Generations Home Care, Inc.",841 PINECONE ROAD,Sartell,MN,56377,Stearns,320-282-8074,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36234,Generous Home Care Services,3835 SARATOGA LANE NORTH,Plymouth,MN,55441,Hennepin,612-235-1680,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36229,Gentle Care Homes Inc,8308 49TH AVENUE NORTH,New Hope,MN,55428,Hennepin,612-388-8667,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36562,Gentle Haven Llc,8045 159TH STREET WEST,Apple Valley,MN,55124,Dakota,612-913-9934,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37330,Georgia Home Health Care Llc,19449 RUSH STREET NW,Elk River,MN,55330,Sherburne,763-898-9162,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30493,Getty Street Assisted Living,1214 GETTY STREET SOUTH,Sauk Centre,MN,56378,Stearns,320-351-4333,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30018,Gianna Homes Gladys' Place Llc,10210 28TH AVENUE NORTH,Plymouth,MN,55441,Hennepin,952-988-0953,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30827,Gianna Homes Sursum Corda,4605 FAIRHILLS ROAD EAST,Minnetonka,MN,55345,Hennepin,952-988-0953,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36645,Giir Home Llc,2203 JAMES AVENUE NORTH,Minneapolis,MN,55411,Hennepin,952-220-9258,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30741,Gil-Mor Haven,90 3RD STREET EAST,Morgan,MN,56266,Redwood,507-249-3143,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
32278,Glacial Trails Memory Care,109 EAST 7TH STREET,Starbuck,MN,56381,Pope,320-239-7125,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
35919,Glazon Care Maple Campus,1815 4TH AVENUE SW,Rochester,MN,55902,Olmsted,507-322-0020,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
35920,Glazon Care The View House 2,315 LARKSPUR LANE,Cannon Falls,MN,55009,Goodhue,507-322-0020,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
35921,Glazon Care The View House 3,319 LARKSPUR LANE,Cannon Falls,MN,55009,Goodhue,507-322-0020,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
35918,Glazon Care Viola Campus,2040 VIOLA ROAD NE,Rochester,MN,55906,Olmsted,507-322-0020,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20395,Glenn Buffalo Llc,201 1ST STREET NE,Buffalo,MN,55313,Wright,763-682-5489,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20122,Glenn Buffalo Llc,407 8TH STREET NW,Buffalo,MN,55313,Wright,763-682-5489,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20123,Glenn Buffalo Llc,415 8TH STREET NW,Buffalo,MN,55313,Wright,763-682-5489,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
29292,Glenoaks Senior Living Campus,104 GLENOAKS DRIVE,New London,MN,56273,Kandiyohi,320-354-6054,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20303,Glenoaks Senior Living Campus,102 GLENOAKS DRIVE,New London,MN,56273,Kandiyohi,320-354-2121,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
22169,Glenwood Estates,500 FRANKLIN STREET NORTH,Glenwood,MN,56334,Pope,320-634-0022,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30586,Gleseners Assisted Living,150 MAIN STREET,Bird Island,MN,55310,Renville,320-365-3823,BUSINESS TRUST,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36017,Global Alliance Home Health,10861 FOLEY BOULEVARD NW,Coon Rapids,MN,55448,Anoka,763-710-5722,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35670,Global Alliance Home Health,4833 WINNETKA AVENUE NORTH,Crystal,MN,55428,Hennepin,763-710-5722,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33614,Global Case Managment,5231 BUCHANAN STREET NE,Fridley,MN,55421,Anoka,763-999-6914,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34919,Global Case Mgmt-East St. Paul,217 WINIFRED STREET EAST,St. Paul,MN,55107,Ramsey,763-999-6914,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37242,Global Heather Home,6187 HEATHER CIRCLE,Fridley,MN,55432,Anoka,763-999-6914,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35621,Global Pointe Senior Living,5200 WAYZATA BOULEVARD,Golden Valley,MN,55416,Hennepin,763-235-3468,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20108,Gloria Dei Manor,218 NORTH HOLCOMBE AVENUE,Litchfield,MN,55355,Meeker,320-693-2430,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
36089,Golden Bright Homes Llc,2842 RALEIGH AVENUE,St Louis Park,MN,55416,Hennepin,763-732-2269,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35500,Golden Care Llc,1127 HUMBOLDT AVENUE NORTH #1,Minneapolis,MN,55411,Hennepin,612-806-5824,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
35751,Golden Heart Home,5808 WEST 70TH STREET,Edina,MN,55439,Hennepin,612-735-4065,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36814,Golden Heart Home 2,9524 ELLIOT AVENUE SOUTH,Bloomington,MN,55420,Hennepin,612-735-4065,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36855,"Golden Hearts Hc Srvs, Llc",11874 JONQUIL STREET NW,Coon Rapids,MN,55433,Anoka,763-528-3891,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34747,Golden Hearts Home Care Llc,3940 NINTH LANE,Anoka,MN,55303,Anoka,763-528-3891,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37646,Golden Hearts Home Care Servic,10245 94TH AVENUE NORTH,Maple Grove,MN,55369,Hennepin,763-528-3891,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36085,Golden Hearts Home Care Svs,3659 TOWER POND DRIVE,Anoka,MN,55303,Anoka,763-528-3891,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30828,Golden Hearts Inc,602 MARION DRIVE,Arlington,MN,55307,Sibley,507-964-2111,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30395,Golden Horizons,518 7TH AVENUE NE,Aitkin,MN,56431,Aitkin,218-927-9996,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30345,Golden Horizons,1790 COLLEGEWAY,Worthington,MN,56187,Nobles,507-376-3111,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30621,Golden Horizons Of Crosslake,13631 E SHORE RD,Crosslake,MN,56442,Crow Wing,218-692-6650,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
35224,Golden Light Al Llc,600 LANDAU DRIVE,Woodbury,MN,55125,Washington,651-442-5413,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
24138,Golden Manor Memory Care,1159 GARNET BOULEVARD,Detroit Lakes,MN,56501,Becker,218-844-6028,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
21407,Golden Manor Of Barnesville,1102 4TH AVENUE NE,Barnesville,MN,56514,Clay,218-354-7200,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
23040,Golden Manor Of Detroit Lakes,1165 GARNET BOULEVARD,Detroit Lakes,MN,56501,Becker,218-844-3300,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32179,Golden Maple Homes Inc,13104 GIRARD AVENUE SOUTH,Burnsville,MN,55337,Dakota,952-393-3690,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
35569,Golden Maple Homes Inc,21338 DODD BOULEVARD,Lakeville,MN,55044,Dakota,952-393-3690,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
33671,Golden Maple Homes Inc,12100 ALLEN DRIVE,Burnsville,MN,55337,Dakota,952-393-3690,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
27473,Golden Nest Llc,1918 19TH AVENUE NE,Minneapolis,MN,55418,Hennepin,651-755-2836,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
23666,Golden Nest Llc,6733 EMERSON AVENUE SOUTH,Richfield,MN,55423,Hennepin,612-866-3106,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35868,Golden Oaks Home Care Llc,7100 MARYLAND AVENUE NORTH,Brooklyn Park,MN,55428,Hennepin,952-649-8657,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
37677,Golden Oaks Home Care Llc,8481 134TH STREET COURT,Apple Valley,MN,55124,Dakota,952-649-8657,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30617,Golden Oaks Of Proctor,23 WATERVIEW DRIVE,Proctor,MN,55810,Saint Louis,218-740-0404,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
27329,Golden Pond,12270 87TH AVENUE NORTH,Maple Grove,MN,55369,Hennepin,763-447-7717,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36447,Golden Pond Bp,10251 YATES DRIVE,Brooklyn Park,MN,55443,Hennepin,763-447-7717,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
31077,Golden Pond Champlin,6708 119TH PLACE NORTH,Champlin,MN,55316,Hennepin,763-447-7717,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33571,Golden Pond Crystal,3648 COLORADO AVENUE NORTH,Crystal,MN,55422,Hennepin,763-447-7717,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36647,Golden Pond Maplewood,3029 MARY COURT,Maplewood,MN,55109,Ramsey,763-447-7717,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33572,Golden Pond Mounds View,7245 HIDDEN HOLLOW COURT,Mounds View,MN,55112,Ramsey,763-447-7717,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32589,Golden Pond Wbl,4624 STODDART CIRCLE,White Bear Lake,MN,55127,Ramsey,763-447-7717,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33255,Golden Touch Health Care Llc,6433 GEORGIA AVENUE NORTH,Brooklyn Park,MN,55428,Hennepin,763-354-0850,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35842,Golden Touch Health Care Llc,8216 HAMPSHIRE COURT NORTH,Brooklyn Park,MN,55445,Hennepin,763-354-0850,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34600,Golden Touch Health Care Llc,6800 SCOTT AVENUE NORTH,Brooklyn Center,MN,55429,Hennepin,763-354-0850,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
24264,Golden Valley Residence,1940 MAJOR LANE,Golden Valley,MN,55422,Hennepin,763-521-4839,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30332,Goldpine Home,1700 30TH STREET NW,Bemidji,MN,56601,Beltrami,218-444-4346,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36232,Goldstar Residential Services,7239 3RD AVENUE SOUTH,Richfield,MN,55423,Hennepin,612-296-5604,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30555,Gondola Group Inc,8615 BIRCH BOULEVARD,Inver Grove Heights,MN,55076,Dakota,952-270-6586,CORPORATION,,HOUSING WITH SERVICES,7/12/21
25861,Gondola Group Inc,4307 159TH COURT WEST,Rosemount,MN,55068,Dakota,952-270-6586,CORPORATION,,HOUSING WITH SERVICES,7/12/21
25528,Gondola Group Inc,2700 62ND STREET EAST,Inver Grove Heights,MN,55076,Dakota,952-270-6586,CORPORATION,,HOUSING WITH SERVICES,7/12/21
33881,Good Life Senior Living Hugo,5260 127TH STREET NORTH,Hugo,MN,55038,Washington,651-426-1335,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30635,Good Sam Society - Fairview,409 7TH AVENUE NW,Arlington,MN,55307,Sibley,507-964-5156,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30737,Good Sam Society Blackduck,152 MARGARET AVENUE NW,Blackduck,MN,56630,Beltrami,218-835-5482,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30517,Good Sam Society Hidden Creek,75303 240TH STREET,Albert Lea,MN,56007,Freeborn,507-379-2737,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
21033,Good Sam Society Prairie View,1101 2ND STREET SOUTH,St. James,MN,56081,Watonwan,507-375-5150,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
24554,Good Samaritan Heritage Grove,2122 RIVER ROAD NW,East Grand Forks,MN,56721,Polk,218-773-7484,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30319,Good Samaritan Society Pines,1508 NORTH HIGHWAY,Jackson,MN,56143,Jackson,507-847-5762,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30417,Good Samaritan Westview Acres,433 5TH STREET WEST,Waconia,MN,55387,Carver,952-442-5459,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
23241,Good Shepherd Cottages,307 11TH STREET NORTH,Sauk Rapids,MN,56379,Benton,320-252-6525,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
25644,Good Shepherd Homes Inc,1211 4TH AVENUE NORTH,Sauk Rapids,MN,56379,Benton,320-252-6525,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
29902,Goodness And Mercy Health Serv,3200 63RD AVENUE NORTH,Brooklyn Center,MN,55429,Hennepin,651-631-2535,CORPORATION,,HOUSING WITH SERVICES,7/12/21
33370,Goodquality Home Health Srvs,3701 RESERVOIR BOULEVARD,Columbia Heights,MN,55421,Anoka,612-701-5965,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37004,Grace Assisted Living Llc,15300 DUNDEE COURT,Apple Valley,MN,55124,Dakota,612-227-4036,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35793,Grace Assisted Living Llc,2566 112TH AVENUE NW,Coon Rapids,MN,55433,Anoka,612-227-4036,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36722,Grace Assisted Living Llc,12457 MIDWAY CIRCLE,Blaine,MN,55449,Anoka,612-888-1277,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
37133,Grace Assisted Living Llc,7388 SYMPHONY STREET NE,Fridley,MN,55432,Anoka,612-888-1277,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35191,Grace Group Home Llc,3538 FREMONT AVENUE NORTH,Minneapolis,MN,55412,Hennepin,612-598-9923,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37639,Grace Hand Group Home Llc,2738 OAKLAND AVENUE SOUTH,Minneapolis,MN,55407,Hennepin,612-986-3923,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35307,Grace Hand Group Home Llc,1523 GIRARD AVENUE NORTH,Minneapolis,MN,55411,Hennepin,612-203-7301,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30808,Grace Haven Assisted Living,301 3RD STREET EAST,Madison,MN,56256,Lac Qui Parle,320-598-7557,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32945,Grace Home,5802 56TH AVENUE NORTH,Crystal,MN,55429,Hennepin,612-702-7412,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
28023,Grace Homes - Oak Ridge,601 OAK RIDGE ROAD,Hopkins,MN,55305,Hennepin,952-525-0505,CORPORATION,DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
31144,Grace Homes - Walnut Lodge,13708 PORTLAND AVENUE,Burnsville,MN,55337,Dakota,952-525-0505,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
31889,Grace Homes - Wilshire Walk,414 WILSHIRE WALK,Hopkins,MN,55305,Hennepin,952-525-0505,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
24891,Grace Place Assisted Living,630 CEDAR AVE S SUITE B1,Minneapolis,MN,55454,Hennepin,612-342-1358,HOUSING AND REDEVELOPMENT AUTHORITY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
24236,Grace Village,114 WEST 2ND STREET,Graceville,MN,56240,Big Stone,320-748-7220,OTHER NONPROFIT OWNERSHIP,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35698,Graceful Lodge Home Care,6430 JUNE AVENUE NORTH,Brooklyn Center,MN,55429,Hennepin,763-496-9056,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30763,Gracepointe Crossing,1545 RIVERHILLS PARKWAY NW,Cambridge,MN,55008,Isanti,763-689-1474,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30805,Grand Arbor,4403 PIONEER ROAD SE,Alexandria,MN,56308,Douglas,320-763-1600,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
21147,Grand Manor Ii,227 13TH ST SW,Grand Rapids,MN,55744,Itasca,218-326-5314,PARTNERSHIP,,HOUSING WITH SERVICES,7/12/21
21148,Grand Manor Iii,1115 2ND AVENUE SW,Grand Rapids,MN,55744,Itasca,218-326-5314,PARTNERSHIP,,HOUSING WITH SERVICES,7/12/21
28964,Grand Meadows Inc,1420 PRAIRIE AVENUE,Glencoe,MN,55336,Mcleod,320-864-5577,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
33434,Grandma'S Place Inc,1900 VINCENT AVENUE NORTH,Minneapolis,MN,55411,Hennepin,763-560-2500,CORPORATION,,HOUSING WITH SERVICES,7/12/21
26760,Grandma'S Place Inc,5900 WEST BROADWAY AVENUE,Crystal,MN,55428,Hennepin,763-560-2500,CORPORATION,,HOUSING WITH SERVICES,7/12/21
