Facility ID,Facility Name,Address,City,State,Zip Code,County,Phone Number,Ownership Type,State Facility Type 1 Literal,State Facility Type 2 Literal
37160,ENHANCED CARE ASSISTED LIVING,1340 DESOTO STREET,ST. PAUL,MN,55130,RAMSEY,651-302-2717,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37162,ENHANCED CARE ASSISTED LIVING,1304 REANEY AVENUE,ST. PAUL,MN,55106,RAMSEY,651-302-2717,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35728,EPIC HOMES LLC,1800 LARAMIE TRAIL,BROOKLYN PARK,MN,55444,HENNEPIN,612-404-4456,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35727,EPIC HOMES LLC,8216 IRVING AVENUE NORTH,BROOKLYN PARK,MN,55444,HENNEPIN,612-404-4456,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30688,EPIPHANY ASSISTED LIVING LLC,10955 HANSON BOULEVARD NW,COON RAPIDS,MN,55433,ANOKA,763-772-1044,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20517,EPIPHANY CARE HOMES LLC,3704 CARDINAL ROAD,MINNETONKA,MN,55345,HENNEPIN,952-681-2755,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
32166,ESSLING'S HOME PLUS INC,2197 BONNIE LANE,ST PAUL,MN,55119,RAMSEY,651-735-7259,CORPORATION,Housing With Services,Assisted Living Services
24754,ESSLING'S HOMES PLUS INC,1729 GERVAIS AVENUE,MAPLEWOOD,MN,55109,RAMSEY,651-735-7259,CORPORATION,Housing With Services,Assisted Living Services
20271,ESSLINGS HOMES PLUS INC,2187 BONNIE LANE,ST PAUL,MN,55119,RAMSEY,651-735-7259,CORPORATION,Housing With Services,Assisted Living Services
37006,ESTEEM HOME HEALTH SERVICES L,4024 IDAHO AVENUE,CRYSTAL,MN,55427,HENNEPIN,848-230-1286,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36717,ESTHERRA CARE LLC,1120 MORGAN AVENUE NORTH,MINNEAPOLIS,MN,55411,HENNEPIN,952-688-7164,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36958,ESTHERRA CARE LLC,7937 KYLE AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,952-688-7166,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34157,ESTHERRA CARE LLC,7357 CHOWEN AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,952-688-7164,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34948,ESTHERRA CARE LLC,3257 98TH CIRCLE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,952-688-7164,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
31409,ESTHERRA CARE LLC,3808 73RD AVENUE NORTH,BROOKLYN PARK,MN,55429,HENNEPIN,952-688-7164,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36951,ESTHERRA CARE LLC,5018 NORTH 4TH ST.,MINNEAPOLIS,MN,55430,HENNEPIN,952-688-7164,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30540,EVANSVILLE SENIOR LIVING,651 STATE STREET NW,EVANSVILLE,MN,56326,DOUGLAS,218-948-2346,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30500,EVENSONG MANOR,6264 YUKON AVENUE NORTH,BROOKLYN PARK,MN,55428,HENNEPIN,763-537-4374,CORPORATION,Housing With Services,
30410,EVENTIDE FAIRMONT,801 2ND AVENUE NORTH,MOORHEAD,MN,56560,CLAY,218-477-3202,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35547,EVERBLOOM HOME HEALTH CARE,1864 BEAR PATH TRAIL,EAGAN,MN,55122,DAKOTA,651-235-7828,LIMITED LIABILITY COMPANY,Housing With Services,Dementia Unit/Dementia Program
37653,EVERBLOOM HOME HEALTHCARE LLC,6401 132ND STREET WEST,APPLE VALLEY,MN,55124,DAKOTA,651-235-7828,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
24488,EVERGREEN APARTMENTS,7108 WEST BROADWAY AVENUE,BROOKLYN PARK,MN,55428,HENNEPIN,651-639-9799,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
24494,EVERGREEN KNOLL,1309 14TH STREET,CLOQUET,MN,55720,CARLTON,218-878-3302,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
25764,EVERGREEN LODGE,912 CANNON VALLEY DRIVE WEST,NORTHFIELD,MN,55057,RICE,507-645-6007,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30468,EVERGREEN PLACE,220 3RD STREET NW,PINE ISLAND,MN,55963,GOODHUE,507-356-8585,OTHER NONPROFIT OWNERSHIP,Housing With Services,Assisted Living Services
35543,EVERLEAD HOME HEALTH CARE LLC,6430 INDIANA AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,612-735-4776,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
31762,EVERYDAY LIVING LLC,2905 35TH AVENUE SOUTH,MINNEAPOLIS,MN,55406,HENNEPIN,651-688-7173,LIMITED LIABILITY COMPANY,Housing With Services,
31763,EVERYDAY LIVING LLC,2907 35TH AVENUE SOUTH,MINNEAPOLIS,MN,55406,HENNEPIN,651-688-7173,LIMITED LIABILITY COMPANY,Housing With Services,
32566,EVERYDAY LIVING LLC,320 EAST STREET,MENDOTA,MN,55150,DAKOTA,651-688-7173,LIMITED LIABILITY COMPANY,Housing With Services,
36395,EVYGABS HEALTHCARE SYSTEMS LLC,20604 ENFIELD AVENUE NORTH,FOREST LAKE,MN,55025,WASHINGTON,651-497-5170,LIMITED LIABILITY COMPANY,Housing With Services,
33726,EZEKIEL'S HOUSE,13050 PIONEER TRAIL,EDEN PRAIRIE,MN,55347,HENNEPIN,952-848-0935,LIMITED LIABILITY COMPANY,Housing With Services,
29652,FAIR MEADOW ASSISTED LIVING,300 GARFIELD AVENUE SE,FERTILE,MN,56540,POLK,218-945-6197,CITY,Housing With Services,Assisted Living Services
21143,FAIRFAX COMMUNITY HOME INC,1000 1ST STREET SE,FAIRFAX,MN,55332,RENVILLE,507-426-8241,CORPORATION,Housing With Services,Assisted Living Services
36451,FAIRVIEW PLACE,603 EAST FAIRVIEW AVENUE,OLIVIA,MN,56277,RENVILLE,320-523-1836,CITY,Housing With Services,
29188,FAIRWAY PINES SENIOR LIVING,606 MAIN STREET NORTH,SAUK CENTRE,MN,56378,STEARNS,320-351-4900,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30337,FAIRWAY VIEW,215 LUNDELL AVENUE,ORTONVILLE,MN,56278,BIG STONE,320-839-2397,CITY,Housing With Services,Assisted Living Services
37080,FALCON HOME HEALTH CARE LLC,1031 27TH AVENUE SE,MINNEAPOLIS,MN,55414,HENNEPIN,651-500-4752,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30347,FALLS LANDING ASSISTED LIVING,1101 NORTH HIAWATHA AVENUE,PIPESTONE,MN,56164,PIPESTONE,507-562-6648,CORPORATION,Housing With Services,Assisted Living Services
33728,FAMILY TREE CARE HOMES,2029 PALMER DRIVE,NEW BRIGHTON,MN,55112,RAMSEY,651-340-5583,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35334,FAMILY TRUST HOME HEALTH LLC,2230 TIOGA BOULEVARD,NEW BRIGHTON,MN,55112,RAMSEY,763-205-6624,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36547,FANTUM HOME HEALTH CARE LLC,6600 CLOVERDALE AVENUE,CRYSTAL,MN,55428,HENNEPIN,612-251-4521,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30786,FARIBAULT SENIOR LIVING,843 FARIBAULT ROAD,FARIBAULT,MN,55021,RICE,507-331-6510,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
31557,FARMSTEAD CARE OF MOORHEAD,3200 28TH STREET SOUTH,MOORHEAD,MN,56560,CLAY,218-512-2020,PARTNERSHIP,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30396,FIELD CREST ASSISTED LIVING,318 2ND STREET NE,HAYFIELD,MN,55940,DODGE,507-477-3266,CITY,Housing With Services,Assisted Living Services
36858,FIELDCREST ASSISTED LIVING,80 VERMILLION STREET EAST,COTTONWOOD,MN,56229,LYON,507-423-6691,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
35462,FIRST CHOICE ASSISTED LIVING,2301 WEST 96TH STREET,BLOOMINGTON,MN,55431,HENNEPIN,612-501-6045,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35250,FIRST CHOICE ON 81ST AVE,5500 81ST AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,612-272-3880,CORPORATION,Housing With Services,Assisted Living Services
28880,FIRST CHOICE ON 91ST CRESCENT,5231 91ST CRESCENT NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,763-390-6360,CORPORATION,Housing With Services,Assisted Living Services
33145,FIRST CHOICE ON 92ND CRESCENT,5211 92ND CRESCENT,BROOKLYN PARK,MN,55443,HENNEPIN,763-566-4025,CORPORATION,Housing With Services,Assisted Living Services
26265,FIRST CHOICE ON PEARSON PKWY,2108 PEARSON PARKWAY,BROOKLYN PARK,MN,55444,HENNEPIN,612-272-3880,CORPORATION,Housing With Services,
35573,FIRST CHOICE RESIDENTIAL CARE,2301 WEST 108TH STREET,BLOOMINGTON,MN,55431,HENNEPIN,763-227-1571,CORPORATION,Housing With Services,Assisted Living Services
35226,FIRST LIGHT RESIDENTIAL CARE,2935 AQUILA AVENUE SOUTH,ST. LOUIS PARK,MN,55426,HENNEPIN,612-404-7552,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37693,FIRST LIGHT RESIDENTIAL CARE,3537 LEE AVENUE NORTH,CRYSTAL,MN,55422,HENNEPIN,612-404-7552,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35927,FIRST MERCY HOMES LLC,15723 FAIR HILL WAY,APPLE VALLEY,MN,55124,DAKOTA,206-915-3615,LIMITED LIABILITY COMPANY,Housing With Services,
36983,FIRST MERCY HOMES LLC.,7420 17TH AVENUE SOUTH,RICHFIELD,MN,55423,HENNEPIN,206-915-3015,LIMITED LIABILITY COMPANY,Housing With Services,
36093,FLOURISH,9000 GOLDEN VALLEY ROAD,GOLDEN VALLEY,MN,55427,HENNEPIN,763-543-9000,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
29889,FOLKESTONE NORTH,100 PROMENADE AVENUE,WAYZATA,MN,55391,HENNEPIN,952-249-2400,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
27607,FOND DU LAC ASSISTED LIVING,1571 AIRPORT ROAD,CLOQUET,MN,55720,CARLTON,218-878-3848,TRIBAL,Housing With Services,Assisted Living Services
34398,FORTUNATE HOMES LLC,7332 FRANCE AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,952-994-5356,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37185,FORTUNATE HOMES LLC,6937 FRANCE AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,952-994-5356,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33575,FORTUNATE HOMES LLC,7409 LOUISIANA AVENUE NORTH,BROOKLYN PARK,MN,55428,HENNEPIN,952-994-5356,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36988,FORTUNATE HOMES LLC,6325 XERXES AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,952-994-5356,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
28701,FOUNDERS RIDGE,6600 AUTO CLUB ROAD,BLOOMINGTON,MN,55438,HENNEPIN,952-946-2000,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35668,FOUNTAIN GATE HEALTH LLC,17045 CHISHOLM STREET NE,HAM LAKE,MN,55304,ANOKA,763-516-8304,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34179,FOXGLOVE,4137 FOXGLOVE AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,763-566-4325,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37536,FOXGLOVE HOME,3937 FOXGLOVE COURT NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,612-203-4758,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37504,FOXGLOVE HOME,4110 FOXGLOVE AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,763-377-0836,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33987,FRANCE AVENUE,10510 FRANCE AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,763-323-3092,CORPORATION,Housing With Services,Assisted Living Services
37604,FRANCE HOUSE,2943 FRANCE AVENUE NORTH,ROBBINSDALE,MN,55422,HENNEPIN,763-222-4909,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36965,FRANCE HOUSE,8222 FRANCE AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,763-203-9608,CORPORATION,Housing With Services,Assisted Living Services
30423,FRAZEE ASSISTED LIVING,219 WEST MAPLE AVENUE,FRAZEE,MN,56544,BECKER,218-334-4501,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37093,FRAZIER RECOVERY HOME,1457 8TH AVENUE SOUTH,SOUTH ST. PAUL,MN,55075,DAKOTA,651-895-4440,LIMITED LIABILITY COMPANY,Housing With Services,
36666,FRAZIER RECOVERY HOMES,211 POPLAR STREET EAST,SOUTH ST. PAUL,MN,55075,DAKOTA,651-895-4440,LIMITED LIABILITY COMPANY,Housing With Services,
33921,FRAZIER RECOVERY HOMES LLC,7741 BANKS COURT,INVER GROVE HEIGHTS,MN,55077,DAKOTA,651-895-4440,LIMITED LIABILITY COMPANY,Housing With Services,
33560,FRAZIER RECOVERY HOMES LLC,1457 7TH AVENUE SOUTH,SOUTH ST. PAUL,MN,55075,DAKOTA,651-895-4440,LIMITED LIABILITY COMPANY,Housing With Services,
32184,FRAZIER RECOVERY HOMES LLC,574 KENDALL DRIVE,HASTINGS,MN,55033,DAKOTA,651-895-4440,LIMITED LIABILITY COMPANY,Housing With Services,
34083,FRAZIER RECOVERY HOMES LLC,633 5TH AVENUE SOUTH,SOUTH ST. PAUL,MN,55075,DAKOTA,651-895-4440,LIMITED LIABILITY COMPANY,Housing With Services,
33675,FRAZIER RECOVERY HOMES LLC,834 CARLTON AVENUE,FARIBAULT,MN,55021,RICE,651-895-4440,LIMITED LIABILITY COMPANY,Housing With Services,
33561,FRAZIER RECOVERY HOMES LLC,2117 PINE STREET,HASTINGS,MN,55033,DAKOTA,651-895-4440,LIMITED LIABILITY COMPANY,Housing With Services,
34025,FRAZIER RECOVERY HOMES LLC,543 MCNAMARA STREET,HASTINGS,MN,55033,DAKOTA,651-895-4440,LIMITED LIABILITY COMPANY,Housing With Services,
35623,FREEMONT HOUSE,5303 FREMONT AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,763-432-6413,CORPORATION,Housing With Services,Assisted Living Services
35683,FREMONT HOME,6424 FREMONT AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,763-568-8828,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
27981,FRIDLEY ASSISTED LIVING LLC,6352 CENTRAL AVENUE,FRIDLEY,MN,55432,ANOKA,763-574-7366,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30633,FRIENDSHIP COURT,1228 SOUTH RICE STREET,BLUE EARTH,MN,56013,FARIBAULT,507-526-6351,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
23129,FRIENDSHIP HOUSE,2401 1ST AVENUE SOUTH,MINNEAPOLIS,MN,55404,HENNEPIN,651-209-8490,LIMITED LIABILITY COMPANY,Housing With Services,
36993,FRIENDSHIP HOUSE LLC,15872 EASTCHESTER ROAD,APPLE VALLEY,MN,55124,DAKOTA,619-804-4812,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37122,FRIENDSHIP VILLAGE BLOMMINGTON,8130 HIGHWOOD DRIVE,BLOOMINGTON,MN,55438,HENNEPIN,952-830-7500,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20194,FRIENDSHIP VILLAGE BLOOMINGTON,8100 HIGHWOOD DRIVE,BLOOMINGTON,MN,55438,HENNEPIN,952-831-7500,NONPROFIT CORPORATION,Housing With Services,
32346,FSLF CLARE RESIDENCE,116 8TH AVENUE SE,LITTLE FALLS,MN,56345,MORRISON,320-632-2981,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
32347,FSLF MARY HALL,116 8TH AVENUE SE,LITTLE FALLS,MN,56345,MORRISON,320-632-2981,NONPROFIT CORPORATION,Housing With Services,
34026,GABBY CARE HOMES LLC,1512 PENNSYLVANIA AVENUE NORTH,CHAMPLIN,MN,55316,HENNEPIN,612-481-3138,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36011,GABBY CARE HOMES LLC - FAITHS,1513 PENNSYLVANIA AVENUE NORTH,CHAMPLIN,MN,55316,HENNEPIN,612-481-3138,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34349,GABBY CARE HOMES LLC - HANNAH,1510 PENNSYLVANIA AVENUE NORTH,CHAMPLIN,MN,55316,HENNEPIN,612-481-3138,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36012,GABBY CARE HOMES LLC - SAMS,1306 WEST RIVER ROAD,CHAMPLIN,MN,55316,HENNEPIN,612-481-3138,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35601,GABBY CARE HOMES LLC CILLA,1500 PENNSYLVANIA AVENUE NORTH,CHAMPLIN,MN,55316,HENNEPIN,612-481-3138,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35603,GABBY CARE HOMES LLC FORT LEE,1502 PENNSYLVANIA AVENUE NORTH,CHAMPLIN,MN,55316,HENNEPIN,612-481-3138,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37309,GABBY CARE HOMES LLC OREGON HO,11917 OREGON AVENUE NORTH,CHAMPLIN,MN,55316,HENNEPIN,612-481-3138,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
32419,GABLE PINES AT VADNAIS HEIGHTS,1260 EAST COUNTY ROAD EAST,VADNAIS HEIGHTS,MN,55110,RAMSEY,651-829-3171,PARTNERSHIP,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30596,GARDEN COURT CHATEAU,2495 SW 8TH STREET,GRAND RAPIDS,MN,55744,ITASCA,218-999-5999,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37567,GARDEN HOME,16612 SEYMORE DRIVE,MINNETONKA,MN,55344,HENNEPIN,206-816-0521,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30814,GARDEN HOUSE ESTATES LTD,1 RIVERSIDE DRIVE,DULUTH,MN,55808,SAINT LOUIS,218-628-0271,CORPORATION,Housing With Services,Assisted Living Services
30521,GARDEN TERRACE ASSISTED LIVING,426 MASON DR,WRENSHALL,MN,55797,CARLTON,218-384-4623,CORPORATION,Housing With Services,Assisted Living Services
31471,GARDEN VIEW AT HILLTOP,404 LUELLA STREET,WATKINS,MN,55389,MEEKER,320-764-1527,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
24489,GARFIELD COMMONS,9450 GARFIELD AVENUE SOUTH,BLOOMINGTON,MN,55420,HENNEPIN,651-639-9799,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
30432,GEMINI MANOR,20752 GEMINI TRAIL,LAKEVILLE,MN,55044,DAKOTA,952-985-6495,CORPORATION,Housing With Services,Assisted Living Services
33364,GENERATIONS HOME CARE INC,2616 1ST STREET NORTH,WAITE PARK,MN,56387,STEARNS,320-282-8074,CORPORATION,Housing With Services,Assisted Living Services
35678,GENERATIONS HOME CARE INC,119 3RD AVENUE SE,ST JOSEPH,MN,56374,STEARNS,320-282-8074,CORPORATION,Housing With Services,Assisted Living Services
32944,GENERATIONS HOME CARE INC,705 2ND AVENUE SOUTH,WAITE PARK,MN,56387,STEARNS,320-282-8074,CORPORATION,Housing With Services,Assisted Living Services
36691,"GENERATIONS HOME CARE, INC.",841 PINECONE ROAD,SARTELL,MN,56377,STEARNS,320-282-8074,CORPORATION,Housing With Services,Assisted Living Services
36234,GENEROUS HOME CARE SERVICES,3835 SARATOGA LANE NORTH,PLYMOUTH,MN,55441,HENNEPIN,612-235-1680,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36229,GENTLE CARE HOMES INC,8308 49TH AVENUE NORTH,NEW HOPE,MN,55428,HENNEPIN,612-388-8667,CORPORATION,Housing With Services,Assisted Living Services
36562,GENTLE HAVEN LLC,8045 159TH STREET WEST,APPLE VALLEY,MN,55124,DAKOTA,612-913-9934,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37330,GEORGIA HOME HEALTH CARE LLC,19449 RUSH STREET NW,ELK RIVER,MN,55330,SHERBURNE,763-898-9162,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30493,GETTY STREET ASSISTED LIVING,1214 GETTY STREET SOUTH,SAUK CENTRE,MN,56378,STEARNS,320-351-4333,CORPORATION,Housing With Services,Assisted Living Services
30018,GIANNA HOMES GLADYS' PLACE LLC,10210 28TH AVENUE NORTH,PLYMOUTH,MN,55441,HENNEPIN,952-988-0953,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30827,GIANNA HOMES SURSUM CORDA,4605 FAIRHILLS ROAD EAST,MINNETONKA,MN,55345,HENNEPIN,952-988-0953,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36645,GIIR HOME LLC,2203 JAMES AVENUE NORTH,MINNEAPOLIS,MN,55411,HENNEPIN,952-220-9258,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30741,GIL-MOR HAVEN,90 3RD STREET EAST,MORGAN,MN,56266,REDWOOD,507-249-3143,NONPROFIT CORPORATION,Housing With Services,
32278,GLACIAL TRAILS MEMORY CARE,109 EAST 7TH STREET,STARBUCK,MN,56381,POPE,320-239-7125,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35919,GLAZON CARE MAPLE CAMPUS,1815 4TH AVENUE SW,ROCHESTER,MN,55902,OLMSTED,507-322-0020,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35920,GLAZON CARE THE VIEW HOUSE 2,315 LARKSPUR LANE,CANNON FALLS,MN,55009,GOODHUE,507-322-0020,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35921,GLAZON CARE THE VIEW HOUSE 3,319 LARKSPUR LANE,CANNON FALLS,MN,55009,GOODHUE,507-322-0020,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35918,GLAZON CARE VIOLA CAMPUS,2040 VIOLA ROAD NE,ROCHESTER,MN,55906,OLMSTED,507-322-0020,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20395,GLENN BUFFALO LLC,201 1ST STREET NE,BUFFALO,MN,55313,WRIGHT,763-682-5489,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20122,GLENN BUFFALO LLC,407 8TH STREET NW,BUFFALO,MN,55313,WRIGHT,763-682-5489,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20123,GLENN BUFFALO LLC,415 8TH STREET NW,BUFFALO,MN,55313,WRIGHT,763-682-5489,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
29292,GLENOAKS SENIOR LIVING CAMPUS,104 GLENOAKS DRIVE,NEW LONDON,MN,56273,KANDIYOHI,320-354-6054,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
