REPORT LINK,FACILITY_ID,FACILITY_NAME,FACILITY_ADDRESS,FACILITY_STATE,FACILITY_CITY,FACILITY_COUNTY,FACILITY_ZIP,FACILITY_PHONE,FACILITY_WOUND,FACILITY_INFECT,FACILITY_ALZ,FACILITY_VENT,FACILITY_TYPE,FACILITY_SUBTYPE,FACTYPE,FACILITY_TYPE_PROMPT,FACILITY_BURNUNIT,FACILITY_EMERGENCYDEPT,FACILITY_TRAUMA,GEOTYPE,Map Accuracy,x,y
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013994.htm"">View</a>",13994,"MANSION ON MAIN, THE",1420 EAST MAIN STREET,IN,NEW ALBANY,FLOYD,47150,8129141161,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9552127.634,4620212.085
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014002.htm"">View</a>",14002,EVERGREEN VILLAGE AT BLOOMINGTON,3607 SOUTH HEIRLOOM DRIVE,IN,BLOOMINGTON,MONROE,47401,8123362718,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9629391.877,4739877.728
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014015.htm"">View</a>",14015,FIVE STAR RESIDENCES OF LAFAYETTE,250 SHENANDOAH DRIVE,IN,LAFAYETTE,TIPPECANOE,47905,7654494475,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9667771.721,4927313.857
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014016.htm"">View</a>",14016,FIVE STAR RESIDENCES OF CLEARWATER,4519 EAST 82ND STREET,IN,INDIANAPOLIS,MARION,46250,3178492244,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9583695.337,4852320.867
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014017.htm"">View</a>",14017,FIVE STAR RESIDENCES OF FORT WAYNE,2601 COVINGTON COMMONS DRIVE,IN,FORT WAYNE,ALLEN,46804,2604321932,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9487281.415,5021314.972
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014018.htm"">View</a>",14018,FIVE STAR RESIDENCES OF BANTA POINTE,6510 U.S. 31 SOUTH,IN,INDIANAPOLIS,MARION,46227,3177834663,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9587433.063,4816959.122
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014019.htm"">View</a>",14019,FIVE STAR RESIDENCES OF NORTHWOODS,2501 FRIENDSHIP BLVD,IN,KOKOMO,HOWARD,46901,7654540001,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9591940.119,4938190.44
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014034.htm"">View</a>",14034,SILVER BIRCH OF MUNCIE,2500 W KILGORE AVENUE,IN,MUNCIE,DELAWARE,47304,7652540329,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9508369.089,4892675.138
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014045.htm"">View</a>",14045,"HARRISON AT EAGLE VALLEY, THE",3060 VALLEY FARMS ROAD,IN,INDIANAPOLIS,MARION,46214,3172911112,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9607061.602,4838348.521
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014052.htm"">View</a>",14052,SILVER BIRCH OF MICHIGAN CITY,4400 EAST MICHIGAN BLVD,IN,MICHIGAN CITY,LA PORTE,46360,2198796115,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9666495.729,5116170.844
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014059.htm"">View</a>",14059,ANSON SENIOR LIVING,6800 CENTRAL BOULEVARD,IN,ZIONSVILLE,BOONE,46077,3179730220,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9611340.754,4859127.786
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014062.htm"">View</a>",14062,HELLENIC SENIOR LIVING OF INDIANAPOLIS,8601 SOUTH SHELBY STREET,IN,INDIANAPOLIS,MARION,46227,3178854446,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9588915.887,4813961.38
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014079.htm"">View</a>",14079,DEMAREE CROSSING ASSISTED LIVING AND MEMORY CARE,1255 DEMAREE ROAD,IN,GREENWOOD,JOHNSON,46143,3173168380,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9589328.477,4805756.907
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014080.htm"">View</a>",14080,SUGAR FORK CROSSING,1745 EAST 67TH STREET,IN,ANDERSON,MADISON,46013,7652339360,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9537755.429,4873298.635
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014090.htm"">View</a>",14090,CROWNPOINTE OF PORTLAND,745 PATRIOT DRIVE,IN,PORTLAND,JAY,47371,2607263577,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9460687.457,4930134.476
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014094.htm"">View</a>",14094,WICKSHIRE WEST LAFAYETTE,3575 SENIOR PLACE,IN,WEST LAFAYETTE,TIPPECANOE,47906,7654641805,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9675196.984,4934401.532
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014109.htm"">View</a>",14109,WICKSHIRE FORT HARRISON,8025 DOUBLEDAY DRIVE,IN,INDIANAPOLIS,MARION,46216,3175462845,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9576412.482,4844802.672
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014113.htm"">View</a>",14113,HERITAGE PARK COMMONS,2002 HERITAGE PARK DRIVE,IN,FORT WAYNE,ALLEN,46805,2604849557,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9473279.116,5026290.551
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014137.htm"">View</a>",14137,SILVER BIRCH OF KOKOMO,408 S WASHINGTON STREET,IN,KOKOMO,HOWARD,46901,7658687266,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9588280.266,4936490.419
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014148.htm"">View</a>",14148,"GLASSWATER CREEK OF LAFAYETTE, LLC",208 BECK LANE,IN,LAFAYETTE,TIPPECANOE,47909,7654771140,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9673763.564,4922484.075
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014166.htm"">View</a>",14166,HELLENIC SENIOR LIVING OF NEW ALBANY,2632 GRANT LINE ROAD,IN,NEW ALBANY,FLOYD,47150,8129449048,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9553526.162,4624010.56
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014168.htm"">View</a>",14168,GRAND VALLEY GARDENS ASSISTED LIVING FACILITY,1151 S HUBERT CIRCLE WEST,IN,MARTINSVILLE,MORGAN,46151,7655588200,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9618311.58,4781535.099
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014178.htm"">View</a>",14178,BELVEDERE SENIOR HOUSING,343 E 90TH DRIVE,IN,MERRILLVILLE,LAKE,46410,2197692145,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9721696.861,5079738.297
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014213.htm"">View</a>",14213,HERITAGE WOODS OF NOBLESVILLE,9600 E 146TH STREET,IN,NOBLESVILLE,HAMILTON,46060,3173306061,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9573236.347,4866095.511
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014238.htm"">View</a>",14238,SILVER BIRCH OF EVANSVILLE,475 S GOVERNOR STREET,IN,EVANSVILLE,VANDERBURGH,47713,8122544133,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9747036.156,4575536.956
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014241.htm"">View</a>",14241,HELLENIC SENIOR LIVING OF ELKHART,2528 BYPASS ROAD,IN,ELKHART,ELKHART,46514,5743891776,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9574624.325,5114164.136
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014253.htm"">View</a>",14253,GRAND BROOK MEMORY CARE OF FISHERS,9796 EAST 131ST STREET,IN,FISHERS,HAMILTON,46038,3179142357,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9572914.162,4862964.788
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014260.htm"">View</a>",14260,SILVER BIRCH OF MISHAWAKA,3630 HICKORY ROAD,IN,MISHAWAKA,ST JOSEPH,46545,5742527225,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9595354.546,5115148.291
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014279.htm"">View</a>",14279,OASIS AT 56TH,4940 WEST 56TH STREET,IN,INDIANAPOLIS,MARION,46254,3172973115,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9600694.604,4844691.533
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014291.htm"">View</a>",14291,SILVER BIRCH OF TERRE HAUTE,650 LAFAYETTE AVENUE,IN,TERRE HAUTE,VIGO,47807,8122370123,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9730317.909,4790528.857
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014316.htm"">View</a>",14316,SILVER BIRCH OF FORT WAYNE,7125 S HANNA STREET,IN,FORT WAYNE,ALLEN,46816,2604478811,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9476242.66,5015223.385
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014376.htm"">View</a>",14376,GRAND BROOK MEMORY CARE OF ZIONSVILLE,11870 SANDY DRIVE,IN,ZIONSVILLE,BOONE,46077,3179750049,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9600652.645,4859804.887
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014377.htm"">View</a>",14377,HERITAGE WOODS OF NEWBURGH,4211 GRIMM ROAD,IN,NEWBURGH,WARRICK,47630,8128539810,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9732904.392,4575864.17
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014383.htm"">View</a>",14383,LEGACY LIVING OF JASPER LLC,1850 WEST STATE ROAD 56,IN,JASPER,DUBOIS,47546,8125590200,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9670670.085,4647729.192
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014410.htm"">View</a>",14410,GLASSWATER CREEK OF PLAINFIELD,10480 GLASSWATER LANE,IN,PLAINFIELD,HENDRICKS,46168,3178395808,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9610940.894,4826997.342
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014419.htm"">View</a>",14419,BRIGHTSTAR SENIOR LIVING OF FORT WAYNE,11430 COLDWATER ROAD,IN,FORT WAYNE,ALLEN,46845,2602342929,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9476888.721,5040190.956
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014426.htm"">View</a>",14426,GRAND BROOK MEMORY CARE OF GREENWOOD,2444 SOUTH STATE ROAD 135,IN,GREENWOOD,JOHNSON,46143,3174991310,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9591196.157,4805078.38
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014463.htm"">View</a>",14463,LINCOLNSHIRE PLACE - MUNCIE,1600 N MORRISON ROAD,IN,MUNCIE,DELAWARE,47304,7655872714,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9511429.21,4896104.851
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014469.htm"">View</a>",14469,RESIDENCES AT COFFEE CREEK,2300 VILLAGE POINT,IN,CHESTERTON,PORTER,46304,2199215200,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9689485.367,5098984.201
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014512.htm"">View</a>",14512,EVERGREEN VILLAGE AT FORT WAYNE,12523 AUBURN ROAD,IN,FORT WAYNE,ALLEN,46845,2606372830,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9474933.89,5041696.756
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014519.htm"">View</a>",14519,VIVERA SENIOR LIVING OF COLUMBUS,1971 STATE STREET,IN,COLUMBUS,BARTHOLOMEW,47201,8123760698,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9562574.357,4749796.533
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014548.htm"">View</a>",14548,TIMBER CREEK VILLAGE,990 PROGRESS PARKWAY,IN,SHELBYVILLE,SHELBY,46176,2178219539,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9544688.097,4797194.167
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014553.htm"">View</a>",14553,SILVER BIRCH AT COOK ROAD,3731 WEST COOK ROAD,IN,FORT WAYNE,ALLEN,46818,2604478811,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9483547.077,5033946.451
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014576.htm"">View</a>",14576,CEDARHURST OF FORT WAYNE,9210 MAYSVILLE ROAD,IN,FORT WAYNE,ALLEN,46815,2602355957,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9464839.894,5029022.343
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014602.htm"">View</a>",14602,SANCTUARY AT ST PAUL'S,3602 SOUTH IRONWOOD DRIVE,IN,SOUTH BEND,ST JOSEPH,46614,5742849000,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9597303.477,5107067.917
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014623.htm"">View</a>",14623,TOWNE PARK ASSISTED LIVING,503 S MURPHY AVE,IN,BRAZIL,CLAY,47834,8124204100,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9696849.141,4796513.956
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014910.htm"">View</a>",14910,LAKE MEADOWS SENIOR ASSISTED LIVING,11570 E 126TH STREET,IN,FISHERS,HAMILTON,46037,3175274475,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9569561.968,4861882.098
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr014224.htm"">View</a>",14224,HELLENIC SENIOR LIVING OF MISHAWAKA,1540 SOUTH LOGAN STREET,IN,MISHAWAKA,ST JOSEPH,46544,5742578629,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9595345.008,5112299.35
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr015179.htm"">View</a>",15179,COLUMBUS SENIOR LIVING LLC,4300 WEST GOELLER BLVD,IN,COLUMBUS,BARTHOLOMEW,47201,8125520500,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9570147.72,4749526.816
