Facility ID,License Number,State Facility Type 1 Literal,Facility Name,Address,City,State,Zip Code,County,Phone Number,Licensee,Capacity,Ownership Type
11953185,5429,Assisted Living Facility,CAMELOT CHATEAU,1831 SE LAKE WEIR AVENUE,OCALA,FL,34471,Marion,(352) 629-6077,CAMELOT CHATEAU MANAGEMENT COMPANY LLC,80,For-Profit
11922197,7096,Assisted Living Facility,CAMELOT COURT,2233 MCKINLEY STREET,HOLLYWOOD,FL,33020,Broward,(954) 922-0808,TOGETHER HOMES LLC,8,For-Profit
11968008,11976,Assisted Living Facility,CAMERON ALF II,3122 W SLIGH AVE,TAMPA,FL,33614-4607,Hillsborough,(813) 405-8064,CAMERON ALF CORP,10,For-Profit
11968418,12311,Assisted Living Facility,CAMERON ALF III CORP,3202 W MINNEHAHA ST,TAMPA,FL,33614,Hillsborough,(813) 405-8064,CAMERON ALF CORP,8,For-Profit
11968980,12843,Assisted Living Facility,CAMILA PALACE CORP,4715 SW 95 AVE,MIAMI,FL,33165,Miami-Dade,(561) 909-8664,CAMILA PALACE CORP,6,For-Profit
11965575,10003,Assisted Living Facility,CAMINO DE ESPERANZA INC,5903 SW 147TH PL,MIAMI,FL,33193-2454,Miami-Dade,(305) 382-2570,CAMINO DE ESPERANZA INC,6,For-Profit
11969708,13495,Assisted Living Facility,CAMPBELL'S LANDING,904 LAKE MARTHA DR NE,WINTER HAVEN,FL,33881,Polk,(863) 268-2907,MISS K'S ENRICHMENT CENTER INC,8,For-Profit
11942971,8361,Assisted Living Facility,CANALVIEW REST HOME,864 CANAL VIEW BLVD,PORT ORANGE,FL,32119,Volusia,(386) 756-5516,MARILOU HURLBURT,6,For-Profit
11966047,10308,Assisted Living Facility,CANDID HOME CARE III  INC,10710 SW 148 COURT,MIAMI,FL,33196,Miami-Dade,(305) 382-8753,CANDID HOME CARE III INC,6,For-Profit
11965146,9607,Assisted Living Facility,CANDID HOME CARE  INC,7200 SW 131ST AVE,MIAMI,FL,33183-3460,Miami-Dade,(305) 385-8380,CANDID HOME CARE INC,6,For-Profit
11968566,12459,Assisted Living Facility,CANDY'S HOUSE INC,405 ROSEDALE DR,SATELLITE BEACH,FL,32937,Brevard,(321) 693-1776,CANDY'S HOUSE  INC,6,For-Profit
11969443,13230,Assisted Living Facility,CANOPY AT HARPER LAKE (THE),213 W GLEASON DRIVE,LAKE CITY,FL,32055,Columbia,(386) 344-6985,Harper Lake Operations LLC,72,For-Profit
11969866,13615,Assisted Living Facility,CANOPY AT WALDEN WOODS THE,2051 WALDEN WOODS DR,PLANT CITY,FL,33563,Hillsborough,(813) 704-4271,WALDEN WOODS OPERATIONS LLC,80,For-Profit
11969642,13382,Assisted Living Facility,CANOPY ON BERRYHILL  THE,3343 BERRYHILL RD,PACE,FL,32571,Santa Rosa,(850) 736-6243,Berryhill Operations LLC,80,For-Profit
11968528,12418,Assisted Living Facility,CANTERBURY ARMS ASSISTED LIVING,7355 CANTERBURY ST,SPRING HILL,FL,34606-4302,Hernando,(352) 200-1689,MULLINS CANTERBURY LLC,10,For-Profit
11969194,13006,Assisted Living Facility,CANTERFIELD OF CLAY COUNTY,1611 WINNERS CIR,MIDDLEBURG,FL,32068,Clay,(904) 203-6100,CANTERFIELD OF JACKSONVILLE  LLC,100,For-Profit
11969760,13524,Assisted Living Facility,CANTERFIELD OF FORT MYERS  LLC,18301 TRIFECTA LN,FORT MYERS,FL,33967,Lee,(239) 990-6100,Canterfield of Fort Myers LLC,130,For-Profit
11969157,12959,Assisted Living Facility,CANTERFIELD OF OCALA LLC,9589 SW HWY 200,OCALA,FL,34481,Marion,(352) 877-7100,CANTERFIELD OF OCALA  LLC,100,For-Profit
11969551,13336,Assisted Living Facility,CANTERFIELD OF TALLAHASSEE  LLC,208 E THARPE ST,TALLAHASSEE,FL,32303,Leon,(850) 631-2393,Canterfield of Tallahassee LLC,100,For-Profit
11953422,6054,Assisted Living Facility,CANTILLO LOVE & CARE LLC,1045 WEST 23 STREET,HIALEAH,FL,33010,Miami-Dade,(305) 883-1915,CANTILLO LOVE & CARE LLC,19,For-Profit
11953472,8573,Assisted Living Facility,CAPE CHATEAU ASSISTED LIVING LLC,804 SE 16TH PL,CAPE CORAL,FL,33990,Lee,(239) 265-4376,CAPE CHATEAU ASSISTED LIVING LLC,16,For-Profit
11967913,11886,Assisted Living Facility,CAPE WEST LLC,4616-4614 SW 7 PLACE,CAPE CORAL,FL,33914,Lee,(239) 540-7385,CAPE WEST LLC,12,For-Profit
11910890,4223,Assisted Living Facility,CARE AND LOVE RETIREMENT HOME  LLC,642 E 21ST ST,HIALEAH,FL,33013-4020,Miami-Dade,(305) 454-8808,CARE & LOVE RETIREMENT HOME  LLC,20,For-Profit
11969681,13489,Assisted Living Facility,CARE CASTLE ALF LLC,9110 STAR TRL,NEW PORT RICHEY,FL,34654,Pasco,(727) 232-4192,CARE CASTLE ALF LLC,16,For-Profit
11969571,13416,Assisted Living Facility,CARE WAY,10307 BRISTOL PARK RD,CANTONMENT,FL,32533,Escambia,(850) 776-5416,Care Way LLC,5,For-Profit
11968960,12810,Assisted Living Facility,CARE WELL LLC,309 NE MARION ST,MADISON,FL,32340,Madison,(850) 973-2117,CARE WELL LLC,24,For-Profit
11969793,13540,Assisted Living Facility,CAREFINITY ASSISTED LIVING LLC,304 MCLEAN DR,BRANDON,FL,33510,Hillsborough,(813) 381-4467,CAREFINITY ASSISTED LIVING LLC,5,For-Profit
11966361,10588,Assisted Living Facility,CAREGIVERS TOUCH ALF,4536 WEST IDLEWILD AVE,TAMPA,FL,33614,Hillsborough,(813) 881-1887,ORESBURN & ASSOSCIATES INC,6,For-Profit
11967974,11938,Assisted Living Facility,CAREGIVERS TOUCH ALF 2,7525 NORTH CAMERON AVENUE,TAMPA,FL,33614,Hillsborough,(813) 443-1546,ORESBURN & ASSOCIATES INC.,6,For-Profit
11910805,7175,Assisted Living Facility,CARING ANGELS,6405 40TH AV  N,SAINT PETERSBURG,FL,33709,Pinellas,(727) 384-4739,COMFORT MANOR INC DBA CARING ANGELS,10,For-Profit
11967627,11637,Assisted Living Facility,CARING ANGELS FOR YOU ALF CORP,8006 W POCAHONTAS AVE,TAMPA,FL,33615-2912,Hillsborough,(813) 374-3176,CARING ANGELS FOR YOU ALF CORP,6,For-Profit
11969352,13233,Assisted Living Facility,CARING ANGELS HOME OF FLORIDA  INC,118 MEADOWLARK DR,ROYAL PALM BEACH,FL,33411,Palm Beach,(561) 557-1833,CARING ANGELS HOME OF FLORIDA INC,6,For-Profit
11969412,13221,Assisted Living Facility,CARING ASSISTED LIVING LLC,2588 SW GROTTO CIRCLE,PORT SAINT LUCIE,FL,34953,St. Lucie,(772) 209-8249,CARING ASSISTED LIVING LLC,5,For-Profit
11965742,10083,Assisted Living Facility,CARING FOR YOU I ALF  INC,5210 SW 5TH TER,CORAL GABLES,FL,33134-1124,Miami-Dade,(305) 569-0069,CARING FOR YOU I ALF  INC.,6,For-Profit
11967685,11684,Assisted Living Facility,CARING HANDS ASSISTED LIVING II,13025 NW 2ND AVE,NORTH MIAMI,FL,33168-4613,Miami-Dade,(786) 542-5171,CARING HANDS ASSISTED LIVING II  INC.,6,For-Profit
11967676,11691,Assisted Living Facility,CARING HEARTS ASSISTED LIVING,1636 E SHANGRI LA DRIVE,DAYTONA BEACH,FL,32119,Volusia,(386) 767-8048,EDITHA IGNACIO,6,For-Profit
11965068,9661,Assisted Living Facility,CARING HEARTS ASSISTED LIVING  INC,8601 SW 36 STREET,MIAMI,FL,33155,Miami-Dade,(305) 972-0375,CARING HEARTS ASSISTED LIVING INC,6,For-Profit
11969756,13510,Assisted Living Facility,CARING HEARTS HELPING HANDS ASSISTED LIVING,215 PLEASANT HILL DR,CLERMONT,FL,34711,Lake,(407) 690-4870,ALISA L. LEWIS LLC,6,For-Profit
11969071,12903,Assisted Living Facility,CARING PARTNERS ASSISTED LIVING SERVICES LLC,13674 STAIMFORD DR,WELLINGTON,FL,33414,Palm Beach,(561) 568-5338,CARING PARTNERS ASSISTED LIVING SERVICES LLC,6,For-Profit
11910473,5243,Assisted Living Facility,CARING VILLAGE AT FOREST GLEN LLC,7435 PLATHE RD,NEW PORT RICHEY,FL,34653-4554,Pasco,(727) 845-0609,CARING VILLAGE AT FOREST GLEN LLC,76,For-Profit
11964066,5448,Assisted Living Facility,CARING VILLAGE OF DAVIE LLC,4681 SW 66TH AVENUE,DAVIE,FL,33314,Broward,(954) 581-9111,CARING VILLAGE OF DAVIE  LLC,20,For-Profit
11910733,4783,Assisted Living Facility,CARING VILLAGE OF MARGATE  LLC,6810 SW 7TH STREET,MARGATE,FL,33068,Broward,(954) 971-2286,CARING VILLAGE OF MARGATE  LLC,111,For-Profit
11966948,11068,Assisted Living Facility,CARINGTON MANOR,3215 EAST JAMES LEE BLVD,CRESTVIEW,FL,32539,Okaloosa,(850) 423-1228,SAFE AND SECURE RESPITE CARE LLC,28,For-Profit
11964914,9408,Assisted Living Facility,CARLISLE NAPLES,6945 CARLISLE COURT,NAPLES,FL,34109,Collier,(239) 591-2200,SRGL NAPLES LLC,125,For-Profit
11965313,9713,Assisted Living Facility,CARLISLE PALM BEACH  THE,450 E OCEAN AVE,LANTANA,FL,33462,Palm Beach,(561) 533-9440,SL CARLISLE LLC,175,For-Profit
11968373,12261,Assisted Living Facility,CARMEN'S GOODCARE ALF CORP,908 W YUKON ST,TAMPA,FL,33604,Hillsborough,(813) 405-4109,CARMEN'S GOODCARE ALF CORP,6,For-Profit
11968376,12312,Assisted Living Facility,CARMITA'S ASSISTING LIVING FACILITY III  LLC,939 PARK MANOR DR,ORLANDO,FL,32825,Orange,(407) 432-6785,CARMITA'S ASSISTED LIVING FACILITY III  LLC,6,For-Profit
11968985,12807,Assisted Living Facility,CARMITA'S ASSISTING LIVING FACILITY IV LLC,1103 MARSCASTLE AVE,ORLANDO,FL,32812,Orange,(321) 245-7895,CARMITA'S ASSISTING LIVING FACILITY  IV  LLC,6,For-Profit
11969806,13585,Assisted Living Facility,CARMITA'S CARE ASSISTED LIVING FACILITY  LLC,962 PINELAND DR,ROCKLEDGE,FL,32955,Brevard,(407) 797-9008,CARMITA'S CARE LLC,6,For-Profit
11967752,11735,Assisted Living Facility,CARMITA'S HOME HEALTH II  INC,8021 KILLIAN DRIVE,ORLANDO,FL,32822,Orange,(407) 432-6785,CARMITA'S HOME HEALTH  INC,6,For-Profit
11967134,11236,Assisted Living Facility,CARMITA'S HOME HEALTH  INC,2700 CONWAY GARDENS RD,ORLANDO,FL,32806,Orange,(407) 432-6785,CARMITA'S HOME HEALTH  INC,6,For-Profit
11942742,8220,Assisted Living Facility,CAROLINA'S CARE CENTER CORP,9024 NW 148TH ST,MIAMI LAKES,FL,33018-7313,Miami-Dade,(305) 827-3100,CAROLINA'S CARE CENTER CORP,8,For-Profit
11966576,10766,Assisted Living Facility,CAROLINA'S CARE CENTER CORP #III,8100 W 12TH AVE,HIALEAH,FL,33014-3524,Miami-Dade,(305) 827-3100,CAROLINA'S CARE CENTER CORP,6,For-Profit
11969718,13490,Assisted Living Facility,CAROLYN CLANTON ALF LLC,1146 HAMILTON AVE,JENNINGS,FL,32053,Hamilton,(386) 938-4102,CAROLYN CLANTON ALF LLC,16,For-Profit
11964400,9012,Assisted Living Facility,CARPS ASSISTED LIVING,3217 BROADWAY,WEST PALM BEACH,FL,33407,Palm Beach,(561) 844-5313,DARKAN LLC,21,For-Profit
11966628,10800,Assisted Living Facility,CARRIAGE HOUSE ALF,1832 COUNTRY CLUB DRIVE,TITUSVILLE,FL,32780,Brevard,(321) 383-3531,RMD SENIOR CARE  LLC,8,For-Profit
11968843,12726,Assisted Living Facility,CARY & NICO TU CASITA FELIZ ALF INC,6790 SW 16 TERR,MIAMI,FL,33155,Miami-Dade,(305) 962-4822,CARY & NICO TU CASITA FELIZ ALF INC,6,For-Profit
11965409,9796,Assisted Living Facility,CARY CRIST HOME CARE ALF  INC,1706 SW 136 PLACE,MIAMI,FL,33175,Miami-Dade,(786) 212-1907,CARY CRIST HOME CARE ALF INC,6,For-Profit
11967199,11281,Assisted Living Facility,CASA BONITA ALF LLC,931 NE 17TH TER,HOMESTEAD,FL,33033-4633,Miami-Dade,(305) 248-3366,CASA BONITA ALF LLC,6,For-Profit
11969689,13454,Assisted Living Facility,CASA DE CAMPO ALF LLC,4173 NE 20TH ST,HOMESTEAD,FL,33033,Miami-Dade,(786) 601-9299,Casa De Campo ALF LLC,6,For-Profit
11967888,11910,Assisted Living Facility,CASA DE LOS ABUELOS ALF,6521 WEST HANNA AVENUE,TAMPA,FL,33634,Hillsborough,(813) 443-3357,CASA DE LOS ABUELOS ALF CORP.,6,For-Profit
11966845,10991,Assisted Living Facility,CASA DE PAZ ALF  INC,9360 SW 24TH ST,MIAMI,FL,33165-8114,Miami-Dade,(305) 223-0821,CASA DE PAZ ALF  INC,6,For-Profit
11965387,9827,Assisted Living Facility,CASA DULCE CORAZON INC,11475 QUAIL ROOST DR,MIAMI,FL,33157-6501,Miami-Dade,(305) 971-8071,CASA DULCE CORAZON  INC.,6,For-Profit
11967494,11519,Assisted Living Facility,CASA LORETO ASSISTED LIVING FACILITY INC,3212 W KATHLEEN STREET,TAMPA,FL,33607,Hillsborough,(813) 870-0210,CASA LORETO ASSISTED LIVING FACILITY  INC,8,For-Profit
11942941,8366,Assisted Living Facility,CASA MARISA ALF  INC,7435 SW 23RD ST,MIAMI,FL,33155-1416,Miami-Dade,(305) 265-9797,CASA MARISA ALF INC,6,For-Profit
11966182,10418,Assisted Living Facility,CASA MARISA II ALF  INC,2930 SW 114TH AVE,MIAMI,FL,33165-2112,Miami-Dade,(786) 464-9975,CASA MARISA II ALF  INC.,6,For-Profit
11968173,12121,Assisted Living Facility,CASA SANTA MARTHA ALF INC,1917 W MOHAWK AVE,TAMPA,FL,33603,Hillsborough,(813) 392-1409,CASA SANTA MARTHA ALF INC,6,For-Profit
11966311,10532,Assisted Living Facility,CASA SOL CORP,441 E 35TH ST,HIALEAH,FL,33013-3029,Miami-Dade,(305) 640-8668,CASA SOL  CORP,6,For-Profit
11966563,10749,Assisted Living Facility,CASABEL HOME CARE LLC,2472 SW 113TH CT,MIAMI,FL,33165-2249,Miami-Dade,(786) 757-0065,CASABEL HOME CARE  LLC,6,For-Profit
11910115,5753,Assisted Living Facility,CASCADE HEIGHTS,160 ISLANDER COURT,LONGWOOD,FL,32750,Seminole,(407) 767-6600,AMERICAN EAGLE ISLAND LAKE LLC,75,Not-For-Profit
11966836,10948,Assisted Living Facility,CASSIE'S CASTLE,208 NATCHEZ TRACE,ROYAL PALM BEACH,FL,33411,Palm Beach,(561) 204-2800,SIMZ  INC.,6,For-Profit
11967813,11780,Assisted Living Facility,CASSIE'S CASTLE II,117 BARCELONA DRIVE,ROYAL PALM BEACH,FL,33411,Palm Beach,(561) 793-6242,SIMZ  INC.,6,For-Profit
11968727,12573,Assisted Living Facility,CASSIE'S CASTLE III,122 KINGS WAY,ROYAL PALM BEACH,FL,33411,Palm Beach,(561) 333-4684,SIMZ  INC.,6,For-Profit
11965233,9717,Assisted Living Facility,CASTLE COURT ALF INC,9709 NORTH NEBRASKA AVENUE,TAMPA,FL,33612,Hillsborough,(813) 933-6333,CASTLE COURT ALF  INC.,73,For-Profit
11968811,12655,Assisted Living Facility,CASTLEWOOD ALF INC,111 CASTLEWOOD DR,NORTH PALM BEACH,FL,33408,Palm Beach,(561) 723-4922,CASTLEWOOD ALF INC.,14,For-Profit
11965772,10114,Assisted Living Facility,CATHOLIC SENIOR LIVING LLC,100 SW 52ND AVE,CORAL GABLES,FL,33134-1291,Miami-Dade,(786) 552-5704,CATHOLIC SENIOR LIVING  LLC,6,For-Profit
11968763,12609,Assisted Living Facility,CAYMAN CIRCLE ADULT FAMILY CARE,5843 CAYMAN CR WEST,WEST PALM BEACH,FL,33407,Palm Beach,(561) 512-8149,DORRETT MAY ELAINE SCOTT,5,For-Profit
11965899,10230,Assisted Living Facility,CEDAR CREEK,231 NW HIGHWAY 19,CRYSTAL RIVER,FL,34428,Citrus,(352) 564-2446,CEDAR CREEK AT KINGS BAY INC,72,For-Profit
11966273,10541,Assisted Living Facility,CEDAR CREEK,4279 JUDITH AVE,MERRITT ISLAND,FL,32953,Brevard,(321) 454-7768,VERITAS SENIOR LIVING LLC,78,For-Profit
11969596,13387,Assisted Living Facility,CENTRAL FLORIDA ELDER CARE LLC,127 LEON COURT,KISSIMMEE,FL,34743,Osceola,(321) 245-0414,Central Florida Elder Care  LLC,6,For-Profit
11911829,7107,Assisted Living Facility,CENTRAL PALACE RESIDENTIAL,4491 SW 8 STREET,MIAMI,FL,33134,Miami-Dade,(305) 445-3565,CENTRAL PALACE SERVICES  INC.,55,For-Profit
11969539,13326,Assisted Living Facility,CENTRAL PARK,2100 NORTH STREET,ALTAMONTE SPRINGS,FL,32714,Seminole,(407) 630-7654,MENTOR ABI  LLC,6,For-Profit
11966458,10691,Assisted Living Facility,CENTRAL TAMPA ASSISTED LIVING,5010 N 40TH ST,TAMPA,FL,33610-5202,Hillsborough,(813) 663-9696,FAMILY EXTENDED CARE OF CENTRAL TAMPA INC,100,Not-For-Profit
11965784,10129,Assisted Living Facility,CENTURY ASSISTED LIVING FACILITY  INC,15900 SW 72ND TER,MIAMI,FL,33193-2937,Miami-Dade,(305) 752-3064,CENTURY ASSISTED LIVING FACILITY INC.,8,For-Profit
11966749,10913,Assisted Living Facility,CENTURY HOME ALF  INC.,12710 SW 112 STREET,MIAMI,FL,33186,Miami-Dade,(305) 387-4904,CENTURY HOME ALF  INC.,6,For-Profit
11965743,10095,Assisted Living Facility,CENTURY OAKS,4001 STACK BLVD,MELBOURNE,FL,32901,Brevard,(321) 772-4440,CENTURY OAKS SERENITY  LLC,95,For-Profit
11969222,13119,Assisted Living Facility,CENTY'S ALF  INC,3016 LAMBATH RD,ORLANDO,FL,32818,Orange,(107) 716-0035,MONICA FERGUSON,5,For-Profit
11969371,13185,Assisted Living Facility,CERTUS MTD OPCO  LLC,4901 LAKE PARK CT,MOUNT DORA,FL,32757,Lake,(352) 385-1800,CERTUS MTD OPCO LLC,64,For-Profit
11969445,13245,Assisted Living Facility,CERTUS OC OPCO  LLC,675 VETERANS MEMORIAL PKWY,ORANGE CITY,FL,32763,Volusia,(386) 775-3000,CERTUS OC OPCO LLC,64,For-Profit
11969855,13610,Assisted Living Facility,CERTUS VRO OPCO LLC,5380 US HWY 1,VERO BEACH,FL,32967,Indian River,(727) 204-5208,CERTUS VRO OPCO LLC,70,For-Profit
11969591,13403,Assisted Living Facility,CERTUS WL OPCO LLC,11120 LAKE UNDERHILL ROAD,ORLANDO,FL,32825,Orange,(407) 550-0021,CERTUS SENIOR OPCO LLC,64,For-Profit
11967486,11539,Assisted Living Facility,CHALET AT OLD CUTLER (THE) LLC,7210 SW 148TH TERRACE,MIAMI,FL,33158,Miami-Dade,(305) 252-0031,CHALET AT OLD CUTLER (THE),6,For-Profit
11967448,11496,Assisted Living Facility,CHANEL NURSING CARE ALF  CORP,14111 SW 43 STREET,MIAMI,FL,33175,Miami-Dade,(305) 553-3227,CHANEL NURSING CARE ALF  CORP,6,For-Profit
11910268,53,Assisted Living Facility,CHANGE OF PACE RET CENTER,1715 E SILVER SPRINGS BLVD,OCALA,FL,34470,Marion,(352) 629-8990,CHANGE OF PACE RETIREMENT CENTER  INC.,28,For-Profit
11911036,5892,Assisted Living Facility,CHARITY CARE INC,461 E 31ST ST,HIALEAH,FL,33013-3332,Miami-Dade,(305) 693-6211,CHARITY CARE INC.,20,For-Profit
11964241,9022,Assisted Living Facility,CHARITY HOME ALF  INC,290 WEST 48 STREET,HIALEAH,FL,33012,Miami-Dade,(305) 409-6992,CHARITY HOME ALF  INC.,6,For-Profit
11964882,9394,Assisted Living Facility,CHARTER SENIOR LIVING OF GAINESVILLE,1001 SW 62ND BLVD,GAINESVILLE,FL,32607,Alachua,(352) 378-3838,S-H OPCO GAINESVILLE LLC,110,For-Profit
11966524,10754,Assisted Living Facility,CHARTER SENIOR LIVING OF PANAMA CITY,6012 MAGNOLIA BEACH ROAD,PANAMA CITY,FL,32408,Bay,(850) 236-0510,CHARTER SENIOR LIVING LLC,60,For-Profit
11969829,13571,Assisted Living Facility,CHATEAU CHARLOTTA ALF  LLC,485 CHARLOTTA AVE SE,PALM BAY,FL,32909,Brevard,(321) 821-4773,CHATEAU CHARLOTTA ALF LLC,6,For-Profit
11969590,13351,Assisted Living Facility,CHATEAU MADELEINE,205 HARDOON LANE,MELBOURNE,FL,32940,Brevard,(321) 701-8000,,115,For-Profit
11965093,9586,Assisted Living Facility,CHATSWORTH AT PGA NATIONAL,347 HIATT DR,PALM BCH GDNS,FL,33418-7106,Palm Beach,(561) 227-3200,CHATSWORTH AT PGA NATIONAL  LLC,48,For-Profit
11968082,12005,Assisted Living Facility,CHELSEA PLACE RETIREMENT LIVING  LLC,315 ADDISON DR,PORT CHARLOTTE,FL,33980,Charlotte,(941) 979-5179,CHELSEA PLACE RETIREMENT LIVING  LLC,14,For-Profit
11969695,13453,Assisted Living Facility,CHELY'S CARE ALF INC,10841 CORAL REEF DR,MIAMI,FL,33157,Miami-Dade,(786) 624-1806,Chely's Care ALF INC.,6,For-Profit
11969634,13390,Assisted Living Facility,CHERRY BLOSSOM ASSISTED LIVING FACILITY,2810 CHERRY TREE LN,PLANT CITY,FL,33565,Hillsborough,(803) 210-9676,Rock Property Alliance LLC,5,For-Profit
11969696,13508,Assisted Living Facility,CHERRY BLOSSOM ASSISTED LIVING FACILITY,136 DEAUVILLE AVENUE NE,PALM BAY,FL,32907,Brevard,(321) 987-5406,GCG GROUP ENTERPRISES INC,6,For-Profit
11966133,10424,Assisted Living Facility,CHERRY OAK PALM BEACH COUNTY,6026 OLD CONGRESS,LANTANA,FL,33462,Palm Beach,(561) 966-3232,CHERRY OAK PALM BEACH COUNTY LLC,84,For-Profit
11969736,13516,Assisted Living Facility,CHESTNUT BAY ASSISTED LIVING FACILITIES LLC,937 COMMERCE RD SE,PALM BAY,FL,32909,Brevard,(321) 626-0930,LAKENYA RENATA JACOBS,6,For-Profit
11963723,5008,Assisted Living Facility,CHIPOLA HEALTH AND REHABILITATION CENTER,4294 THIRD AVENUE,MARIANNA,FL,32446,Jackson,(850) 526-3191,NF CHIPOLA  LLC,76,For-Profit
11969005,12880,Assisted Living Facility,CHLOES PLACE I LLC,2460 KATHI KIM ST,COCOA,FL,32629,Brevard,(321) 449-6394,CHLOE'S PLACE I LLC,8,For-Profit
11969713,13477,Assisted Living Facility,CHRISTALLIS MANOR II LLC,819 N 31 CT,HOLLYWOOD,FL,33021,Broward,(754) 217-4629,Christallis Manor II LLC,6,For-Profit
11968286,12232,Assisted Living Facility,CHRISTALLIS MANOR  LLC,2119 WILSON STREET,HOLLYWOOD,FL,33020,Broward,(954) 921-0918,CHRISTALLIS MANOR  LLC,6,For-Profit
11966872,10961,Assisted Living Facility,CHRISTEL CARE INC,806 14TH STREET,WEST PALM BEACH,FL,33401,Palm Beach,(561) 644-2580,CHRISTEL CARE INC,6,For-Profit
11966795,10949,Assisted Living Facility,CINNAMON COVE ALF,5641 MONTANA AVENUE,NEW PORT RICHEY,FL,34652,Pasco,(727) 842-2340,CINNAMON COVE ALF,31,For-Profit
11964459,9138,Assisted Living Facility,CITRUS GARDEN ALF,4805 EAST LAKE DRIVE,WINTER SPRINGS,FL,32708,Seminole,(407) 695-1445,CALFLO SERVICES  INC.,16,For-Profit
11967931,11926,Assisted Living Facility,CLARA & ANGEL ALF INC,5180 NW 2 STREET,MIAMI,FL,33126,Miami-Dade,(305) 444-6129,CLARA & ANGEL ALF  INC.,6,For-Profit
11967652,11670,Assisted Living Facility,CLARIDGE HOUSE AT THE BRIDGES (THE),11202 DEWHURST DRIVE,RIVERVIEW,FL,33578,Hillsborough,(813) 413-8900,BVM THE BRIDGES  LLC,101,For-Profit
11968214,12152,Assisted Living Facility,CLARY'S ALF CORP,1715 SW 17TH AVE,MIAMI,FL,33145-1440,Miami-Dade,(305) 640-5664,CLARY'S ALF CORP.,6,For-Profit
11969643,13405,Assisted Living Facility,CLARYS #2 CORP,7760 SW 29 ST,MIAMI,FL,33155,Miami-Dade,(786) 536-7386,CLARYS #2 CORP.,6,For-Profit
11968570,12458,Assisted Living Facility,CLAUDINA FAMILY HOME LLC,4911 SW 132ND AVE,MIAMI,FL,33175-5245,Miami-Dade,(786) 536-6734,CLAUDINA FAMILY HOME LLC,6,For-Profit
11968493,12408,Assisted Living Facility,CLEON CORP FAMILY CARE INC,10168 NW 128TH TER,HIALEAH GDNS,FL,33018-1649,Miami-Dade,(786) 301-6808,CLEON CORP FAMILY CARE INC,6,For-Profit
11943028,8340,Assisted Living Facility,CLOISTERS OF DELAND  THE,400 E HOWRY AVE,DELAND,FL,32724-5400,Volusia,(386) 822-6900,CLOISTERS RHF HOUSING LLC (THE),220,Not-For-Profit
11964530,9059,Assisted Living Facility,CLOUDBERRY LODGE AT BRANDON,3918 S KINGS AVE,BRANDON,FL,33511-7749,Hillsborough,(813) 662-1535,TRIDENT ACQUISITION CONSULTANTS I LLC,54,For-Profit
11964829,9332,Assisted Living Facility,CLOVERDALE INN,1114 WEST COUNTY LINE ROAD,LUTZ,FL,33558-5032,Hillsborough,(813) 949-8999,CLOVERDALE INN INC,8,For-Profit
11969356,13165,Assisted Living Facility,COBBLESTONE MANOR,208 COBBLESTONE DR,SPRING HILL,FL,34606,Hernando,7276889549,COBBLESTONE MANOR LLC,15,For-Profit
11969170,13001,Assisted Living Facility,COCONUT RANCH,7117 BAXLEY LN,SARASOTA,FL,34241,Sarasota,(941) 404-4600,NEUROINTERNATIONAL HEALTHCARE LLC,6,For-Profit
11968596,12470,Assisted Living Facility,COLONIAL ASSISTED LIVING AT BOYNTON BEACH  FL,1708 NE 4TH STREET,BOYNTON BEACH,FL,33435,Palm Beach,(561) 336-3578,REGAL PARK ASSISTED LIVING INC.,90,For-Profit
11910722,7249,Assisted Living Facility,COLONIAL ASSISTED LIVING AT FORT LAUDERDALE,2801 NW 55TH AVENUE,LAUDERHILL,FL,33313,Broward,(954) 484-1960,COLONIAL ASSISTED LIVING AT FORT LAUDERDALE  LLC,98,For-Profit
11963860,8744,Assisted Living Facility,COLONIAL ASSISTED LIVING AT MIAMI,1864 NW 175TH ST,MIAMI GARDENS,FL,33056-4840,Miami-Dade,(305) 624-4901,HIDDEN RANCHES ASSISTED LIVING INC,65,For-Profit
11942892,5898,Assisted Living Facility,COLONIAL ASSISTED LIVING AT TAMPA FL,11722 NORTH 17TH STREET,TAMPA,FL,33612,Hillsborough,(813) 602-0010,SUNRISE SENIOR VILLAGE ASSISTED LIVING  INC.,90,Not-For-Profit
11910386,7617,Assisted Living Facility,COLONIAL ASSISTED LIVING AT WEST PALM BEACH FL,534 DATURA ST,WEST PALM BEACH,FL,33401-5308,Palm Beach,(561) 659-9330,SENIOR HOUSING MANAGEMENT PROVIDER LLC,152,For-Profit
11965814,10143,Assisted Living Facility,COLONNADE AT BECKETT LAKE (THE),2155 MONTCLAIR RD,CLEARWATER,FL,33763-4287,Pinellas,(727) 797-7257,SH BECKETT LAKE LLC,130,For-Profit
11969051,12914,Assisted Living Facility,COMFORT CARE ALF OF TAMPA BAY INC,2513 W VIOLET ST,TAMPA,FL,33614,Hillsborough,(813) 455-6536,COMFORT CARE ALF OF TAMPA BAY INC,5,For-Profit
11967479,11533,Assisted Living Facility,COMFORT CARE AT IT'S BEST INC,5809 NW 13TH ST,SUNRISE,FL,33313-6208,Broward,(954) 401-5893,COMFORT CARE AT ITS BEST  INC.,6,For-Profit
