Facility ID,License Number,State Facility Type 1 Literal,Facility Name,Address,City,State,Zip Code,County,Phone Number,Licensee,Capacity,Ownership Type,Date Accessed
11910033.0,4110.0,ASSISTED LIVING FACILITY,Concordia Village Of Tampa,4100 E FLETCHER AVE,Tampa,FL,33613-4863,Hillsborough,(813) 632-2430,CONCORDIA OF FLORIDA INC,175.0,NOT-FOR-PROFIT,6/24/21
11969103.0,12923.0,ASSISTED LIVING FACILITY,Consuelo'S Alf Ii,4335 WALLACE CIR,Tampa,FL,33611,Hillsborough,(813) 775-8689,CONSUELO'S ALF II CORP,6.0,FOR-PROFIT,6/24/21
11968604.0,12485.0,ASSISTED LIVING FACILITY,Consuelos Alf,4401 W BALLAST POINT BLVD,Tampa,FL,33611-5601,Hillsborough,(813) 775-8689,CONSUELO'S ALF INC,6.0,FOR-PROFIT,6/24/21
11967707.0,11725.0,ASSISTED LIVING FACILITY,Coquina Cay Alf,117 SWEET BAY AVENUE,New Smyrna Beach,FL,32168,Volusia,(407) 970-5558,PRIME LOVE & CARE ASSISTED LIVING LLC,6.0,FOR-PROFIT,6/24/21
11965115.0,9574.0,ASSISTED LIVING FACILITY,Coquina Cove Alf,3739 SUNRISE OAKS DRIVE,Port Orange,FL,32129,Volusia,(407) 476-8461,AGNES COTTAGE LLC,6.0,FOR-PROFIT,6/24/21
11963899.0,7368.0,ASSISTED LIVING FACILITY,Coral Oaks,900 WEST LAKE RD,Palm Harbor,FL,34684,Pinellas,(727) 787-3333,SNH FLA TENANT LLC,101.0,FOR-PROFIT,6/24/21
11965494.0,9875.0,ASSISTED LIVING FACILITY,Coral Park Senior Care Of Miami,9640 SW 10 TERRACE,Miami,FL,33174,Miami-Dade,(305) 207-9191,CORAL PARK SENIOR CARE  INC.,6.0,FOR-PROFIT,6/24/21
11968236.0,12136.0,ASSISTED LIVING FACILITY,Coral Reef Alf  Llc,1212 CORAL REEF AVE NW,Palm Bay,FL,32907,Brevard,(321) 208-1172,CORAL REEF ALF  LLC,5.0,FOR-PROFIT,6/24/21
11964887.0,9375.0,ASSISTED LIVING FACILITY,Coral Sand Inc,7800 ABBOTT AVE,Miami Beach,FL,33141-2022,Miami-Dade,(305) 867-3232,CORAL SAND INC,30.0,FOR-PROFIT,6/24/21
11966324.0,10582.0,ASSISTED LIVING FACILITY,Coral Springs Country Club For Seniors Inc.,2903 NW 115TH TER,Coral Springs,FL,33065-3439,Broward,(954) 839-4791,CORAL SPRINGS COUNTRY CLUB FOR SENIORS  INC.,6.0,FOR-PROFIT,6/24/21
11964681.0,9226.0,ASSISTED LIVING FACILITY,Coral Terrace Alf Inc,6744 SW 22ND ST,Miami,FL,33155-1748,Miami-Dade,(305) 267-0073,CORAL TERRACE ALF  INC,44.0,FOR-PROFIT,6/24/21
11965896.0,10206.0,ASSISTED LIVING FACILITY,Coral Villa Adult Care Inc,2860 SW 122 AVENUE,Miami,FL,33175,Miami-Dade,(305) 226-9301,CORAL VILLA ADULT CARE  INC.,6.0,FOR-PROFIT,6/24/21
11966245.0,10464.0,ASSISTED LIVING FACILITY,Coral Villa Ii Corp,14213 SW 100 LANE,Miami,FL,33186,Miami-Dade,(305) 380-8084,CORAL VILLA II  CORP,6.0,FOR-PROFIT,6/24/21
11966933.0,11044.0,ASSISTED LIVING FACILITY,Coral Way Senior Care Inc,2451 SW 143 COURT,Miami,FL,33175,Miami-Dade,(305) 551-1439,CORAL WAY SENIOR CARE  INC,6.0,FOR-PROFIT,6/24/21
11966183.0,10430.0,ASSISTED LIVING FACILITY,Cordero Residence Inc,4510 SW 106 AVENUE,Miami,FL,33165,Miami-Dade,(305) 226-6665,CORDERO RESIDENCE INC.,6.0,FOR-PROFIT,6/24/21
11969748.0,13522.0,ASSISTED LIVING FACILITY,Cordoba Alf Llc,1135 SW 100 CT,Miami,FL,33174,Miami-Dade,(305) 972-0375,CORDOBA ALF LLC,6.0,FOR-PROFIT,6/24/21
11966572.0,10755.0,ASSISTED LIVING FACILITY,Cornell Alf Inc,581 CENTRAL BLVD # 583,Miami,FL,33144-2141,Miami-Dade,(305) 269-1931,CORNELL ALF INC,6.0,FOR-PROFIT,6/24/21
11967838.0,11814.0,ASSISTED LIVING FACILITY,Corrigan Place Alf Inc,11420 CORRIGAN STREET,Spring Hill,FL,34609,Hernando,(727) 410-7966,CORRIGAN PLACE  ALF  INC.,6.0,FOR-PROFIT,6/24/21
11965800.0,10127.0,ASSISTED LIVING FACILITY,Cortez Care Inc,5015 29 TH AVE WEST,Bradenton,FL,34209,Manatee,(941) 795-4025,CORTEZ CARE INC.,16.0,FOR-PROFIT,6/24/21
11968204.0,12140.0,ASSISTED LIVING FACILITY,Costa Del Sol Assisted Living,4501 N JAMAICA ST,Tampa,FL,33614,Hillsborough,(813) 535-0767,COSTA DEL SOL ASSISTED LIVING INC.,6.0,FOR-PROFIT,6/24/21
11912035.0,7835.0,ASSISTED LIVING FACILITY,Cottages Of Bradenton (The),5700 24TH STREET EAST,Bradenton,FL,34203,Manatee,(941) 755-0443,LOUISA GROUP  LLC,85.0,FOR-PROFIT,6/24/21
11969175.0,13039.0,ASSISTED LIVING FACILITY,Country Comfort Care Ii  Inc,863 KUENZ PL,Ocoee,FL,34761,Orange,(407) 341-8664,COUNTRY COMFORT CARE II  INC.,5.0,FOR-PROFIT,6/24/21
11968370.0,12290.0,ASSISTED LIVING FACILITY,Country Comfort Care  Inc,15340 MALLORY LN,Clermont,FL,34715-8802,Lake,(407) 469-2151,COUNTRY COMFORT CARE  INC,6.0,FOR-PROFIT,6/24/21
11910193.0,7020.0,ASSISTED LIVING FACILITY,Country Inn,7600 78TH AVENUE NORTH,Pinellas Park,FL,33781,Pinellas,(727) 546-2711,MORNINGSTAR ASSISTED LIVING LLC,50.0,FOR-PROFIT,6/24/21
11966084.0,10346.0,ASSISTED LIVING FACILITY,Titusville Towers Alf,405 INDIAN RIVER AVENUE,Titusville,FL,32796,Brevard,(321) 264-8965,TITUSVILLE HOUSING AUTHORITY,138.0,NOT-FOR-PROFIT,6/24/21
11966213.0,10455.0,ASSISTED LIVING FACILITY,Tl Sea Home Care Services,14031 SW 39 ST,Miami,FL,33175,Miami-Dade,(305) 480-5995,MARITAR CARGO SERVICES  CORP,8.0,FOR-PROFIT,6/24/21
11968089.0,12030.0,ASSISTED LIVING FACILITY,Tlc Family Care Home,34017 S HAINES CREEK RD,Leesburg,FL,34788-4317,Lake,(352) 343-0433,TLC FAMILY CARE HOME  INC.,6.0,FOR-PROFIT,6/24/21
11965295.0,9762.0,ASSISTED LIVING FACILITY,Tlc Home Inc Iii,8395 SW 112 STREET,Miami,FL,33156,Miami-Dade,(305) 271-5861,TLC HOME INC,6.0,FOR-PROFIT,6/24/21
11966036.0,10306.0,ASSISTED LIVING FACILITY,Toby Weinman Assisted Living Residence At Menorah Manor,240 59TH ST NO,Saint Petersburg,FL,33710-8539,Pinellas,(727) 341-1818,MENORAH MANOR INC,24.0,NOT-FOR-PROFIT,6/24/21
11969100.0,12952.0,ASSISTED LIVING FACILITY,Tomeguin Garden Assisted Living Llc,107 CELAVA CT,Kissimmee,FL,34743,Osceola,(407) 344-2998,TOMEGUIN GARDEN ASSISTED LIVING  LLC.,6.0,FOR-PROFIT,6/24/21
11968512.0,12386.0,ASSISTED LIVING FACILITY,Tomlin'S Luxurious Living  Llc,1301 N 47TH AVE,Hollywood,FL,33021-4700,Broward,(954) 865-6161,TOMLIN'S LUXURIOUS LIVING  LLC,5.0,FOR-PROFIT,6/24/21
11969611.0,13483.0,ASSISTED LIVING FACILITY,Tomlins Luxurious Living West Inc,1813 SW 96 AVENUE,Miramar,FL,33025,Broward,(954) 947-8880,TOMLINS LUXURIOUS LIVING WEST INC,6.0,FOR-PROFIT,6/24/21
11968714.0,12845.0,ASSISTED LIVING FACILITY,Toni Mary Home Alf Corp,1662 SW ALVATON AVENUE,Port Saint Lucie,FL,34953,St. Lucie,(772) 985-0929,TONI MARY HOME ALF CORP,6.0,FOR-PROFIT,6/24/21
11967351.0,11393.0,ASSISTED LIVING FACILITY,Toria'S Assisted Living Facility I,2073 BALFOUR CIR,Tampa,FL,33619-5900,Hillsborough,(813) 361-9328,TORIA'S SUPPORT CARE SERVICES INC,7.0,FOR-PROFIT,6/24/21
11967240.0,11326.0,ASSISTED LIVING FACILITY,Toria'S Assisted Living Facility Ii,613 FOREST HILLS DR,Brandon,FL,33510-3825,Hillsborough,(813) 361-9328,TORIA'S SUPPORT CARE SERVICES INC,7.0,FOR-PROFIT,6/24/21
11968469.0,12380.0,ASSISTED LIVING FACILITY,Touch Of Grace Assisted Living Facility  Llc,3425 SW RIVERA ST,Port St Lucie,FL,34953-3763,St. Lucie,(772) 905-7536,TOUCH OF GRACE ASSISTED LIVING FACILITY LLC,6.0,FOR-PROFIT,6/24/21
11967572.0,11583.0,ASSISTED LIVING FACILITY,Touch Of Klass A. L. F. Inc,560 SW 60TH AVE,Plantation,FL,33317-3948,Broward,(954) 548-4889,TOUCH OF KLASS ALF  INC.,6.0,FOR-PROFIT,6/24/21
11969706.0,13452.0,ASSISTED LIVING FACILITY,Town And Country Assisted Living Llc,2440 SELLECK AVENUE,New Smyrna Beach,FL,32168,Volusia,(386) 527-8899,TOWN AND COUNTRY ASSISTED LIVING LLC,6.0,FOR-PROFIT,6/24/21
11966386.0,10577.0,ASSISTED LIVING FACILITY,Tradition Of The Palm Beaches (The),4880 RYNA GREENBAUM DR,West Palm Bch,FL,33417-8410,Palm Beach,(561) 209-6100,MORSELIFE HOUSING CORPORATION  INC.,144.0,NOT-FOR-PROFIT,6/24/21
11968753.0,12639.0,ASSISTED LIVING FACILITY,Trailwinds Assisted Living  Llc,14929 SW 39TH ST,Miami,FL,33185,Miami-Dade,(305) 220-1845,TRAILWINDS ASSISTED LIVING LLC,6.0,FOR-PROFIT,6/24/21
11969638.0,13437.0,ASSISTED LIVING FACILITY,Tranquility Living Care,1609 SOUTHEAST CHELLO LN,Port Saint Lucie,FL,34983,St. Lucie,(772) 621-0622,TRANQUILITY LIVING CARE INC,6.0,FOR-PROFIT,6/24/21
11968135.0,12097.0,ASSISTED LIVING FACILITY,Tranquilityvilla Inc,9637 APACHE BLVD,West Palm Beach,FL,33412-1735,Palm Beach,(561) 784-5837,TRANQUILITYVILLA INC.,5.0,FOR-PROFIT,6/24/21
11966600.0,10774.0,ASSISTED LIVING FACILITY,Transformation Assisted Living,1963 CONTINENTAL BLVD,Orlando,FL,32808,Orange,(407) 575-0492,TRANSFORMATION ASSISTED LIVING INC,6.0,FOR-PROFIT,6/24/21
11966543.0,10720.0,ASSISTED LIVING FACILITY,Treasure Care Assisted Living Llc,5841 NW 56TH PLACE,Tamarac,FL,33319,Broward,(561) 460-9295,TREASURE CARE ASSISTED LIVING L.L.C.,6.0,FOR-PROFIT,6/24/21
11967747.0,11749.0,ASSISTED LIVING FACILITY,Treasure Coast Alf Inc,642 SW JACOBY AVE,Port Saint Lucie,FL,34953,St. Lucie,(772) 224-2772,TREASURE COAST ALF INC.,6.0,FOR-PROFIT,6/24/21
11969429.0,13231.0,ASSISTED LIVING FACILITY,Treasured Lives Alf Llc,14842 69 ST N,Loxahatchee,FL,33470,Palm Beach,(561) 307-9474,TREASURED LIVES ALF LLC,4.0,FOR-PROFIT,6/24/21
11966687.0,10823.0,ASSISTED LIVING FACILITY,Trinity Care Inc,1298 VICTORIA DRIVE,West Palm Beach,FL,33406,Palm Beach,(561) 602-9704,TRINITY CARE ASSISTED LIVING FACILITY INC,6.0,FOR-PROFIT,6/24/21
11969449.0,13281.0,ASSISTED LIVING FACILITY,Trinity Community Living,308 SW SHELBY AVE,Madison,FL,32340,Madison,(850) 212-3491,TRINITY COMMUNITY LIVING,5.0,FOR-PROFIT,6/24/21
11942726.0,7469.0,ASSISTED LIVING FACILITY,Trinity Garden Inc,71 W 30TH ST,Hialeah,FL,33012-5412,Miami-Dade,(305) 884-5613,TRINITY GARDEN INC,40.0,FOR-PROFIT,6/24/21
11969694.0,13468.0,ASSISTED LIVING FACILITY,Trinity Place Assisted Living Llc,8684 OLD CR 54,New Port Richey,FL,34653,Pasco,(727) 339-1300,ERIC MOORE,130.0,NOT-FOR-PROFIT,6/24/21
11969490.0,13270.0,ASSISTED LIVING FACILITY,Trinity Springs,12120 COUNTY RD 103,Oxford,FL,34484,Sumter,(352) 633-4030,ELIM SENIOR HOUSING  INC.,165.0,FOR-PROFIT,6/24/21
11967972.0,11954.0,ASSISTED LIVING FACILITY,Triplet Adorable Assisted Living Inc,1105 NE 134TH ST,North Miami,FL,33161,Miami-Dade,(305) 331-1056,TRIPLET ADORABLE ASSISTED LIVING  INC.,6.0,FOR-PROFIT,6/24/21
11963924.0,7979.0,ASSISTED LIVING FACILITY,Tropical Assisted Living Llc,8325 SW 37TH ST,Miami,FL,33155,Miami-Dade,(305) 554-4106,TROPICAL ASSISTED LIVING LLC,6.0,FOR-PROFIT,6/24/21
11967674.0,11690.0,ASSISTED LIVING FACILITY,Tropical Garden Villas (North),420 CRESCENT CIR,Lake Park,FL,33403-2206,Palm Beach,(561) 574-6954,TROPICAL GARDEN VILLAS  INC.,16.0,FOR-PROFIT,6/24/21
11911858.0,7903.0,ASSISTED LIVING FACILITY,Tropical Garden Villas Inc (Annex),428 S F ST,Lake Worth,FL,33460-4314,Palm Beach,(561) 383-2992,TROPICAL GARDEN VILLAS  INC.,12.0,FOR-PROFIT,6/24/21
11910385.0,5553.0,ASSISTED LIVING FACILITY,Tropical Garden Villas Inc (Home),432 S F ST,Lake Worth,FL,33460-4314,Palm Beach,(561) 383-2992,TROPICAL GARDEN VILLAS  INC.,12.0,FOR-PROFIT,6/24/21
11965890.0,10216.0,ASSISTED LIVING FACILITY,Tropical Heaven  Inc.,14201 SW 48TH LN,Miami,FL,33175-5023,Miami-Dade,(305) 207-6963,TROPICAL HEAVEN INC.,6.0,FOR-PROFIT,6/24/21
11967383.0,11392.0,ASSISTED LIVING FACILITY,Tropical Living Club 2,320 FORTENBERRY ROAD,Merritt Island,FL,32952,Brevard,(321) 452-7644,CHRISTOPHER MANAGEMENT INC,11.0,FOR-PROFIT,6/24/21
11966900.0,11040.0,ASSISTED LIVING FACILITY,Tropical Paradise Alf Inc,14112 SW 145 PLACE,Miami,FL,33186,Miami-Dade,(786) 573-0390,TROPICAL PARADISE ALF INC,6.0,FOR-PROFIT,6/24/21
11967941.0,11939.0,ASSISTED LIVING FACILITY,Tropical Paradise Villa Assisted Living And Retirement,1593 BRICKYARD ROAD,Chipley,FL,32428,Washington,(850) 638-6999,TROPICAL PARADISE VILLA ASSISTED LIVING AND RETIREMENT,12.0,FOR-PROFIT,6/24/21
11969149.0,12997.0,ASSISTED LIVING FACILITY,Trout River Assisted Living Facility,9821 RIBAULT AVE,Jacksonville,FL,32208,Duval,(904) 887-3931,TROUT RIVER ASSISTED LIVING FACILITY  LLC,6.0,FOR-PROFIT,6/24/21
11968041.0,12007.0,ASSISTED LIVING FACILITY,Troy & Greg Corp,12260 SW 184 STREET,Miami,FL,33177,Miami-Dade,(305) 256-9025,TROY & GREG CORP.,6.0,FOR-PROFIT,6/24/21
11910096.0,7239.0,ASSISTED LIVING FACILITY,Truewood By Merrill Bradenton,3409 26TH ST W,Bradenton,FL,34205-3600,Manatee,(941) 751-7200,MG BRADENTON SUBTENANT LLC,142.0,FOR-PROFIT,6/24/21
11964729.0,9249.0,ASSISTED LIVING FACILITY,Truewood By Merrill  Charlotte Center,18400 COCHRAN BLVD,Port Charlotte,FL,33948,Charlotte,(941) 766-8900,MG PORT CHARLOTTE II SUBTENANT LLC,114.0,FOR-PROFIT,6/24/21
11911942.0,3915.0,ASSISTED LIVING FACILITY,Truewood By Merrill  Port Charlotte,2500 AARON ST,Pt Charlotte,FL,33952-6743,Charlotte,(941) 627-6762,MG PORT CHARLOTTE I SUBTENANT LLC,125.0,FOR-PROFIT,6/24/21
11964825.0,9325.0,ASSISTED LIVING FACILITY,Truewood By Merrill  Venice,1121 JACARANDA BLVD,Venice,FL,34292,Sarasota,(941) 497-1117,MG VENICE SUBTENANT LLC,110.0,FOR-PROFIT,6/24/21
11969663.0,13420.0,ASSISTED LIVING FACILITY,Tu Hogar Alf Llc,8810 SW 21ST TERR,Miami,FL,33165,Miami-Dade,(786) 452-8053,TU HOGAR ALF LLC,6.0,FOR-PROFIT,6/24/21
11969723.0,13509.0,ASSISTED LIVING FACILITY,Tuscan Gardens Of Delray Beach,14313 SIMS RD,Delray Beach,FL,33484,Palm Beach,(561) 404-4454,TUSCAN GARDENS OF DELRAY BEACH MANAGEMENT COMPANY LLC,175.0,FOR-PROFIT,6/24/21
11969471.0,13248.0,ASSISTED LIVING FACILITY,Tuscan Gardens Of Palm Coast,650 COLBERT LANE,Palm Coast,FL,32137,Flagler,(386) 597-1588,TUSCAN GARDENS OF PALM COAST MANAGEMENT COMPANY LLC,175.0,FOR-PROFIT,6/24/21
11969091.0,12918.0,ASSISTED LIVING FACILITY,Tuscan Gardens Of Venetia Bay,841 VENETIA BAY BLVD,Venice,FL,34285,Sarasota,(941) 244-4288,TUSCAN GARDENS OF VENETIA BAY MANAGEMENT COMPANY  LLC,175.0,FOR-PROFIT,6/24/21
11968475.0,12357.0,ASSISTED LIVING FACILITY,Tuscany House,5806 INDIGO CROSSING DR,Rockledge,FL,32955,Brevard,(321) 704-0300,LOVING SENORS  INC.,5.0,FOR-PROFIT,6/24/21
11969391.0,13192.0,ASSISTED LIVING FACILITY,Tuscany Shores,451 WENTHROP CIR,Rockledge,FL,32955,Brevard,(321) 704-0300,LOVING SENORS  INC.,5.0,FOR-PROFIT,6/24/21
11968681.0,12529.0,ASSISTED LIVING FACILITY,Tuscany Villa,1394 ENCLAVE DR,Rockledge,FL,32955-6261,Brevard,(321) 704-0300,LOVING SENORS  INC.,5.0,FOR-PROFIT,6/24/21
11963817.0,5522.0,ASSISTED LIVING FACILITY,Tuscany Villa Of Naples,8901 TAMIAMI TRAIL EAST,Naples,FL,34113,Collier,(239) 775-2233,SNH FLA TENANT LLC,150.0,FOR-PROFIT,6/24/21
11911081.0,5462.0,ASSISTED LIVING FACILITY,Twin Cities Pavilion,1053 JOHN SIMS PARKWAY,Niceville,FL,32578,Okaloosa,(850) 833-9212,ALTERNATIVE LIVING  INC,50.0,NOT-FOR-PROFIT,6/24/21
11969313.0,13122.0,ASSISTED LIVING FACILITY,Twin Creeks Assisted Living And Memory Care,13470 BOYETTE RD,Riverview,FL,33569,Hillsborough,(813) 278-5800,LITHIA ASSISTED LIVING  LLC,96.0,FOR-PROFIT,6/24/21
11910780.0,7589.0,ASSISTED LIVING FACILITY,Twin Oaks Alf,2143 NE COACHMAN RD,Clearwater,FL,33765-2633,Pinellas,(727) 442-2971,COACHMAN  INC.,7.0,FOR-PROFIT,6/24/21
11942885.0,8322.0,ASSISTED LIVING FACILITY,Twins Seniors Residence Aclf,11334 SW 2 STREET,Miami,FL,33174,Miami-Dade,(305) 559-6222,TWINS SENIORS RESIDENCE ACLF INC,14.0,FOR-PROFIT,6/24/21
11965982.0,10285.0,ASSISTED LIVING FACILITY,Two Sister'S Home Care Ii Corp.,12335 NW 98TH AVE,Hialeah Gdns,FL,33018-2957,Miami-Dade,(305) 362-3707,TWO SISTERS HOME CARE II CORP,6.0,FOR-PROFIT,6/24/21
11967789.0,11776.0,ASSISTED LIVING FACILITY,Two Sisters Alf Inc.,1675 SW 25 AVENUE,Miami,FL,33145,Miami-Dade,(305) 333-1497,TWO SISTERS ALF  INC.,11.0,FOR-PROFIT,6/24/21
11967701.0,11695.0,ASSISTED LIVING FACILITY,Two Sisters Eternity Care Llc,8610 SW 97 ROAD,Miami,FL,33173,Miami-Dade,(786) 286-0145,TWO SISTERS ETERNITY CARE LLC,6.0,FOR-PROFIT,6/24/21
11967485.0,11500.0,ASSISTED LIVING FACILITY,Two Sisters Love & Care Inc,54-56 NW 45TH AVENUE,Miami,FL,33126,Miami-Dade,(786) 534-7845,TWO SISTERS LOVE & CARE INC,14.0,FOR-PROFIT,6/24/21
11965293.0,9692.0,ASSISTED LIVING FACILITY,Two Sisters Place Corp.,2591 SW 124 AVENUE,Miami,FL,33175,Miami-Dade,(305) 200-5456,TWO SISTERS PLACE CORP,6.0,FOR-PROFIT,6/24/21
11969601.0,13358.0,ASSISTED LIVING FACILITY,Two Sisters Retirement Home #2  Inc,2401 SW 4TH AVE,Miami,FL,33129,Miami-Dade,(305) 558-4570,TWO SISTERS RETIREMENT HOME #2 INC,6.0,FOR-PROFIT,6/24/21
11969557.0,13333.0,ASSISTED LIVING FACILITY,Two Sisters Retirement Home Inc,15731 SW 59 TERR,Miami,FL,33193,Miami-Dade,(786) 536-7153,TWO SISTERS RETIREMENT HOME INC,6.0,FOR-PROFIT,6/24/21
11968124.0,12069.0,ASSISTED LIVING FACILITY,Two Sisters Tender Care Llc,4521 NW 6TH ST,Miami,FL,33126,Miami-Dade,(786) 663-0044,TWO SISTERS TENDER CARE LLC.,14.0,FOR-PROFIT,6/24/21
11967048.0,11128.0,ASSISTED LIVING FACILITY,Tyval Assisted Living Facility  Llc,3526 GENEVRA AVE,Boynton Beach,FL,33436-3103,Palm Beach,(561) 364-4772,TYVAL ASSISTED LIVING FACILITY  LLC,6.0,FOR-PROFIT,6/24/21
11968837.0,12691.0,ASSISTED LIVING FACILITY,Tzuriel Assisted Living Facility Inc,2710 NW 6TH ST,Cape Coral,FL,33993,Lee,(239) 699-2045,TZURIEL ASSISTED LIVING FACILITY INC.,5.0,FOR-PROFIT,6/24/21
11910765.0,7343.0,ASSISTED LIVING FACILITY,Union House,1930 UNION ST,Clearwater,FL,33763-2249,Pinellas,(727) 734-0594,SIMO NET INC.,14.0,FOR-PROFIT,6/24/21
11965639.0,9991.0,ASSISTED LIVING FACILITY,Unique Assisted Living Residence,8501 NW 38TH STREET,Coral Springs,FL,33065,Broward,(954) 575-8585,UNIQUE ASSISTED LIVING RESIDENCE,6.0,FOR-PROFIT,6/24/21
11969472.0,13260.0,ASSISTED LIVING FACILITY,United Lives Leisure Facilities  Inc,24167 SW 114TH CT,Homestead,FL,33032,Miami-Dade,(786) 514-3467,UNITED LIVES LEISURE FACILITIES INC,6.0,FOR-PROFIT,6/24/21
11966144.0,10387.0,ASSISTED LIVING FACILITY,United Wellness Alf,15040 SW 144TH CT,Miami,FL,33186-5677,Miami-Dade,(305) 234-2437,UNITED WELLNESS ALF  LLC,6.0,FOR-PROFIT,6/24/21
11969119.0,12946.0,ASSISTED LIVING FACILITY,Ursula'S Haven Assisted Living Facility,11900 NW 35TH ST,Sunrise,FL,33323,Broward,(954) 639-3611,URSULA'S HAVEN ASSISTED LIVING FACILIYT INC,6.0,FOR-PROFIT,6/24/21
11967195.0,11264.0,ASSISTED LIVING FACILITY,Valdes Retirement Home Ii,8240 SW 140 AVENUE,Miami,FL,33183,Miami-Dade,(305) 380-1672,VALDES RETIREMENT HOME II INC,6.0,FOR-PROFIT,6/24/21
11965719.0,10070.0,ASSISTED LIVING FACILITY,Valdes Retirement Home  Inc.,8100 SW  95 COURT,Miami,FL,33173,Miami-Dade,(305) 598-4488,VALDES RETIREMENT HOME  INC.,6.0,FOR-PROFIT,6/24/21
11964516.0,9016.0,ASSISTED LIVING FACILITY,Valencia House,4870 ORANGE GROVE WAY,Palm Harbor,FL,34684-4000,Pinellas,(727) 785-6486,VALENCIA HOUSE INC,6.0,FOR-PROFIT,6/24/21
11964704.0,9260.0,ASSISTED LIVING FACILITY,Valiz'S Place,3410 NORTH MYRTLE AVENUE,Jacksonville,FL,32209,Duval,(904) 354-0026,VALORIE B WALLACE,6.0,FOR-PROFIT,6/24/21
11911221.0,5582.0,ASSISTED LIVING FACILITY,Vanderbilt Beach Assisted Living Facility Llc,517 100TH AVENUE N,Naples,FL,34108,Collier,(239) 597-5177,VANDERBILT BEACH ASSISTED LIVING FACILITY LLC,10.0,FOR-PROFIT,6/24/21
11968092.0,12120.0,ASSISTED LIVING FACILITY,Vangela'S Alf Corp,789 NW 145TH TERRACE,Miami,FL,33168,Miami-Dade,(786) 356-0120,VANGELA'S ASSISTED LIVING FACILITY CORP,6.0,FOR-PROFIT,6/24/21
11966988.0,11101.0,ASSISTED LIVING FACILITY,Varadero Retirement Home Care  Inc.,15359 SW 23 LANE,Miami,FL,33185,Miami-Dade,(305) 812-8182,VARADERO RETIREMENT HOME CARE  INC.,6.0,FOR-PROFIT,6/24/21
11967053.0,11163.0,ASSISTED LIVING FACILITY,Varadero Retirement Home Ii  Inc,15372 SW 117 STREET,Miami,FL,33196,Miami-Dade,(305) 408-3660,VARADERO RETIREMENT HOME II  INC.,6.0,FOR-PROFIT,6/24/21
11910546.0,6026.0,ASSISTED LIVING FACILITY,Varnum'S Rest Home  Llc,12167 NW FREEMAN ROAD,Bristol,FL,32321,Liberty,(850) 643-5155,VARNUM'S REST HOME LLC,45.0,FOR-PROFIT,6/24/21
11968383.0,12349.0,ASSISTED LIVING FACILITY,Veda Assisted Living Facility,1538 SE FACULTY CT,Port St Lucie,FL,34952-7603,St. Lucie,(772) 807-1513,VEDADEVI LLC,4.0,FOR-PROFIT,6/24/21
11967321.0,11342.0,ASSISTED LIVING FACILITY,Velrose Alf,1064 BRIARWOOD BLVD NE,Palm Bay,FL,32905,Brevard,(321) 327-8853,VELROSE ASSISTED LIVING FACILITY LLC,6.0,FOR-PROFIT,6/24/21
11968912.0,12741.0,ASSISTED LIVING FACILITY,Velrose Assisted Living Facility 3,4457 PARKWAY DR,Melbourne,FL,32934,Brevard,(321) 693-9355,ALLCIA  LLC,6.0,FOR-PROFIT,6/24/21
11968328.0,12208.0,ASSISTED LIVING FACILITY,Velrose Assisted Living Facility Ii,4665 HIDDEN LAKES PLACE,Melbourne,FL,32934,Brevard,(321) 693-9355,CEEMAR ASSISTED LIVING FACILITY  LLC,5.0,FOR-PROFIT,6/24/21
11969448.0,13244.0,ASSISTED LIVING FACILITY,Venetian Gardens Home Inc,15060 SW 63RD TERR,Miami,FL,33193,Miami-Dade,(786) 253-8332,VENETIAN GARDENS HOME INC,6.0,FOR-PROFIT,6/24/21
11967208.0,11263.0,ASSISTED LIVING FACILITY,Venetian Isles Alf  Inc,3003 SW 156 PLACE,Miami,FL,33185,Miami-Dade,(305) 229-7258,VENETIAN ISLES ALF  INC,6.0,FOR-PROFIT,6/24/21
11969288.0,13117.0,ASSISTED LIVING FACILITY,Venice Green Village,2745 VENICE AVE E,Venice,FL,34292,Sarasota,(941) 488-5970,INTL ALF  LLC,50.0,FOR-PROFIT,6/24/21
11968039.0,11989.0,ASSISTED LIVING FACILITY,Veranda Club Assisted Living  The,6061 PALMETTO CIR N,Boca Raton,FL,33433-3602,Palm Beach,(561) 368-2122,SH OPCO VERANDA CLUB LLC,105.0,FOR-PROFIT,6/24/21
11967078.0,11190.0,ASSISTED LIVING FACILITY,Veranda Of Pensacola  Inc,6982 PINE FOREST ROAD,Pensacola,FL,32526,Escambia,8509448800,VERANDA OF PENSACOLA INC,60.0,FOR-PROFIT,6/24/21
11967009.0,11112.0,ASSISTED LIVING FACILITY,Vereda Nueva  Inc,12412 SW 215 LANE,Miami,FL,33177,Miami-Dade,(305) 251-5843,VEREDA NUEVA  INC.,6.0,FOR-PROFIT,6/24/21
11968218.0,12154.0,ASSISTED LIVING FACILITY,Veta'S We Care Assisted Living Facilities,510 SEBASTIAN CROSSING BLVD,Sebastian,FL,32958,Indian River,(772) 581-8744,VETAS WE CARE LLC,5.0,FOR-PROFIT,6/24/21
11966032.0,10382.0,ASSISTED LIVING FACILITY,Vi At Aventura,19333 WEST COUNTRY CLUB DRIVE,Aventura,FL,33180,Miami-Dade,3056924700,CC-AVENTURA  INC.,26.0,FOR-PROFIT,6/24/21
