Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal,State Facility Type 1 Literal,Capacity,Date Accessed
510019,Fahrman Center,3136 CRAIG ROAD,Eau Claire,WI,54701-,(715) 835-9110,Eau Claire,LUTHERAN SOC SERV OF WI & UPPER MI,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
510296,Family Tree,2005 AGNES STREET,Eau Claire,WI,54701-,(715) 832-3663,Eau Claire,,CLASS CS (SEMIAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12384,Grace Woodlands,3214 GALA ST,Eau Claire,WI,54703-,(715) 831-8100,Eau Claire,GRACE LUTHERAN FOUNDATION INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16083,Heatherwood Cbrf,4510 GATEWAY DR,Eau Claire,WI,54701,(715) 552-5511,Eau Claire,CSL EAU CLAIRE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
11976,Heritage Court,3515 E HAMILTON AVENUE,Eau Claire,WI,54701-,(715) 831-8200,Eau Claire,HERITAGE-5 LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
510042,Liberty View,611 MAIN ST,Eau Claire,WI,54701-,(715) 833-8806,Eau Claire,BROTOLOC HEALTH CARE SYSTEMS INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
8905,Marston Group Home,403 MARSTON STREET,Eau Claire,WI,54701-,(715) 835-0323,Eau Claire,,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
10592,Mccormick Family Circle,1018 GRAHAM AVE,Eau Claire,WI,54701-,(715) 833-9592,Eau Claire,,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17057,Milestone Senior Living Renee,5510 RENEE DR,Eau Claire,WI,54703,(715) 874-4232,Eau Claire,ABILIT HOLDINGS EAU CLAIRE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
510381,Orchard Hills,1403 TRUAX BLVD,Eau Claire,WI,54703,(715) 930-6000,Eau Claire,MEADOWLARK HEALTH SERVICES LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13430,Our House Eau Claire Memory Care,733 W HAMILTON AVE,Eau Claire,WI,54701,(715) 832-3970,Eau Claire,KSMS OUR HOUSE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
510043,Prairie View,6808 W CAMERON ST,Eau Claire,WI,54703-,(715) 874-6713,Eau Claire,BROTOLOC HEALTH CARE SYSTEMS INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
510209,Rose View,2710 NORTH TOWN HALL ROAD,Eau Claire,WI,54703-,(715) 874-6622,Eau Claire,BROTOLOC HEALTH CARE SYSTEMS INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
510256,Timber View,S8560 BALSAM ROAD,Eau Claire,WI,54701-,(715) 878-4699,Eau Claire,BROTOLOC HEALTH CARE SYSTEMS INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
510064,Valley View,2720 NORTH TOWNHALL RD,Eau Claire,WI,54703-,(715) 874-6390,Eau Claire,BROTOLOC HEALTH CARE SYSTEMS INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
510040,Oak View Ii,S10580  CO HWY B  PO BOX 115,Eleva,WI,54738-,(715) 835-6970,Eau Claire,BROTOLOC HEALTH CARE SYSTEMS INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17190,Anchor Communities Ii Brandon,603 E CLARK ST,Brandon,WI,53919,(920) 346-2322,Fond Du Lac,ANCHOR BRANDON LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16947,Rescare Upland Ii,109 UPLAND DR,Brandon,WI,53919,(920) 346-2105,Fond Du Lac,RESCARE RESIDENTIAL SERVICES WISCONSIN LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17704,Serenity Villa V,280 N BAUMANN ST,Campbellsport,WI,53010,(920) 533-4300,Fond Du Lac,EVELEE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16193,Mahalas Hope,N 4590 HWY 45,Eden,WI,53019,(920) 904-6445,Fond Du Lac,,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15112,Adelaide Place,478 W ARNDT ST,Fond Du Lac,WI,54935,(920) 933-6304,Fond Du Lac,LIBERTY FRONTIDA INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
410551,Arc Fond Du Lac,27 E THIRD ST 208,Fond Du Lac,WI,54935,(920) 907-0460,Fond Du Lac,ARC COMMUNITY SERVICES INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
410005,Arc Park Ave Group Home,100 N PARK AVE,Fond Du Lac,WI,54935,(920) 923-3570,Fond Du Lac,ARC OF FOND DU LAC INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
410343,Beacon House,166 S PARK AVE,Fond Du Lac,WI,54935,(920) 923-3999,Fond Du Lac,FRIENDS OF WOMEN IN RECOVERY INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
410007,Blandine House Inc,25 N PARK AVE,Fond Du Lac,WI,54935,(920) 922-9487,Fond Du Lac,BLANDINE HOUSE INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14656,Florida,125 GARFIELD ST,Fond Du Lac,WI,54937,(920) 322-0245,Fond Du Lac,CLARITY CARE INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
410009,Franklin House,349 W 11TH ST,Fond Du Lac,WI,54935,(920) 921-7568,Fond Du Lac,RESIDENTIAL SERVICES INC,CLASS AS (SEMIAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14573,Liberty House,701 S MAIN ST,Fond Du Lac,WI,54935-,(920) 922-5445,Fond Du Lac,LIBERTY FRONTIDA INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
410289,Lincoln House,342 FOREST AVE,Fond Du Lac,WI,54935,(920) 922-9554,Fond Du Lac,RESIDENTIAL SERVICES INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16731,Maple Meadows Assisted Living,1001 PRIMROSE LANE,Fond Du Lac,WI,54935-1800,(920) 245-3093,Fond Du Lac,PRIMROSE SENIOR LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
18542,Mayberry Manor,W7205 ROGERSVILLE ROAD,Fond Du Lac,WI,54937,(920) 304-9028,Fond Du Lac,CCFLACK OPERATIONS LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
410017,Robert E Berry House,178 SIXTH ST,Fond Du Lac,WI,54935,(920) 922-8580,Fond Du Lac,ADULT CARE CONSULTANTS INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17584,Sage Meadow Fond Du Lac Mc,154 S PIONEER PARKWAY,Fond Du Lac,WI,54935,(920) 921-3993,Fond Du Lac,A6 FOND DU LAC MC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
410094,Tarfa Terrace,54 W ARNDT ST,Fond Du Lac,WI,54935,(920) 921-9520,Fond Du Lac,FOND DU LAC LUTHERAN HOME INC DBA TARFA TERR,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
9427,Woodlands Of Fond Du Lac Llc,1446 LYNN AVE,Fond Du Lac,WI,54937,(920) 922-8770,Fond Du Lac,WOODLANDS OF FOND DU LAC LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
10166,Woodlands Senior Park,77 WISCONSIN AMERICAN DR,Fond Du Lac,WI,54935,(920) 922-8770,Fond Du Lac,WOODLANDS OF FOND DU LAC LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
11204,Woodlands Senior Park,87 WISCONSIN AMERICAN DR,Fond Du Lac,WI,54935,(920) 273-0335,Fond Du Lac,THE WOODLANDS LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
11312,Touchstone Living Center Llc,300 WINNEBAGO ST,N Fond Du Lac,WI,54937-,(920) 922-7242,Fond Du Lac,TOUCHSTONE LIVING CENTERS LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16789,Barrett House Of Ripon,632 HILLTOP LANE,Ripon,WI,54971,(920) 748-2999,Fond Du Lac,,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17977,Bethel Ripon North,530 NORTH UNION STREET,Ripon,WI,54971,(920) 745-2959,Fond Du Lac,BA ISRAEL LLC,CLASS CS (SEMIAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17976,Bethel Ripon South,530 NORTH UNION STREET,Ripon,WI,54971,(920) 745-2959,Fond Du Lac,BA ISRAEL LLC,CLASS CS (SEMIAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15836,Copperleaf Village Of Ripon,1002 EUREKA ST,Ripon,WI,54971,(920) 896-0440,Fond Du Lac,COPPERLEAF MANAGEMENT GROUP INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17897,Pleasant Park Place,1450 N PLEASANT ST,Ripon,WI,54971,(920) 896-0036,Fond Du Lac,PLEASANT PARK PLACE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14486,Prairie Place Cbrf,745 E OSHKOSH ST,Ripon,WI,54971-,(920) 748-8903,Fond Du Lac,PRAIRIE ASSISTED LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
18075,Wolverton Glen Assisted Living,50 SUNSET AVENUE,Ripon,WI,54971,(920) 745-1199,Fond Du Lac,WHISPERING PINES NURSING AND REHAB LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
9774,Tower View Villa Corp,401 N GRANT ST,Rosendale,WI,54974,(920) 872-2550,Fond Du Lac,TOWER VIEW VILLA CORP,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13617,Marvins Manor Iv,10 PLUIM DR,Waupun,WI,53963,(920) 324-9755,Fond Du Lac,MARVINS MANOR LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14330,Maplewood Villa Llc Cbrf,9343 STATE HWY 101,Armstrong Creek,WI,54103-,(715) 336-2044,Forest,MAPLEWOOD VILLA LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13715,Vista House,111 VISTA PLACE,Boscobel,WI,53805-,(608) 341-8301,Grant,UPLAND POINT CORPORATION,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
9040,Morningside Assisted Living,850 CITY LIMITS ST,Lancaster,WI,53813-,(608) 723-5232,Grant,ELDERSPAN MANAGEMENT LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17740,Home With A Heart,435 W WALNUT ST,Muscoda,WI,53573,(608) 739-3450,Grant,KNH LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
8993,Lyghthouse Llc,1976 OLD LANCASTER RD,Platteville,WI,53818-,(608) 348-4696,Grant,LYGHTHOUSE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13380,Our House Platteville Assisted Care,1735 N WATER ST,Platteville,WI,53818-,(608) 348-6622,Grant,KSMS OUR HOUSE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12395,Park Place Assisted Living,1015 N ELM ST,Platteville,WI,53818-,(608) 348-5310,Grant,ELDERSPAN MANAGEMENT LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12396,Park Place Memory Care,1155 N ELM ST,Platteville,WI,53818,(608) 348-5311,Grant,ELDERSPAN MANAGEMENT LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12464,Sienna Crest Platteville,1480 BEARS CT,Platteville,WI,53818-,(608) 348-6450,Grant,SIENNA CREST ASSISTED LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16902,Albany Oaks Assisted Living,750 CAROLAN DR,Albany,WI,53502,(262) 914-0246,Green,IVY LANE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
11573,Heartsong Assisted Living,415 EAST AVE,Belleville,WI,53508-,(608) 424-6787,Green,HEARTSONG ASSISTED LIVING,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110338,Caring Hands 2 Inc,605 E 4TH AVE,Brodhead,WI,53520-,(608) 897-2451,Green,CARING HANDS 2 INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16901,Collinwood Memory Care,703 GREEN STREET,Brodhead,WI,53520,(608) 897-9444,Green,DISCH ENTERPRISES LTD,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15373,Morning Sun Care Home,N4166 COUNTY ROAD E,Brodhead,WI,53520,(608) 897-8211,Green,MORNING SUN CARE HOME INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13409,Azura Memory Care Monroe,2800 6TH AVE,Monroe,WI,53566-,(608) 329-6340,Green,AZURA MONROE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13408,Azura Memory Care Monroe 2,2810 6TH AVE,Monroe,WI,53566-,(608) 329-6340,Green,AZURA MONROE 2 LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12717,Community Living Home Options Llc,215 3RD ST,Monroe,WI,53566-,(608) 329-4991,Green,COMMUNITY LIVING HOME OPTIONS LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110515,Graceland Manor Ii,320 W 17TH ST,Monroe,WI,53566-,(608) 329-7090,Green,GRACELAND MANOR OF MONROE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17243,Rachels Choice,316 3RD AVE,Monroe,WI,53566,(608) 329-4911,Green,COMMUNITY LIVING HOME OPTIONS LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14731,Berlin Pines Inc,642 BROADWAY ST,Berlin,WI,54923,(920) 290-3090,Green Lake,BERLIN PINES INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
410143,Brown Wilcox Retirement Home,347 E HURON ST,Berlin,WI,54923-,(920) 361-2552,Green Lake,BROWN WILCOX TRUSTEES CO INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16057,Mound Street,284 MOUND ST,Berlin,WI,54923,(920) 361-1395,Green Lake,CLARITY CARE INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16752,Patriot Place Cbrf,609 BROADWAY STREET,Berlin,WI,54923,(920) 361-3007,Green Lake,NBA HOLDINGS LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
11582,Kindredhearts Green Lake,860 SUNNYSIDE RD,Green Lake,WI,54941-,(920) 294-1000,Green Lake,PARTNERS IN COMMUNITY ELDERCARE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16788,Barrett House Of Markesan,185 E JOHN STREET,Markesan,WI,53946,(920) 398-2989,Green Lake,,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
410197,Marthas Inc,404 W WATER ST,Princeton,WI,54968-,(920) 295-4222,Green Lake,MARTHAS INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13163,Cornerstone Foundation Kenzie Street Cbrf,201 N KENZIE ST,Barneveld,WI,53507-,(608) 924-2611,Iowa,LUCKY STAR 3 CORP,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
111062,Crestridge Assisted Living Of Dodgeville Llc,219 EAST GRACE ST,Dodgeville,WI,53533,(608) 935-0211,Iowa,ELDERSPAN MANAGEMENT LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
9500,Sienna Crest Dodgeville,404 EAST MADISON ST,Dodgeville,WI,53533-,(608) 935-9430,Iowa,SIENNA CREST ASSISTED LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12968,Sunnyside East,207 W PARRY ST,Dodgeville,WI,53533-,(608) 341-8301,Iowa,UPLAND POINT CORPORATION,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12225,Sunnyside West,209 W PARRY ST,Dodgeville,WI,53533-,(608) 341-8301,Iowa,UPLAND POINT CORPORATION,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
8694,Sienna Crest Mineral Point,210 COPPER ST,Mineral Point,WI,53565-,(608) 987-4565,Iowa,SIENNA CREST ASSISTED LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110435,Spring House,404 PINE ST,Mineral Point,WI,53565-,(608) 341-8301,Iowa,UPLAND POINT CORPORATION,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
610279,Maple Leaf Group Home,5630 W US HWY 2,Hurley,WI,54534-,(715) 561-4515,Iron,HIGHLINE CORPORATION,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
10113,Country Terrace Black River Falls,525 E SECOND ST,Black River Falls,WI,54615-,(715) 284-2060,Jackson,COUNTRY TERRACE OF WISCONSIN INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16076,Country Terrace Black River Falls Ii,642 E 3RD ST,Black River Falls,WI,54615,(715) 284-2060,Jackson,COUNTRY TERRACE,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17941,Meadowbrook At Black River Falls,109 NORTH 14TH STREET,Black River Falls,WI,54615,(715) 284-4396,Jackson,BRF NURSING AND REHAB LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
510066,Wazee House,N5488 HWY 54 W,Black River Falls,WI,54615-,(715) 284-4987,Jackson,LUTHERAN SOC SERV OF WI & UPPER MI INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
510349,Rjs Care Home Llc,N7525 COUNTY RD A,Hixton,WI,54635-,(715) 284-0094,Jackson,RJS CARE HOME LLC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16509,Autumn Winds Llc,N3767 AIRPORT RD,Cambridge,WI,53523,(608) 423-9300,Jefferson,AUTUMN WINDS LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
310455,London Lodge I,W9095 LONDON RD,Cambridge,WI,53523-,(920) 648-3171,Jefferson,LONDON LODGE INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
310717,London Lodge Ii,W9097 LONDON RD,Cambridge,WI,53523-,(920) 648-2309,Jefferson,LONDON LODGE INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
310314,Birch Terrace Cbrf,1109 CASWELL ST,Fort Atkinson,WI,53538-,(920) 563-8554,Jefferson,ABILITIES INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14288,Black Hawk Senior Residence,1 MILWAUKEE AVE WEST,Fort Atkinson,WI,53538-,(920) 563-1480,Jefferson,BLACK HAWK RESIDENTIAL OPERATIONS LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
310332,Cedar Hill,N1366 HWY 12,Fort Atkinson,WI,53538-,(920) 563-4869,Jefferson,ABILITIES INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14290,Crabapple Court Cbrf,1315 S MAIN ST,Fort Atkinson,WI,53538-,(920) 563-8554,Jefferson,ABILITIES INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12983,Falcons Nest Cbrf,160 W BLACKHAWK DR,Fort Atkinson,WI,53538-,(920) 563-8554,Jefferson,ABILITIES INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12778,Golden Eagle Cbrf,216 W BLACKHAWK DR,Fort Atkinson,WI,53538-,(920) 397-7292,Jefferson,ABILITIES INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12615,Hil Apple House,1621 PREMIER PL,Fort Atkinson,WI,53538-,(920) 568-0925,Jefferson,HOMES FOR INDEPENDENT LIVING OF WI LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
11559,Hil Commonwealth Home,1501 COMMONWEALTH DR,Fort Atkinson,WI,53538,(920) 563-3245,Jefferson,HOMES FOR INDEPENDENT LIVING OF WI LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
9792,Hil Linden Corner,325 W BLACKHAWK DR,Fort Atkinson,WI,53538-,(920) 568-0925,Jefferson,HOMES FOR INDEPENDENT LIVING OF WI LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
9793,Hil Sandstone,1533 S MAIN ST,Fort Atkinson,WI,53538-,(920) 568-0925,Jefferson,HOMES FOR INDEPENDENT LIVING OF WI LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
9795,Hil Willow Court,575 BLACKHAWK DR,Fort Atkinson,WI,53538-,(920) 568-0925,Jefferson,HOMES FOR INDEPENDENT LIVING OF WI LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12086,Maple Run Cbrf,N2489 WENHAM RD,Fort Atkinson,WI,53538-,(920) 568-0413,Jefferson,ABILITIES INC,CLASS CS (SEMIAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13156,Oak Grove Cbrf,W3343 HOFFMAN RD,Fort Atkinson,WI,53538-,(262) 593-5508,Jefferson,ABILITIES INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17764,Reena Senior Living,737 REENA AVE,Fort Atkinson,WI,53538,(920) 542-1521,Jefferson,ICONICARE FORT ATKINSON LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
10047,Rem Wisconsin Ii Dommo Drive,1501 DOMMO DR,Fort Atkinson,WI,53538-,(815) 871-1075,Jefferson,REM WISCONSIN II INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
10048,Rem Wisconsin Ii Stacy Lane,1403 STACY LN,Fort Atkinson,WI,53538-,(815) 871-1075,Jefferson,REM WISCONSIN II INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13071,Rolling Meadows,N464 POEPPEL RD,Fort Atkinson,WI,53538-,(920) 563-9075,Jefferson,BROTOLOC SOUTH INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
310733,Sienna Crest Fort Atkinson,1531 COMMONWEALTH DR,Fort Atkinson,WI,53538-,(920) 568-1840,Jefferson,SIENNA CREST ASSISTED LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12335,Stepping Stone Cbrf,318 N MAIN ST,Fort Atkinson,WI,53538-,(920) 563-8554,Jefferson,ABILITIES INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12024,Wellington Meadows,525 MEMORIAL DR,Fort Atkinson,WI,53538,(920) 563-2199,Jefferson,WELLINGTON HOMES OF WI LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12025,Wellington Place Of Fort Atkinson,200 S WATER ST WEST,Fort Atkinson,WI,53538-,(920) 563-6959,Jefferson,WELLINGTON HOMES OF WI LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14897,Eagle View Manor,881 COLLINS ROAD,Jefferson,WI,53549-,(920) 674-3468,Jefferson,"CARESHARE ASSISTED LIVING, INC",CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15378,Jefferson Memory Care Llc,414 COUNTY HWY Y,Jefferson,WI,53549,(920) 541-3520,Jefferson,MEMORY CARE PARTNERS LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
310460,Lueder House,1473 ANNEX RD,Jefferson,WI,53549-,(920) 674-8114,Jefferson,JEFFERSON COUNTY HUMAN SERVICES DEPT,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
