Facility ID,Facility Name,Street,City,State,Zip Code,Phone Number,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,Mailing Street,Mailing City,Mailing State,Mailing Zip Code,Licensee Phone Number,Class,Gender,Capacity,Low Rate,High Rate,Date Probationary Issued,Date Regular Issued,Waiver Certified Independent CBRF Apartments,Traumatic Brain Injury,Terminally Ill,Public Funding,Pregnant Women/Counselling,Physically Disabled,Irreversible Dementia/Alzeimers,Emotionally Disturbed/Mental Illness,Developmentally Disabled,Correctional Clients,Alcohol Drug/Dependent,Advanced Aged,HCBS Compliant
0014996,SOLOMON HILL RESIDENTIAL CARE,N5903 238TH STREET,MENOMONIE,WI,54751-,(715) 235-3143,DUNN,MENZ,JON,,MENZ,JON,MENZ,JON,N5903 238TH STREET,,WI,54751-,(715) 505-6498,AFH,B,4,"$4,500.00","$7,000.00",,24-Mar-14,,X,,,,X,X,,X,,,X,X
590166,AURORA RESIDENTIAL ALTERNATIVES INC 041,3404 HOOVER AVENUE,ALTOONA,WI,54720-,(715) 552-3278,EAU CLAIRE,BOITEAU,JUSTIN,AURORA RESIDENTIAL ALTERNATIVES INC,,,BLACK,DEENA,P O BOX 68,,WI,54720-,(715) 235-1839,AFH,B,4,"$5,475.00","$9,238.76",,27-Feb-98,,,,X,,,,,X,,,,X
0013779,BRADWOOD HOUSE,2252 BRADWOOD AVE,ALTOONA,WI,54720-,(715) 514-2056,EAU CLAIRE,ONEILL,MICHELLE,BRIDGE TO INDEPENDENCE LLC,ONEILL,MICHELLE,ONEILL,MICHELLE,927 LORING STREET  STE 1,,WI,54720-,(715) 514-2056,AFH,M,4,"$6,000.00","$20,000.00",,10-Jun-11,,X,,,,,,X,X,,,X,X
0015171,BTI 10TH STREET HOUSE,1202 10TH ST W,ALTOONA,WI,54720,(715) 514-2056,EAU CLAIRE,O'NEILL,MICHELLE,BRIDGE TO INDEPENDENCE LLC,O'NEILL,MICHELLE,O'NEILL,MICHELLE,927 LORING STREET  STE 1,,WI,54720,(715) 514-2056,AFH,B,4,"$6,000.00","$12,000.00",,28-Jul-14,,X,,,,X,,X,X,,,,X
0018194,STABLE LIVING LLP 928 LAWRENCE AVE,928 LAWRENCE AVENUE,ALTOONA,WI,54720,(715) 209-5612,EAU CLAIRE,ZIMMERMAN,SAM,STABLE LIVING LLP,GRAY,RYAN,TUTOR,SHAUN,505 SOUTH DEWWY ST APT 209,,WI,54720,(715) 450-5062,AMBULATORY,B,4,"$4,500.00","$36,000.00",,5-Nov-20,,X,,,,,,X,X,X,X,,X
0011015,GENUINE CARE ADULT FAMILY HOME,711 ANDERSON STREET,AUGUSTA,WI,54722-,(715) 286-2734,EAU CLAIRE,MOORE,CHARLOTTE,MOORE GENUINE CARE LLC,MOORE,CHARLOTTE,MOORE,CHARLOTTE,E19230 FASKE ROAD,,WI,54722-,(715) 286-2664,AFH,B,4,"$5,972.00","$6,400.00",,1-Mar-06,,,,,,X,,,X,,,X,X
0014705,PALMER PLACE LLC,513 W LINCOLN STREET,AUGUSTA,WI,54722-,(715) 225-0268,EAU CLAIRE,JOHNSON/BAUCH,CHAD/COREY,PALMER PLACE LLC,,,JOHNSON,CHAD,513 W LINCOLN STREET,,WI,54722-,(715) 225-0268,AFH,B,4,"$3,750.00","$9,000.00",,29-Jul-13,,,,,,X,,X,X,,,,X
0014175,AMBERS NATURE VIEW,501 WEST HAMILTON AVE,EAU CLAIRE,WI,54701-,(715) 897-1207,EAU CLAIRE,SWIM-WITKUS,AMBER,AMBERS NATURE VIEW LLC,SWIM-WITKUS,AMBER,SWIM-WITKUS,AMBER,501 WEST HAMILTON AVE,,WI,54701-,(715) 897-1207,AFH,B,4,"$5,000.00","$10,000.00",,21-May-12,,,,,,X,,,X,,,,X
0012299,APPLE VALLEY HOME,6700 HWY 53,EAU CLAIRE,WI,54701-,(715) 835-5141,EAU CLAIRE,KNUTSON,ROCHELLE,APPLE VALLEY ENTERPRISES LLC,KNUTSON,ROCHELLE,KNUTSON,ROCHELLE,6700 HWY 53,,WI,54701-,(715) 835-5141,AFH,B,4,"$4,500.00","$7,500.00",,1-Mar-08,,,,,,,,,X,,,X,X
0009007,AURORA RES ALTERNATIVES INC  083,7736 NINE MILE CREEK ROAD,EAU CLAIRE,WI,54701-,(715) 831-8803,EAU CLAIRE,BOITEAU,JUSTIN,AURORA RESIDENTIAL ALTERNATIVES INC,,,BLACK,DEENA,P O BOX 68,,WI,54701-,(715) 235-1839,AFH,B,3,"$9,055.65","$13,588.04",,26-May-00,,X,,X,,,,X,X,,,,X
0008987,AURORA RES ALTERNATIVES INC 115,1522 HOWARD AVENUE,EAU CLAIRE,WI,54703-,(715) 552-0935,EAU CLAIRE,BOITEAU,JUSTIN,AURORA RESIDENTIAL ALTERNATIVES INC,,,BLACK,DEENA,P O BOX 68,,WI,54703-,(715) 235-1839,AFH,M,4,"$5,214.33","$5,809.28",,30-May-00,,,,X,,,,X,X,,,,X
0017371,AURORA RESIDENTIAL ALTERNATIVES INC 069,912 W SHOREWOOD DR,EAU CLAIRE,WI,54703,(715) 835-3153,EAU CLAIRE,BOITEAU,JUSTIN,AURORA RESIDENTIAL ALTERNATIVES,HAKES,HOLLY,BLACK,DEENA,PO BOX 68,,WI,54751,(715) 235-1839,NONAMBULATORY,B,3,"$5,426.03","$9,536.54",,14-Jan-19,,X,,X,,X,,X,X,,,,
0017581,AURORA RESIDENTIAL ALTERNATIVES INC 071,914 W SHOREWOOD DR,EAU CLAIRE,WI,54703,(715) 832-7340,EAU CLAIRE,BOITEAU,JUSTIN,AURORA RESIDENTIAL ALTERNATIVES,HAKES,HOLLY,BLACK,DEENA,PO BOX 68,,WI,54751,(715) 235-1839,NONAMBULATORY,B,3,"$5,395.92","$8,163.83",,11-Jun-19,,X,,,,X,,,X,,,,X
0010687,AURORA RESIDENTIAL ALTERNATIVES INC 116,1616 FOLSOM STREET,EAU CLAIRE,WI,54703-,(715) 839-0726,EAU CLAIRE,BOITEAU,JUSTIN,AURORA RESIDENTIAL ALTERNATIVES INC,,,BLACK,DEENA,P O BOX 68,,WI,54703-,(715) 235-1839,AFH,B,4,"$6,083.33","$7,860.58",,19-Oct-04,,,,X,,,,X,X,,,,X
0010596,AURORA RESIDENTIAL ALTERNATIVES INC 85,1500 S EDGEWATER DRIVE,EAU CLAIRE,WI,54701-,(715) 834-2747,EAU CLAIRE,BOITEAU,JUSTIN,AURORA RESIDENTIAL ALTERNATIVES INC,,,BLACK,DEENA,P O BOX 68,,WI,54701-,(715) 235-1839,AFH,F,4,"$4,586.23","$9,320.58",,28-May-04,,,,X,,,,,X,,,,X
0014924,BRIDGE TO INDEPENDENCE KEITH HOUSE,1010 KEITH STREET,EAU CLAIRE,WI,54703-,(715) 514-2056,EAU CLAIRE,ONEILL,MICHELLE,BRIDGE TO INDEPENDENCE LLC,ONEILL,MICHELLE,ONEILL,MICHELLE,927 LORING STREET  STE 1,,WI,54703-,(715) 514-2056,AFH,B,4,"$13,000.00","$26,000.00",,1-Jan-14,,X,,X,,X,,X,X,,,,X
0015547,BROTOLOC NORTH ABBE HILL,2119 ABBE HILL,EAU CLAIRE,WI,54701,(715) 832-5085,EAU CLAIRE,FARRELL-GOVEK,LINDSAY,BROTOLOC INC DBA BROTOLOC NORTH,BREED,MELTON/JOEL,FARRELL-GOVEK,LINDSAY,2710 N TOWN HALL RD,,WI,54703,(715) 832-5085,AFH,B,4,"$7,290.00","$7,533.00",,2-Mar-15,,,,X,,X,X,X,X,,,,X
0014377,BROTOLOC NORTH HASTINGS VIEW,813 ZEPHYR HILL,EAU CLAIRE,WI,54703-,(715) 832-5085,EAU CLAIRE,Farrell-Govek,Lindsay,BROTOLOC INC DBA BROTOLOC NORTH,BREED,MELTON/JOEL,FARRELL-GOVEK,LINDSAY,2710 N TOWN HALL RD,,WI,54703,(715) 832-5085,AFH,B,4,"$7,285.00","$8,897.00",,5-Nov-12,,,,X,,X,,X,X,,,,X
0014378,BROTOLOC NORTH WEST WIND,815 ZEPHYR HILL,EAU CLAIRE,WI,54703-,(715) 832-5085,EAU CLAIRE,Farrell-Govek,Lindsay,BROTOLOC INC DBA BROTOLOC NORTH,BREED,MELTON/JOEL,FARRELL-GOVEK,LINDSAY,2710 N TOWN HALL RD,,WI,54703,(715) 832-5085,AFH,B,4,"$7,285.00","$8,897.00",,19-Oct-12,,,,X,,X,,X,X,,,,X
0013285,BTI MCIVOR HOUSE,3436 MCIVOR ST,EAU CLAIRE,WI,54701-,(715) 514-2056,EAU CLAIRE,O'NEILL,MICHELLE,BRIDGE TO INDEPENDENCE LLC,O'NEILL,MICHELLE,O'NEILL,MICHELLE,927 LORING STREET   STE 1,,WI,54701-,(715) 514-2056,AFH,M,4,"$4,500.00","$9,000.00",,25-May-10,,X,,,,,,X,X,,,,X
0011643,DEARWOOD LLC,2011 N 60TH AVE,EAU CLAIRE,WI,54703,(715) 830-0518,EAU CLAIRE,REYNEN,THOMAS/ELAINE,,REYNEN,THOMAS/ELAINE,REYNEN,THOMAS/ELAINE,2011 N 60TH AVENUE,,WI,54703-8744,(715) 830-0518,AFH,B,4,"$4,000.00","$6,000.00",,24-Oct-06,,,,,,,,,,,,X,X
0016640,FOLSOM REM WISCONSIN III INC,2111 FOLSOM ST,EAU CLAIRE,WI,54701,(715) 514-4857,EAU CLAIRE,WRIGHT,LORI,REM WISCONSIN INC,WRIGHT,LORI,WRIGHT,LORI,"4033 123RD ST, STE A",,WI,54729,(608) 276-1191,AMBULATORY,B,4,"$4,764.00","$86,958,600.00",,25-Jul-17,,,,X,,,,X,X,,,,X
0011061,GCBK GROUP HOME INC,2821 BEVERLY HILLS DR,EAU CLAIRE,WI,54701-,(715) 855-7701,EAU CLAIRE,HAAS,CAROLYN,GCBK GROUP HOME INC,,,HAAS,CAROLYN,2821 BEVERLY HILLS DR,,WI,54701-,(715) 723-9086,AFH,B,4,"$9,300.00","$13,750.00",,7-Sep-05,,X,,,,X,,,X,,,X,X
0017689,GRATUS AT SHADY GROVE,2914 & 2916 SHADY GROVE RD,EAU CLAIRE,WI,54701,(715) 895-8167,EAU CLAIRE,JOHNSON-ERICKSEN,SANDRA,MIDWEST GRATUS INC,JOHNSON-ERICKSEN,SANDRA,JOHNSON-ERICKSEN,SANDRA,PO BOX 159,,WI,54751,(715) 895-8167,NONAMBULATORY,B,4,"$3,965.00","$9,900.00",,1-Oct-19,,X,,,,X,X,X,X,,X,X,X
0017684,GRATUS AT UPNORTH,3041 KILBOURNE AVE,EAU CLAIRE,WI,54703,(715) 895-8437,EAU CLAIRE,JOHNSON-ERICKSEN,SANDRA,MIDWEST GRATUS INC,JOHNSON-ERICKSEN,SANDRA,JOHNSON-ERICKSEN,SANDRA,PO BOX 159,,WI,54751,(715) 505-5039,NONAMBULATORY,B,4,"$3,965.00","$9,900.00",,1-Oct-19,,X,,,,X,X,X,X,,X,X,X
0016166,HILLVIEW HOME,2220 ORCHARD PLACE,EAU CLAIRE,WI,54703,(715) 834-1965,EAU CLAIRE,GEISSLER,MARY,MARY A GEISSLER,GEISSLER,MARY,GEISSLER,MARY OR PATRICK,2304 ORCHARD PLACE,,WI,54703,(715) 834-1965,AFH,B,4,$150.00,"$10,000.00",,1-Aug-16,,,,,,X,,X,X,,,X,
0017069,JULIUS REM WISCONSIN III INC,6977 JULIUS DR,EAU CLAIRE,WI,54701,(715) 514-5225,EAU CLAIRE,WRIGHT,LORI,REM WISCONSIN INC,WRIGHT,LORI,WRIGHT,LORI,"4033 123RD ST, STE A",,WI,54729,(608) 276-1191,NONAMBULATORY,B,4,"$26,101.56","$27,283.72",,3-Apr-18,,,,X,,X,,X,X,,,,X
0012764,LEXINGTON PALACE,710 LEXINGTON BLVD,EAU CLAIRE,WI,54701-,(715) 834-2511,EAU CLAIRE,ESLINGER,PENNY,NORTHWEST PATHWAYS TO INDEPENDENCE INC,GAST,JAY,ESLINGER,PENNY,P O BOX 246,,WI,54729,(715) 723-7570,AFH,B,4,"$3,500.00","$10,524.00",,20-Mar-09,,X,,X,,X,,,X,,,,X
0016610,LONDON RAILS AFH,4014/4016 LONDON ROAD,EAU CLAIRE,WI,54701,(715) 832-9766,EAU CLAIRE,KITE,THOMAS  C,,KITE,THOMAS  C,KITE,THOMAS  C,S8080 GOLF VIEW DRIVE,,WI,54701,(715) 835-4764,NONAMBULATORY,M,4,"$6,000.00","$7,000.00",,13-Apr-17,,,,,,,,,X,,,,
0016029,LUTHERAN SOCIAL SERVICES OF WI AND UP MIDWAY CRISI,3359 MIDWAY ST,EAU CLAIRE,WI,54703,,EAU CLAIRE,SKABROUD,BRENDA,LUTHERAN SOCIAL SERVICES OF WI AND UPPER MI INC,LARSON,DAVID,UPP,PAULA,3003 N RICHMOND ST,,WI,54911,(414) 246-2300,AFH,B,4,"$6,326.52","$6,326.52",,9-May-16,,,,,,,,X,,,X,,
0015817,MARCIE CARES LLC,1024 PERSHING STREET,EAU CLAIRE,WI,54703,(715) 835-0669,EAU CLAIRE,SCOTT,MARCIE,MARCIE CARES LLC,SCOTT,MARCIE,SCOTT,MARCIE,1024 PERSHING STREET,,WI,54703,(715) 456-4405,AFH,F,4,"$2,910.00","$6,634.31",,2-Sep-15,,,,X,,X,,,X,,,,
590091,MCMAHON HOME,3555 CURVUE ROAD,EAU CLAIRE,WI,54703-,(715) 835-8000,EAU CLAIRE,MCMAHON,ELEANOR,MCMAHON HOME,MCMAHON,ELEANOR/THOMAS,MCMAHON,ELEANOR,3555 CURVUE ROAD,,WI,54703-,(715) 835-8000,AFH,M,4,"$1,800.00","$3,000.00",,1-Sep-96,,,,,,,,X,X,,,,X
590061,MIKE WILSON HOUSE (THE),2409 RUDOLPH ROAD,EAU CLAIRE,WI,54701-,(715) 838-9967,EAU CLAIRE,NELSON,AUDREY,REALITY UNLIMITED LLC,NELSON,AUDREY,NELSON,AUDREY,1534 BADGER AVENUE,,WI,54701-,(715) 838-9352,AFH,B,4,"$4,911.00","$6,700.00",,19-Dec-95,,X,,X,,,,,,,,,X
0018232,NORTH CROSSINGS,2304 ABBE HILL DRIVE,EAU CLAIRE,WI,54703,(715) 832-5085,EAU CLAIRE,FARRELL-GOVEK,LINDSAY,BROTOLOC NORTH,BREED,JOEL,FARRELL-GOVEK,LINDSAY,2710 NORTH TOWN HALL ROAD,,WI,54703,(715) 832-5085,AMBULATORY,B,4,"$7,260.00","$7,502.00",,5-Nov-20,,,,,,,,X,X,,X,,X
0013877,NORTHWEST PATHWAYS TO INDEPENDENCE 1,2527 WALLER ST,EAU CLAIRE,WI,54703-,(715) 830-9482,EAU CLAIRE,ESLINGER,PENNY,NORTHWEST PATHWAYS TO INDEPENDENCE INC,,,ESLINGER,PENNY,"512 BAY STREET, PO BOX 246",,WI,54729,(715) 723-7570,AFH,B,4,"$2,153.00","$7,604.00",,21-Oct-11,,X,,X,,X,,,X,,,,X
0010915,NORTHWEST PATHWAYS TO INDEPENDENCE 14-CALUMET,2511 CALUMET RD,EAU CLAIRE,WI,54703-,(715) 552-5438,EAU CLAIRE,ESLINGER,PENNY,NORTHWEST PATHWAYS TO INDEPENDENCE INC,,,ESLINGER,PENNY,512 BAY STREET,,WI,54703-2432,(715) 723-7570,AFH,B,4,"$5,420.00","$5,420.00",,11-Apr-05,,,,X,,,,,X,,,,X
0011423,NORTHWEST PATHWAYS TO INDEPENDENCE INC #9,2617 HAANSTAD ROAD,EAU CLAIRE,WI,54703-,(715) 855-0758,EAU CLAIRE,ESLINGER,PENNY,NORTHWEST PATHWAYS TO INDEPENDENCE INC,,,Eslinger,Penny,"512 Bay St, PO Box 246",,WI,54703-2432,(715) 723-7570,AFH,B,4,"$3,924.00","$7,756.00",,22-May-06,,X,,X,,,,,X,,,,X
0015238,NORTHWEST PATHWAYS TO INDEPENDENCE INC 6,5087 VESTA COURT,EAU CLAIRE,WI,54703,(715) 874-5087,EAU CLAIRE,ESLINGER,PENNY,NORTHWEST PATHWAYS TO INDEPENDENCE INC,ESLINGER,PENNY,ESLINGER,PENNY,PO BOX 246,,WI,54729,(715) 723-7570,AFH,B,4,"$2,798.00","$7,100.00",,24-Oct-14,,X,,X,,X,,,X,,,,X
0015557,PALS HAVEN,2543 KENORA PARKWAY,EAU CLAIRE,WI,54703,(608) 797-0527,EAU CLAIRE,KUEHN,ELIZABETH,POSITIVE ALTERNATIVE LIVING SERVICES LLC,KUEHN,ELIZABETH,KUEHN,JASON,E5473 RIDGE ROAD,,WI,54701,(715) 514-4382,AFH,B,4,"$3,000.00","$8,000.00",,3-Mar-15,,,,X,,X,,X,X,,,,X
590118,POPLAR PLACE,3012 MILTON ROAD,EAU CLAIRE,WI,54703-,(715) 832-5085,EAU CLAIRE,FARRELL-GOVEK,LINDSAY,BROTOLOC HEALTH CARE SYSTEMS INC,BREED,MELTON,FARRELL-GOVEK,LINDSAY,2710 N TOWN HALL RD,,WI,54703,(715) 832-5085,AFH,B,4,"$6,510.00","$6,510.00",,19-Aug-96,,,,X,,,,X,X,,,,X
0015095,POSITIVE ALTERNATIVE LIVING SERVICES,2549 KENORA PARKWAY,EAU CLAIRE,WI,54703-,(608) 797-0527,EAU CLAIRE,KUEHN,ELIZABETH,POSITIVE ALTERNATIVE LIVING SERVICES,KUEHN,ELIZABETH,KUEHN,ELIZABETH/JASON,E5473 RIDGE RD,,WI,54703-,(608) 797-0527,AFH,B,4,"$3,500.00","$7,500.00",,27-May-14,,X,,,,X,,X,X,,,,X
0016841,PRESTON II,3008 MAY ST,EAU CLAIRE,WI,54701,(715) 832-0471,EAU CLAIRE,FARRELL GOVEK,LINDSAY,BROTOLOC HEALTHCARE SYSTEMS INC,BREED,JOEL,FARRELL GOVEK,LINDSAY,2710 N TOWN HALL RD,,WI,54703,(715) 832-5085,AMBULATORY,B,4,"$6,118.00","$6,773.50",,28-Nov-17,,,,X,,,,X,X,,,,
0016609,PROMISING PALS AFH,4020/4022 LONDON ROAD,EAU CLAIRE,WI,54701,(715) 831-9729,EAU CLAIRE,KITE,THOMAS  C,,KITE,THOMAS  C,KITE,THOMAS  C,S8080 GOLF VIEW DRIVE,,WI,54701,(715) 835-4764,NONAMBULATORY,F,4,"$6,000.00","$7,000.00",,13-Apr-17,,,,,,,,,X,,,,
0018231,PUTNAM PLACE,2715 MAY STREET,EAU CLAIRE,WI,54701,(715) 832-5085,EAU CLAIRE,FARRELL-GOVEK,LINDSAY,BROTOLOC NORTH,BREED,JOEL,FARRELL-GOVEK,LINDSAY,2710 NORTH TOWN HALL ROAD,,WI,54703,(715) 832-5085,AMBULATORY,B,4,"$7,260.00","$7,502.00",,13-Oct-20,,,,,,,,X,X,,X,,X
0014466,REM WI 5560 CYNDI COURT,5560 CYNDI COURT,EAU CLAIRE,WI,54703,(608) 327-5945,EAU CLAIRE,WRIGHT,LORI,REM WISCONSIN INC,,,WRIGHT,LORI,"4033 123RD ST, STE A",,WI,54729,(608) 276-1191,AFH,B,4,"$7,086.30","$8,178.00",,12-Dec-12,,X,,,,X,,,X,,,,X
0014467,REM WI 5562 CYNDI CT,5562 CYNDI COURT,EAU CLAIRE,WI,54703,(715) 514-3157,EAU CLAIRE,WRIGHT,LORI,REM WISCONSIN INC,,,WRIGHT,LORI,"4033 123RD ST, STE A",,WI,54729,(608) 276-1191,AFH,M,4,"$6,813.00","$11,000.00",,12-Dec-12,,X,,,,X,,,X,,,,X
0013235,REM WISCONSIN III INC - SHOREWOOD #2,908 SHOREWOOD DR,EAU CLAIRE,WI,54703-,(715) 861-7377,EAU CLAIRE,WRIGHT,LORI,REM WISCONSIN INC,,,WRIGHT,LORI,"4033 123RD ST, STE A",,WI,54729,(608) 276-1191,AFH,B,3,"$7,548.50","$7,800.00",,19-Apr-10,,X,,,,X,,X,X,,,,X
0013240,REM WISCONSIN III INC - SHOREWOOD#1,906 SHOREWOOD DR,EAU CLAIRE,WI,54703-,(715) 861-7377,EAU CLAIRE,WRIGHT,LORI,REM WISCONSIN INC,,,WRIGHT,LORI,"4033 123RD ST, STE A",,WI,54729,(608) 276-1191,AFH,B,3,"$7,105.10","$7,341.93",,19-Apr-10,,X,,,,X,,X,X,,,,X
0012501,REM WISCONSIN III INC - WINGET,5502 WINGET DRIVE,EAU CLAIRE,WI,54703-,(608) 327-5945,EAU CLAIRE,WRIGHT,LORI,REM WISCONSIN INC,WRIGHT,LORI,WRIGHT,LORI,"4033 123RD ST, STE A",,WI,54729,(608) 276-1191,AFH,B,3,"$8,228.90","$8,503.19",,11-Sep-08,,X,,,,X,,X,X,,,,X
0015387,REM WISCONSIN III INC REDWOOD,S7935 REDWOOD DRIVE,EAU CLAIRE,WI,54703,(715) 713-0330,EAU CLAIRE,WRIGHT,LORI,REM WISCONSIN INC,WRIGHT,LORI,WRIGHT,LORI,"4033 123RD ST, STE A",,WI,54729,(608) 276-1191,AFH,B,4,"$8,063.40","$12,096.90",,24-Nov-14,,X,,,,,,X,X,,,,X
0014321,REM WISCONSIN NOBLE DRIVE,2009 NOBLE DRIVE,EAU CLAIRE,WI,54703-,(608) 276-1191,EAU CLAIRE,WRIGHT,LORI,REM WISCONSIN INC,,,WRIGHT,LORI,"4033 123RD ST, STE A",,WI,54729,(608) 276-1191,AFH,B,4,"$5,160.00","$10,761.00",,13-Aug-12,,,,X,,,,X,X,,,,X
0016656,STABLE LIVING,2206 2ND STREET,EAU CLAIRE,WI,54703,(715) 209-5612,EAU CLAIRE,ANDERSON,CODY,STABLE LIVING LLP,TUTOR,SHAUN,ANDERSON,CODY,505 S DEWEY ST  STE 209,,WI,54701,(715) 209-5612,AMBULATORY,B,3,"$18,000.00","$40,000.00",,10-May-17,,X,,,,,,X,X,X,,,
0017141,STABLE LIVING LLP,466 FERRY ST,EAU CLAIRE,WI,54703,(715) 209-5612,EAU CLAIRE,TUTOR,SHAUN,STABLE LIVING LLP,TUTOR,SHAUN,TUTOR,SHAUN,2206 2ND ST,,WI,54703,(715) 209-5612,AMBULATORY,B,4,"$4,000.00","$12,000.00",,23-Jul-18,,X,X,,,,X,X,X,X,X,,
0018508,STABLE LIVING LLP 312 FERRY STREET,312 FERRY STREET,EAU CLAIRE,WI,54703,(715) 450-5062,EAU CLAIRE,GRAY,RYAN,STABLE LIVING LLP,GRAY,RYAN,GRAY,RYAN,312 FERRY STREET,,WI,54703,(715) 450-5062,AMBULATORY,B,4,"$4,000.00","$36,000.00",,14-May-21,,X,,,,,,X,X,X,X,,
0017774,STABLE LIVING LLP ILLINOIS ST,104/106 ILLINOIS ST,EAU CLAIRE,WI,54703,(715) 514-5283,EAU CLAIRE,TUTOR,SHAUN,STABLE LIVING LLP,TUTOR,SHAUN,TUTOR,SHAUN,2206 2ND ST,,WI,54703,(715) 209-5612,AMBULATORY,M,4,"$4,500.00",,,20-Aug-19,,X,,X,,,,X,X,X,X,,
0017027,WEBSTER HOUSE,1515 WEBSTER AVENUE,EAU CLAIRE,WI,54701,(715) 832-5085,EAU CLAIRE,FARRELL-GOVEK,LINDSAY,BROTOLOC HEALTH CARE SYSTEMS INC,BREED,JOEL,FARRELL-GOVEK,LINDSAY,2710 N TOWN HALL ROAD,,WI,54703,(715) 832-5085,NONAMBULATORY,B,4,"$7,057.50","$8,664.50",,26-Feb-18,,,,X,,X,,X,X,,,,X
0016027,YOLO HOMES STEIN HOUSE,2833 STEIN BLVD,EAU CLAIRE,WI,54701,(715) 379-8584,EAU CLAIRE,LIEBERG,MICHELLE,YOLO HOMES LLC,LIEBERG,MICHELLE,LIEBERG,MICHELLE,623 SUMMER ST,,WI,54701,(715) 379-8584,AFH,B,4,"$6,000.00","$2,400.00",,28-Mar-16,,X,,X,,X,,X,X,,,X,X
0009328,AURORA RESIDENTIAL ALTERNATIVES INC 102,E2360 CTY RD HH,ELEVA,WI,54738-,(715) 878-4404,EAU CLAIRE,BOITEAU,JUSTIN,AURORA RESIDENTIAL ALTERNATIVES INC,,,BLACK,DEENA,P O BOX 68,,WI,54738-,(715) 235-1839,AFH,M,4,"$8,042.17","$18,627.17",,11-Apr-01,,,,X,,,,X,X,,,,X
0016809,FALL CREEK RESIDENCE 2,124 N LIBERTY STREET,FALL CREEK,WI,54742,(715) 877-1238,EAU CLAIRE,HAGEN,SHANNON,CHIPPEWA RESIDENCE LLC,HOWARD,CHRISTOPHER,WALKER,ERICA,222 S CENTRAL AVENUE,,WI,54449,(715) 502-2830,AMBULATORY,B,4,,,,2-Aug-17,,X,,,,,,X,X,,,,
0016810,FALL CREEK RESIDENCE 8,124 N LIBERTY STREET,FALL CREEK,WI,54742,(715) 877-1238,EAU CLAIRE,HAGEN,SHANNON,CHIPPEWA RESIDENCE LLC,HOWARD,CHRISTOPHER,WALKER,ERICA,222 S CENTRAL AVENUE,,WI,54449,(715) 502-2830,AMBULATORY,B,4,,,,2-Aug-17,,X,,,,,,X,X,,,,
0015004,PALMER PLACE FALL CREEK,306 S STATE STREET,FALL CREEK,WI,54742-,(715) 225-0268,EAU CLAIRE,BAUCH/JOHNSON,COREY/CHAD,PALMER PLACE,,,JOHNSON,CHAD,513 W LINCOLN STREET,,WI,54742-,(715) 225-0268,AFH,B,4,"$4,500.00","$13,500.00",,28-Mar-14,,,,,,X,,X,X,,,,X
0010565,REM LANGDELL,W7740 LANGDELL RD,MONDOVI,WI,54755-,(608) 327-5945,EAU CLAIRE,WRIGHT,LORI,REM WISCONSIN INC,,,WRIGHT,LORI,"4033 123RD ST, STE A",,WI,54729,(608) 276-1191,AFH,B,4,"$9,732.00","$15,558.28",,1-Sep-04,,X,,,,X,,X,X,,,,X
0017710,PLEASANT VALLEY HOME,N2313 HAMILTON FALLS RD,STANLEY,WI,54768,(715) 644-2694,EAU CLAIRE,KORN,LARRY,,KORN,LARRY,KORN,LARRY,N2313 HAMILTON FALLS RD,,WI,54768,(715) 644-2694,AMBULATORY,M,3,,,,27-Jun-19,,,,,,,,,X,,,,X
0009338,ARC MARIA LANE,51 MARIA LN,FOND DU LAC,WI,54935,(920) 921-2724,FOND DU LAC,KIMBALL,JESSICA,ARC OF FOND DU LAC INC,KIRSCHNER,STEPHEN,KIMBALL,JESSICA,500 N PARK AVE,,WI,54935,(920) 923-3810,AFH,F,4,"$3,453.00","$3,453.00",,24-May-01,,,,X,,,,,X,,,,X
0015392,ARC MICHELS ADULT FAMILY HOME,769 MUSTANG LN,FOND DU LAC,WI,54935,(920) 933-3733,FOND DU LAC,KIMBALL,JESSICA,ARC OF FOND DU LAC INC,,,KIMBALL,JESSICA,500 N PARK AVE,,WI,54935,(920) 923-3810,AFH,B,4,"$4,493.44","$4,974.88",,11-Dec-14,,,,X,,,,,X,,,,X
490066,ARC POPLAR ADULT FAMILY HOME,373 POPLAR ST,FOND DU LAC,WI,54935,(920) 923-3810,FOND DU LAC,KIMBALL,JESSICA,ARC OF FOND DU LAC INC,KIRSCHNER,STEPHEN,Kimball,Jessica,500 N Park Ave,,WI,54935,(920) 923-3810,AFH,B,4,"$3,497.00","$3,497.00",,1-Apr-96,,,,X,,,,,X,,,,X
0009470,ARC SEYMOUR ADULT FAMILY HOME,400 S SEYMOUR,FOND DU LAC,WI,54935,(920) 923-0270,FOND DU LAC,KIMBALL,JESSICA,ARC OF FOND DU LAC INC,KIRSCHNER,STEPHEN,KIMBALL,JESSICA,500 N PARK AVE,,WI,54935,(920) 923-3810,AFH,B,4,"$3,763.00","$3,763.00",,1-Dec-01,,,,X,,,,,X,,,,X
