Facility ID,Facility Name,Street,City,State,Zip Code,Phone Number,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,Mailing Street,Mailing City,Mailing State,Mailing Zip Code,Licensee Phone Number,Class,Gender,Capacity,Low Rate,High Rate,Date Probationary Issued,Date Regular Issued,Region,Waiver Certified Independent CBRF Apartments,Traumatic Brain Injury,Terminally Ill,Public Funding,Pregnant Women Counselling,Physically Disabled,Irreversible Dementia Alzeimers,Emotionally Disturbed Mental Illness,Developmentally Disabled,Correctional Clients,Alcohol Drug Dependent,Advanced Aged,HCBS Compliant
12983,FALCONS NEST CBRF,160 W BLACKHAWK DR,FORT ATKINSON,WI,53538-,(920) 563-8554,JEFFERSON,KLITZKIE,CHRISTINE,ABILITIES INC,KLITZKIE,CHRISTINE,KLITZKIE,CHRISTINE,PO BOX 84,FORT ATKINSON,WI,53538-,(920) 563-8554,CLASS CNA (NONAMBULATORY),B,8,3194,5240,,17-Nov-09,SOUTHERN REGION,,,,X,,X,,,X,,,,X
12778,GOLDEN EAGLE CBRF,216 W BLACKHAWK DR,FORT ATKINSON,WI,53538-,(920) 397-7292,JEFFERSON,KLITZKIE,CHRISTINE,ABILITIES INC,KLITZKIE,CHRISTINE,KLITZKIE,CHRISTINE,PO BOX 84,FORT ATKINSON,WI,53538,(920) 563-8554,CLASS CNA (NONAMBULATORY),B,5,5184,6446,,15-Jun-09,SOUTHERN REGION,,X,,X,,X,,X,X,,,X,X
12615,HIL APPLE HOUSE,1621 PREMIER PL,FORT ATKINSON,WI,53538-,(920) 568-0925,JEFFERSON,STACHEL WAGNER,SARA,HOMES FOR INDEPENDENT LIVING OF WI LLC,,,MATZKE,LYNN,1249 RUSSETT COURT,GREEN BAY,WI,54313,(262) 569-5515,CLASS CNA (NONAMBULATORY),B,8,4825,4825,,30-Jan-09,SOUTHERN REGION,,X,,X,,X,,,X,,,,X
11559,HIL COMMONWEALTH HOME,1501 COMMONWEALTH DR,FORT ATKINSON,WI,53538,(920) 563-3245,JEFFERSON,Goodearle,Melissa,HOMES FOR INDEPENDENT LIVING OF WI LLC,BALESTRIERI,JAMES G,MATZKE,LYNN,1249 RUSSETT COURT,GREEN BAY,WI,54313,(262) 569-5515,CLASS CNA (NONAMBULATORY),B,7,5661,5661,9-Aug-06,1-Feb-07,SOUTHERN REGION,,X,,X,,X,,,X,,,,X
9792,HIL LINDEN CORNER,325 W BLACKHAWK DR,FORT ATKINSON,WI,53538-,(920) 568-0925,JEFFERSON,STACHEL WAGNER,SARA,HOMES FOR INDEPENDENT LIVING OF WI LLC,BALESTRIERI,JAMES,MATZKE,LYNN,1249 RUSSETT COURT,GREEN BAY,WI,54313,(262) 569-5515,CLASS CNA (NONAMBULATORY),B,7,5757,5757,,1-Jan-02,SOUTHERN REGION,,,,X,,,,,X,,,,X
9793,HIL SANDSTONE,1533 S MAIN ST,FORT ATKINSON,WI,53538-,(920) 568-0925,JEFFERSON,Stachel-Wagner,Sara,HOMES FOR INDEPENDENT LIVING OF WI LLC,BALESTRIERI,JAMES,MATZKE,LYNN,1249 RUSSETT COURT,GREEN BAY,WI,54313,(262) 569-5515,CLASS CNA (NONAMBULATORY),B,7,5097,5097,,1-Jan-02,SOUTHERN REGION,,,,X,,,,,X,,,,X
9795,HIL WILLOW COURT,575 BLACKHAWK DR,FORT ATKINSON,WI,53538-,(920) 568-0925,JEFFERSON,Stachel Wager,Sara,HOMES FOR INDEPENDENT LIVING OF WI LLC,BALESTRIERI,JAMES,MATZKE,LYNN,1249 RUSSETT COURT,GREEN Bay,WI,54313,(262) 569-5515,CLASS CNA (NONAMBULATORY),B,7,5411,5411,,1-Jan-02,SOUTHERN REGION,,X,,X,,,,,X,,,,X
12086,MAPLE RUN CBRF,N2489 WENHAM RD,FORT ATKINSON,WI,53538-,(920) 568-0413,JEFFERSON,KLITZKIE,CHRISTINE,ABILITIES INC,KLITZKIE,CHRISTINIE,KLITZKIE,CHRISTINE,PO BOX 84,FORT ATKINSON,WI,53538,(920) 563-8554,CLASS CS (SEMIAMBULATORY),M,6,4641,6852,11-Oct-07,1-Apr-08,SOUTHERN REGION,,,,X,,X,,X,X,,,,X
13156,OAK GROVE CBRF,W3343 HOFFMAN RD,FORT ATKINSON,WI,53538-,(262) 593-5508,JEFFERSON,KLITZKIE,CHRISTINE,ABILITIES INC,KLITZKIE,CHRISTINE,KLITZKIE,CHRISTINE,PO BOX 84,FORT ATKINSON,WI,53538-,(920) 563-8554,CLASS CNA (NONAMBULATORY),B,8,4105,5416,,15-Mar-10,SOUTHERN REGION,,,,,,X,,X,X,,,,X
17764,REENA SENIOR LIVING,737 REENA AVE,FORT ATKINSON,WI,53538,(920) 542-1521,JEFFERSON,BRATZ,JENNIFER,ICONICARE FORT ATKINSON LLC,PIENTKA,THOMAS,BRATZ,JENNIFER,737 REENA AVE,FORT ATKINSON,WI,53538,(608) 664-3500,CLASS CNA (NONAMBULATORY),B,20,6100,7800,4-Dec-19,1-Dec-20,SOUTHERN REGION,,,,X,,,X,,,,,X,X
10047,REM WISCONSIN II DOMMO DRIVE,1501 DOMMO DR,FORT ATKINSON,WI,53538-,(815) 871-1075,JEFFERSON,Corey,Christina,REM WISCONSIN II INC,TORRES,GREG,WRIGHT,LORI,"4033 123rd ST, STE A",CHIPPEWA,WI,54729,(608) 276-1192,CLASS CNA (NONAMBULATORY),B,6,6563,6563,28-May-03,1-Dec-03,SOUTHERN REGION,,X,,X,,X,,,X,,,X,X
10048,REM WISCONSIN II STACY LANE,1403 STACY LN,FORT ATKINSON,WI,53538-,(815) 871-1075,JEFFERSON,Corey,Christina,REM WISCONSIN II INC,TORRES,GREG,WRIGHT,LORI,"4033 123rd ST, STE A",CHIPPEWA FALLS,WI,54729,(608) 276-1192,CLASS CNA (NONAMBULATORY),B,6,6338,6338,28-May-03,1-Dec-03,SOUTHERN REGION,,,,X,,X,,,X,,,X,X
13071,ROLLING MEADOWS,N464 POEPPEL RD,FORT ATKINSON,WI,53538-,(920) 563-9075,JEFFERSON,Patterson,Dennis,BROTOLOC SOUTH INC,Cohen,Christopher,COHEN,CHRISTOPHER,209 S TAFT ST,WHITEWATER,WI,53190,(262) 473-0480,CLASS AA (AMBULATORY),B,7,4562,9125,,1-Jan-10,SOUTHERN REGION,,X,,X,,X,,X,X,,X,,X
310733,SIENNA CREST FORT ATKINSON,1531 COMMONWEALTH DR,FORT ATKINSON,WI,53538-,(920) 568-1840,JEFFERSON,WHITE,SUE,SIENNA CREST ASSISTED LIVING INC,WHITE,SUE,WHITE,SUE,"845 MARKET STREET, SUITE 1",OREGON,WI,53575,(608) 835-0040,CLASS CNA (NONAMBULATORY),B,20,5000,7000,1-Jan-99,1-Jul-99,SOUTHERN REGION,,,,X,,,X,,,,,X,X
12335,STEPPING STONE CBRF,318 N MAIN ST,FORT ATKINSON,WI,53538-,(920) 563-8554,JEFFERSON,Klitzkie,Christine,ABILITIES INC,KLITZKIE,CHRISTINE,KLITZKIE,CHRISTINE,PO BOX 84,FORT ATKINSON,WI,53538,(920) 563-8554,CLASS AA (AMBULATORY),B,8,4021,4437,,15-May-08,SOUTHERN REGION,,,,X,,,,X,X,,X,,X
12024,WELLINGTON MEADOWS,525 MEMORIAL DR,FORT ATKINSON,WI,53538,(920) 563-2199,JEFFERSON,KING,HEATHER,WELLINGTON HOMES OF WI LLC,NASON III,CHARLES,KING,HEATHER,525 MEMORIAL DRIVE,FORT ATKINSON,WI,53538,(703) 868-0503,CLASS CNA (NONAMBULATORY),B,28,3156,4156,1-Sep-07,1-Mar-08,SOUTHERN REGION,,,,X,,,X,,,,,X,X
12025,WELLINGTON PLACE OF FORT ATKINSON,200 S WATER ST WEST,FORT ATKINSON,WI,53538-,(920) 563-6959,JEFFERSON,KING,HEATHER,WELLINGTON HOMES OF WI LLC,NASON III,CHARLES,WELTZIN,JENNIFER,200 S WATER ST WEST,FORT ATKINSON,WI,53538-,(703) 868-0503,CLASS CNA (NONAMBULATORY),B,20,3200,3982,7-Sep-07,1-Mar-08,SOUTHERN REGION,,,,,,,X,,,,,X,X
14897,EAGLE VIEW MANOR,881 COLLINS ROAD,JEFFERSON,WI,53549-,(920) 674-3468,JEFFERSON,Moore,Katrina,"CARESHARE ASSISTED LIVING, INC",ROEGNER,MARK,ROEGNER,MARK,5726 DEBBIE LN,WEST BEND,WI,53549-,(414) 588-4465,CLASS CNA (NONAMBULATORY),B,16,2950,5000,4-Feb-14,1-Feb-15,SOUTHERN REGION,,,X,X,,,X,,,,,X,X
15378,JEFFERSON MEMORY CARE LLC,414 COUNTY HWY Y,JEFFERSON,WI,53549,(920) 541-3520,JEFFERSON,WIESE,JEREMY,MEMORY CARE PARTNERS LLC,HINES,ANA,HINES,ANA,4407 124th STREET,CHIPPEWA FALLS,WI,54729,(715) 523-0030,CLASS CNA (NONAMBULATORY),B,77,4800,10800,12-Nov-14,1-Nov-15,SOUTHERN REGION,,,,,,,X,,,,,X,X
310460,LUEDER HOUSE,1473 ANNEX RD,JEFFERSON,WI,53549-,(920) 674-8114,JEFFERSON,JURCZYK,TERRI,JEFFERSON COUNTY HUMAN SERVICES DEPT,CAULEY,KATHI,JURCZYK,TERRI,1473 ANNEX RD,JEFFERSON,WI,53549-,(920) 674-3105,CLASS AA (AMBULATORY),B,8,5799,5779,31-Jul-95,1-Aug-96,SOUTHERN REGION,,,,,,,,X,,,,,
16942,RESCARE HYER,411 HYER DRIVE,JEFFERSON,WI,53549,(920) 674-3060,JEFFERSON,McMillan,Nicole,RESCARE RESIDENTIAL SERVICES WISCONSIN LLC,FOLKNER,DAVID,TURNER,KRISTINE,8440 ALLISON POINTE BLVD,INDIANAPOLIS,IN,46250,(502) 394-2100,CLASS CNA (NONAMBULATORY),B,6,4050,4996,1-Nov-17,,SOUTHERN REGION,,X,,,,,X,,X,,,,X
12558,SHADY ACRES CBRF,N5015 HWY  Y,JEFFERSON,WI,53549-,(920) 674-5015,JEFFERSON,KLITZKIE,CHRISTINE,ABILITIES INC,KLITZKIE,CHRISTINE,KLITZKIE,CHRISTINE,PO BOX 84,FORT ATKINSON,WI,53538,(920) 563-8554,CLASS AS (SEMIAMBULATORY),B,8,4732,7625,,10-Nov-08,SOUTHERN REGION,,,,X,,,,X,X,,,,X
12785,ST COLETTA OF WI  LUCHENBACH,648 E LUCHENBACH LN,JEFFERSON,WI,53549-,(920) 674-4361,JEFFERSON,Holpfer,Karissa,ST COLETTA OF WISCONSIN,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,5,5978,6977,,15-May-09,SOUTHERN REGION,,,,X,,X,,,X,,,X,X
13042,ST COLETTA OF WI DOWER CBRF,528 S KRANZ AVE,JEFFERSON,WI,53549-,(920) 675-1616,JEFFERSON,Holpfer,Karissa,ST COLETTA OF WISCONSIN INC,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,8,4350,4495,,11-Dec-09,SOUTHERN REGION,,,,X,,X,X,,X,,,X,X
12782,ST COLETTA OF WI JACOBA,640 E THEODORE ST,JEFFERSON,WI,53549-,(920) 674-2715,JEFFERSON,Holpfer,Karissa,ST COLETTA OF WISCONSIN INC,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,5,4140,6823,,4-May-09,SOUTHERN REGION,,,,X,,X,,,X,,,X,X
310538,ST COLETTA OF WI LOURDES,140 S KRANZ AVE,JEFFERSON,WI,53549-,(920) 674-6399,JEFFERSON,Brzeski,Elizabeth,ST COLETTA OF WISCONSIN INC,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,8,3636,4693,1-Sep-85,30-Aug-86,SOUTHERN REGION,,,,X,,,,,X,,,,X
9098,ST COLETTA OF WI PADUA HEIGHTS,724 E RACINE ST,JEFFERSON,WI,53549-,(920) 675-1610,JEFFERSON,Holpfer,Karissa,ST COLETTA OF WISCONSIN INC,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,10,4291,4291,,10-Jul-00,SOUTHERN REGION,,,,X,,,,,X,,,X,X
310540,ST COLETTA OF WI SAN DAMIANO,128 S KRANZ AVE,JEFFERSON,WI,53549-,(920) 674-6485,JEFFERSON,Brzeski,Elizabeth,ST COLETTA OF WISCONSIN INC,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,8,3172,3940,2-Jun-85,1-Oct-85,SOUTHERN REGION,,,,X,,,,,X,,,,X
310542,ST COLETTA OF WI ST AGNES,900 E RACINE ST,JEFFERSON,WI,53549-,(920) 674-8230,JEFFERSON,Ladwig,Bobbie,ST COLETTA OF WISCONSIN INC,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS AS (SEMIAMBULATORY),F,8,2700,3300,31-Aug-93,1-Sep-95,SOUTHERN REGION,,,,X,,,,,X,,,,X
310548,ST COLETTA OF WI ST ISIDORE,124 ORCHARD VIEW COURT,JEFFERSON,WI,53549-,(920) 675-1603,JEFFERSON,Holpfer,Karissa,ST COLETTA OF WISCONSIN INC,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS CNA (NONAMBULATORY),M,10,1739,4605,1-Jun-87,1-Jul-88,SOUTHERN REGION,,,,X,,X,,,X,,,X,X
310549,ST COLETTA OF WI ST JOHN THE BAPTIST,W5078 HWY 18,JEFFERSON,WI,53549-,(920) 674-8356,JEFFERSON,Holpfer,Karissa,ST COLETTA OF WISCONSIN INC,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS AS (SEMIAMBULATORY),M,8,3580,4620,11-May-92,31-May-93,SOUTHERN REGION,,,,X,,,,,X,,,,X
310546,ST COLETTA OF WI ST MARTHA,W5092 HWY 18,JEFFERSON,WI,53549-,(920) 674-8268,JEFFERSON,Vogel,Lori,ST COLETTA OF WISCONSIN INC,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,8,3636,3636,1-Sep-80,31-Mar-81,SOUTHERN REGION,,,,X,,X,,,X,,,X,X
310551,ST COLETTA OF WI ST MICHAEL,822 E RACINE ST,JEFFERSON,WI,53549-,(920) 674-6860,JEFFERSON,Brzeski,Elizabeth,ST COLETTA OF WISCONSIN INC,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,8,2962,3374,1-Oct-85,1-Oct-86,SOUTHERN REGION,,,,X,,,,,X,,,,X
12786,ST COLETTA OF WI TAU,621 E SPRING ST,JEFFERSON,WI,53549-,(920) 674-2849,JEFFERSON,Ladwig,Bobbie,ST COLETTA OF WISCONSIN,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,5,5845,7638,,12-May-09,SOUTHERN REGION,,,,X,,X,,,X,,,X,X
12784,ST COLETTA OF WI THEODORE,621 E THEODORE ST,JEFFERSON,WI,53549-,(920) 674-4490,JEFFERSON,Holpfer,Karissa,ST COLETTA OF WISCONSIN INC,BEHNCKE,TED,BEHNCKE,TED,N4637 CTY HWY Y,JEFFERSON,WI,53549-9720,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,5,5367,6937,,4-May-09,SOUTHERN REGION,,,,X,,X,,,X,,,X,X
16540,SUNSET RIDGE JEFFERSON,826 REINEL STREET,JEFFERSON,WI,53549,(262) 412-4002,JEFFERSON,TURNER,ROBERT,PTB PROPERTIES,TURNER,ROBERT   K,TURNER,ROBERT  K,W5057 FARM VILLAGE LANE,ELKHORN,WI,53121,(262) 945-7893,CLASS CNA (NONAMBULATORY),B,26,4200,6100,27-Mar-17,27-Mar-17,SOUTHERN REGION,,,,X,,,X,,,,,X,
15292,SUNSET RIDGE MEMORY CARE,816 E REINEL ST,JEFFERSON,WI,53549,(920) 541-3536,JEFFERSON,TURNER,ROBERT,SUNSTONE ASSISTED LIVING,TURNER,ROBERT,TURNER,ROBERT,W5057 Farm Village Lane,Elkhorn,WI,53121,(262) 412-4002,CLASS CNA (NONAMBULATORY),B,25,4400,5500,1-Nov-14,1-Nov-15,SOUTHERN REGION,,,,,,,X,,,,,X,X
310666,SYLVAN CROSSINGS OF JEFFERSON,279 N JACKSON AVE,JEFFERSON,WI,53549-,(920) 674-0698,JEFFERSON,KOCH,DAWN,TOUCHSTONE SENIOR SERVICES LLC,FLEMING,DANIEL,FLEMING,DANIEL,2960 TRIVERTON PIKE DR STE 202,MADISON,WI,53549-,(608) 276-3449,CLASS CNA (NONAMBULATORY),B,20,3800,5200,11-Nov-97,1-Jun-98,SOUTHERN REGION,,,,X,,X,X,,,,,X,X
16945,RESCARE 141 MICHELLE,141 MICHELLE DR,JOHNSON CREEK,WI,53038,(920) 699-3117,JEFFERSON,McMillan,Nicole,RESCARE RESIDENTIAL SERVICES WISCONSIN LLC,FOLKNER,DAVID,McMillan,Nicole,383 Williamstowne,Delafield,WI,53018,(502) 394-2100,CLASS CNA (NONAMBULATORY),B,6,4465,4873,1-Nov-17,,SOUTHERN REGION,,,,,,,,,X,,,,X
14539,SUNSET RIDGE ASSISTED LIVING,1275 REMMEL DRIVE,JOHNSON CREEK,WI,53038-,(920) 699-1275,JEFFERSON,TURNER,ROBERT,SUNSTONE LLC,TURNER,ROBERT,TURNER,ROBERT,W 5057 Farm Village Lane,Elkhorn,WI,53038-,(262) 412-4002,CLASS CNA (NONAMBULATORY),B,24,4100,4900,16-May-13,1-Jun-14,SOUTHERN REGION,,,X,X,,,X,,,,,X,X
18030,VIEW AT JOHNSON CREEK (THE),1 HARTWIG DRIVE,JOHNSON CREEK,WI,53038,(920) 309-8480,JEFFERSON,DENTON,CHRISTINE,HERITAGE PROPERTIES II INC,WHITTAKER,MICHAEL,QUINLIN,DANA,13660 WEST CAPITOL DRIVE STE A,BROOKFIELD,WI,53005,(262) 894-6828,CLASS CNA (NONAMBULATORY),B,64,,,,24-Apr-20,SOUTHERN REGION,,,,,,,X,,,,,X,
14652,BROOK GARDENS PLACE,300 O'NEIL ST,LAKE MILLS,WI,53551-,(920) 648-5760,JEFFERSON,BUZDUM,SADI,BROOK GARDENS AID OPCO LLC,,,POC/LEGAL DEPT,ATTN:,"330 N. Wabash, Suite 3700",Chicago,IL,53551-,(415) 995-5135,CLASS CNA (NONAMBULATORY),B,30,2507,3856,11-Jul-13,1-Jul-14,SOUTHERN REGION,,,,,,,,,,,,X,
18132,LAKE MILLS INDEPENDENT LIVING SERVICES LLC,510 OWEN STREET,LAKE MILLS,WI,53551,(920) 945-0277,JEFFERSON,BALDASSARI,DEAN,LAKE MILLS INDEPENDENT LIVING SERVICES LLC,BALDASSARI,DEAN,BALDASSARI,DEAN,312 EAST LAKE STREET,LAKE MILLS,WI,53551,(920) 648-4230,CLASS AA (AMBULATORY),B,11,3500,6000,,4-Nov-20,SOUTHERN REGION,,,,,,,,X,X,,,X,
15529,LILAC SPRINGS ASSISTED LIVING,403 ONEIL STREET,LAKE MILLS,WI,53551,(920) 945-0040,JEFFERSON,Porep,Brittany,LILAC SPRINGS LLC,WAGGONER,SHARI,WAGGONER,SHARI,3955 HAWKS RIDGE DRIVE,HUBERTUS,WI,53033,(262) 923-0469,CLASS CNA (NONAMBULATORY),B,24,4050,5450,27-Apr-15,1-May-16,SOUTHERN REGION,,,X,,,,X,,,,,X,X
310407,MARGARET RUTH HOME,N8007 LAKEVIEW DR,TOWN OF IXONIA,WI,53036-,(262) 569-5533,JEFFERSON,Lumby,Kristina,PRADER WILLI HOMES OF OCONOMOWOC LLC,RUPNOW,MARGUERITE,Raml-Glider,Vicki,PO BOX 278,DOUSMAN,WI,53118,(262) 569-4848,CLASS AA (AMBULATORY),B,8,7463,7463,1-Feb-90,1-Feb-90,SOUTHERN REGION,,,,,,,,,X,,,,X
18368,VICTORY VISION COMMUNITY LIVING EAST,968 E MADISON STREET,WATERLOO,WI,53594,(414) 698-8182,JEFFERSON,CORONA,ZELDA,VICTORY VISION BUSINESS VENTURES LLC,CORONA,ZELDA,CORONA,ZELDA,11103 W MEADOW CREEK DR,MILWAUKEE,WI,53224,(414) 698-8182,CLASS CNA (NONAMBULATORY),B,6,4000,18000,,15-Dec-20,SOUTHERN REGION,,X,,X,,X,,X,X,,,X,X
18367,VICTORY VISION COMMUNITY LIVING NORTH,734 NORTH MONROE STREET,WATERLOO,WI,53594,(414) 698-8182,JEFFERSON,CORONA,ZELDA,VICTORY VISION BUSINESS VENTURES LLC,CORONA,ZELDA,CORONA,ZELDA,11103 W MEADOW CREEK DR,MILWAUKEE,WI,53224,(414) 698-8182,CLASS CNA (NONAMBULATORY),B,6,4000,18000,,15-Dec-20,SOUTHERN REGION,,X,,,,X,,X,X,,,X,X
15362,BETHESDA LUTHERAN COMMUNITIES CLOVERCREST,503 CLOVERCREST COURT,WATERTOWN,WI,53094,(920) 390-4431,JEFFERSON,LADWIG,Laura,BETHESDA LUTHERAN COMMUNITIES INC,THIRTLE,MICHAEL,DUCKLOW,PAMELA,600 HOFFMANN DRIVE,WATERTOWN,WI,53094,(920) 261-3050,CLASS CNA (NONAMBULATORY),B,6,6546,6546,,30-Dec-15,SOUTHERN REGION,,,,X,,,,,,,,,X
9596,BETHESDA LUTHERAN COMMUNITIES EAST HAVEN,208 EAST HAVEN,WATERTOWN,WI,53094-,(920) 988-2141,JEFFERSON,Ladwig,Laura,BETHESDA LUTHERAN COMMUNITIES INC,Thirtle,Micheal,DUCKLOW,PAMELA,600 HOFFMANN DRIVE,WATERTOWN,WI,53094,(920) 261-3050,CLASS CNA (NONAMBULATORY),B,6,5753,5753,2-Apr-02,1-Nov-02,SOUTHERN REGION,,,,X,,,,,X,,,,X
15415,BETHESDA LUTHERAN COMMUNITIES EICKSTAEDT,101 EICKSTAEDT LANE,WATERTOWN,WI,53094,(920) 988-2141,JEFFERSON,Ladwig,Laura,BETHESDA LUTHERAN COMMUNITIES INC,THIRTLE,MICHAEL,DUCKLOW,PAMELA,700 HOFFMAN DRIVE,WATERTOWN,WI,53094,(920) 261-3050,CLASS CNA (NONAMBULATORY),B,6,6497,6497,,11-Feb-15,SOUTHERN REGION,,,,X,,,,,X,,,,X
15423,BETHESDA LUTHERAN COMMUNITIES MILFORD STREET,557 MILFORD STREET,WATERTOWN,WI,53094,(920) 988-2141,JEFFERSON,Ladwig,Laura,BETHESDA LUTHERAN COMMUNITIES INC,THIRTLE,MICHAEL,DUCKLOW,PAMELA,600 HOFFMANN DRIVE,WATERTOWN,WI,53094,(920) 261-3050,CLASS CNA (NONAMBULATORY),B,6,5971,5971,,21-Jan-15,SOUTHERN REGION,,,,X,,,,,X,,,,X
10821,BETHESDA LUTHERAN COMMUNITIES WAKOKA I,1316/1318 WAKOKA ST,WATERTOWN,WI,53094-,(920) 261-7579,JEFFERSON,Ladwig,Laura,BETHESDA LUTHERAN COMMUNITIES INC,THIRTLE,MICHAEL,DUCKLOW,PAMELA,600 HOFFMANN DR,WATERTOWN,WI,53094,(920) 261-3050,CLASS CNA (NONAMBULATORY),B,8,5710,5710,20-Jan-05,1-Aug-05,SOUTHERN REGION,,,,X,,,,,X,,,,X
10822,BETHESDA LUTHERAN COMMUNITIES WAKOKA II,1320/1322 WAKOKA ST,WATERTOWN,WI,53094-,(920) 988-2141,JEFFERSON,LADWIG,LAURA,BETHESDA LUTHERAN COMMUNITIES INC,THIRTLE,MICHAEL,DUCKLOW,PAMELA,600 HOFFMANN DR,WATERTOWN,WI,53094,(920) 261-3050,CLASS CNA (NONAMBULATORY),B,8,7408,7408,14-Nov-05,1-May-06,SOUTHERN REGION,,,,X,,,,,X,,,,X
11631,DOHERTY HOME,N7855 LITTLE COFFEE RD,WATERTOWN,WI,53094-,(262) 468-0366,JEFFERSON,Goralski,Sarah,PRADER WILLI HOMES OF OCONOMOWOC,RUPNOW,MARGUERITE,Raml-Glider,Vicki,PO BOX 278,DOUSMAN,WI,53118,(262) 569-5515,CLASS AA (AMBULATORY),B,8,6776,6776,2-Oct-06,1-Apr-07,SOUTHERN REGION,,,,,,,,,X,,,,X
16727,MY PLACE OF WATERTOWN,N8761 OVERLAND DRIVE,WATERTOWN,WI,53094,(414) 962-5999,JEFFERSON,WHITNEY,COLIN,NORMIC ENTERPRISE INC,WHITNEY,CAROL,WHITNEY,CAROL,N248 COUNTY ROAD P,OCONOMOWOC,WI,53066,(414) 962-5999,CLASS AA (AMBULATORY),M,6,6000,9000,4-Jan-18,31-Dec-18,SOUTHERN REGION,,X,,,,X,,X,X,,,,
13066,RIVER VIEW,740 N FREMONT ST,WHITEWATER,WI,53190-,(262) 473-0490,JEFFERSON,Patterson,Dennis,BROTOLOC SOUTH INC,Cohen,Christopher,Cohen,Christopher,209 S TAFT ST,WHITEWATER,WI,53190,(262) 473-0480,CLASS AA (AMBULATORY),B,8,4562,9125,,1-Jan-10,SOUTHERN REGION,,X,,X,,X,,X,X,,X,,X
10835,COTTAGE CARE CENTER,204 HALL STREET,MAUSTON,WI,53948-,(608) 847-7470,JUNEAU,SEEVER,DARLENE J,DARLENE J SEEVER,SEEVER,DARLENE J,SEEVER,DARLENE J,204 HALL STREET,MAUSTON,WI,53948-,(608) 548-3208,CLASS CNA (NONAMBULATORY),B,12,3195,6000,2-Feb-05,1-Aug-05,NORTHWESTERN REGION,,,X,,,,X,,X,,,X,X
13060,COTTAGE CARE CIRCLE,320 ATTEWELL STREET,MAUSTON,WI,53948-,(608) 847-6248,JUNEAU,SEEVER,DARLENE,,SEEVER,DARLENE,SEEVER,DARLENE,320 ATTEWELL STREET,MAUSTON,WI,53948-,(608) 548-3208,CLASS CNA (NONAMBULATORY),B,16,3195,3195,2-Dec-09,1-Dec-10,NORTHWESTERN REGION,,,X,,,X,X,,X,,,X,X
17459,BLUFF SUITES,707 SOUTH BLUFF STREET,NECEDAH,WI,54646,(608) 548-5769,JUNEAU,SANFORD,KATERRI,CASTLE ROCK CARE LLC,SANFORD,SEAN,SANFORD,SEAN,N6912 16TH AVE,NEW LISBON,WI,53950,(608) 548-5769,CLASS CS (SEMIAMBULATORY),B,8,3000,8000,22-Mar-19,,NORTHWESTERN REGION,,X,X,,,,,X,X,X,X,,
10512,EVERGREEN MANOR INC,W5205 BUCKEYE DR,NECEDAH,WI,54646-,(608) 565-2522,JUNEAU,ROSIN,JIM,JIM & LARENDA ROSIN,ROSIN,JIM,ROSIN,LARENDA,PO BOX 900,WAUTOMA,WI,54646-,(920) 229-3664,CLASS AA (AMBULATORY),B,15,2283,4500,8-Apr-04,1-Oct-04,NORTHWESTERN REGION,,,,,,,,X,X,,,,X
