Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal,Capacity
12532,REM WISCONSIN III INC WEST ISLE,N5532 HWY 108,WEST SALEM,WI,54669-,(608) 786-2203,LACROSSE,REM WISCONSIN INC,AFH,4
10538,WALNUT ACRES,4224 COUNTY J,BENTON,WI,53803-,(608) 759-6001,LAFAYETTE,TIMOTHY & DEANA LAWRENCE,AFH,4
190098,QUINN ADULT FAMILY HOME,7310 HWY 11 E,GRATIOT,WI,53541-,(608) 922-6216,LAFAYETTE,QUINN ADULT FAMILY HOME,AFH,4
14465,FRANS ADULT FAMILY HOME,6106 STATE RD 78,SOUTH WAYNE,WI,53587-,(608) 293-2238,LAFAYETTE,,AFH,4
14923,ASSISTED LIVING AT THE LOG CABIN,W7641 STATE HWY 47,ANTIGO,WI,54409,(715) 489-3711,LANGLADE,ASSISTED LIVING AT THE LOG CABIN LLC,AFH,4
18064,SCHEUERMANN AFH,N10928 COUNTY ROAD H,GLEASON,WI,54435,(715) 966-5427,LANGLADE,SCHEUERMANN AFH,AMBULATORY,4
15140,DEBROUX ADULT FAMILY HOME,W7343 HWY 47,PHLOX,WI,54464-,(715) 489-3850,LANGLADE,DEBROUX ADULT FAMILY HOME,AFH,4
17631,HAVEN HOUSE,W7331 HWY 47,PHLOX,WI,54464,(715) 610-7547,LANGLADE,HAVEN HOUSE,AMBULATORY,4
14944,FORWARD HOUSE,700A EUGENE STREET,MERRILL,WI,54452-,(715) 536-1007,LINCOLN,OUR WAY INC,AFH,4
14980,KEN CRASS MEMORIAL HOME,700B EUGENE STREET,MERRILL,WI,54452-,(715) 536-1007,LINCOLN,OUR WAY INC,AFH,4
18371,HIL LIGHTHOUSE,1301 NORTH 24TH STREET,MANITOWOC,WI,54220,(920) 684-4031,MANITOWOC,HOMES FOR INDEPENDENT LIVING OF WI LLC,AMBULATORY,4
9688,HIL SIERRA HOME,2021 KELLNER ST,MANITOWOC,WI,54220-,(920) 629-6418,MANITOWOC,HOMES FOR INDEPENDENT LIVING OF WI LLC,AFH,4
9732,HIL YORKTOWN HOME,2136 S 13TH ST,MANITOWOC,WI,54220,(920) 629-6418,MANITOWOC,HOMES FOR INDEPENDENT LIVING OF WI LLC,AFH,4
16962,MARSHALL HOUSE AFH,1325 S 12TH ST,MANITOWOC,WI,54220,(920) 769-5271,MANITOWOC,TCG HOLDINGS 14 LLC,AMBULATORY,3
11183,VISTA CARE EXPO DRIVE AFH,5053 EXPO DRIVE,MANITOWOC,WI,54220,(920) 694-1164,MANITOWOC,VISTA CARE WISCONSIN INC,AFH,4
9127,VISTA CARE KIMBERLY CIRCLE AFH,3302 KIMBERLY CIRCLE,MANITOWOC,WI,54220,(920) 694-1165,MANITOWOC,VISTA CARE WISCONSIN INC,AFH,4
14115,VISTA CARE NORTH 21ST STREET AFH,2127 MENASHA AVE,MANITOWOC,WI,54220,(920) 694-1160,MANITOWOC,VISTA CARE WISCONSIN INC,AFH,4
16156,VISTA CARE ROCK STREET AFH,4020 ROCK STREET,MANITOWOC,WI,54220,(920) 694-1159,MANITOWOC,VISTA CARE WISCONSIN INC,AFH,4
16776,VISTA CARE SOUTH 42ND ST,4114 4116 ROCK ST,MANITOWOC,WI,54220,(920) 694-0229,MANITOWOC,VISTA CARE WISCONSIN INC,NONAMBULATORY,4
10838,PETRZELKA FAMILY HOME,12112 MELNIK RD,WHITELAW,WI,54247,(920) 905-5080,MANITOWOC,PETRZELKA ANTHONY & JEANNINE,AFH,4
10689,LAKE AIRE MANOR,N4589 NORRIE ROAD,BIRNAMWOOD,WI,54414-,(715) 449-2480,MARATHON,,AFH,4
12060,JUST LIKE HOME,707 COMMUNITY DRIVE,COLBY,WI,54421-,(715) 223-1910,MARATHON,JUST LIKE HOME S&K ASSISTED LIVING LLC,AFH,4
9503,WITHERS ADULT FAMILY HOME,216504 STILL HILL RD,EDGAR,WI,54426-,(715) 573-1703,MARATHON,,AFH,4
15740,KIM TRYBA AFH,212772 TRYBA RD,HATLEY,WI,54440,(715) 370-2875,MARATHON,,AFH,4
17792,CARLSONS KINSHIP HOME,3100 POPP AVE,MARSHFIELD,WI,54449,(715) 389-2272,MARATHON,,NONAMBULATORY,4
12689,CEDAR GATE,S2929 N FREY AVENUE,MARSHFIELD,WI,54449-,(715) 384-4657,MARATHON,,AFH,4
16894,KRAMERS KOTTAGE FAMILY HOME,203702 N FREY AVE,MARSHFIELD,WI,54449,(715) 384-4125,MARATHON,KRAMERS KOTTAGE LLC,NONAMBULATORY,4
14552,RIVER CITY ESTATES CTY RD C M313,112732 CTY RD C,MARSHFIELD,WI,54449-,(715) 486-9150,MARATHON,RIVER CITY ESTATES LLC,AFH,4
13747,RIVER CITY ESTATES M311,112730 CTY RD C,MARSHFIELD,WI,54449-,(715) 486-9140,MARATHON,RIVER CITY ESTATES LLC,AFH,4
16895,WOLFS DEN FAMILY HOME,203700 N FREY AVE,MARSHFIELD,WI,54449,(715) 384-4434,MARATHON,WOLFS DEN LLC,NONAMBULATORY,4
10445,AURORA RES ALTERNATIVES 123,796 STONE RIDGE DRIVE,MOSINEE,WI,54455-,(715) 693-4602,MARATHON,AURORA RESIDENTIAL ALTERNATIVES INC,AFH,3
10446,AURORA RESIDENTIAL ALTERNATIVES 124,798 STONE RIDGE DRIVE,MOSINEE,WI,54455-,(715) 693-5361,MARATHON,AURORA RESIDENTIAL ALTERNATIVES INC,AFH,3
11444,RUSTIC WILLOWS,142943 MOON ROAD,MOSINEE,WI,54455-,(715) 693-1313,MARATHON,RUSTIC WILLOWS ADULT FAMILY HOME,AFH,4
13441,ST RITA LLC ADULT FAMILY HOME 575,212976 Hwy B,MOSINEE,WI,54455-,(715) 693-6768,MARATHON,ST RITA LLC,AFH,4
15224,EVEREST HOUSING LLC 2010,2010 BLOEDEL AVENUE,SCHOFIELD,WI,54476,(715) 298-2924,MARATHON,EVEREST HOUSING LLC,AFH,4
15223,EVEREST HOUSING LLC 2012,2012 BLOEDEL AVENUE,SCHOFIELD,WI,54476,(715) 298-1045,MARATHON,EVEREST HOUSING LLC,AFH,4
15844,A NEW VISIONS AF LLC,503 N 4TH AVE,WAUSAU,WI,54401,(715) 298-9488,MARATHON,A NEW VISIONS AF LLC,AFH,4
18018,ASPEN,1807 MILWAUKEE AVENUE,WAUSAU,WI,54403,(715) 842-8700,MARATHON,OPPORTUNITY INC,NONAMBULATORY,4
11314,AURORA RESIDENTIAL ALTERNATIVES 129,1801 MILWAUKEE AVENUE,WAUSAU,WI,54403-,(715) 359-2879,MARATHON,AURORA RESIDENTIAL ALTERNATIVES INC,AFH,4
11888,BIRCHWOOD,1811 MILWAUKEE AVENUE,WAUSAU,WI,54403-,(715) 842-8700,MARATHON,OPPORTUNITY INC,AFH,4
12111,CHERISH,1610 GINGER LANE,WAUSAU,WI,54403-,(715) 842-8700,MARATHON,OPPORTUNITY INC,AFH,4
18266,DANE GREAT LLC,7020 COUNTY ROAD K,WAUSAU,WI,54401,(715) 551-3840,MARATHON,DANE GREAT LLC,AMBULATORY,4
12338,EAGLES VIEW,514 SHERMAN STREET #2,WAUSAU,WI,54401-,(715) 842-8700,MARATHON,OPPORTUNITY OF NORTH CENTRAL WI INC,AFH,4
12339,EMBERS,514 SHERMAN STREET #1,WAUSAU,WI,54401-,(715) 842-8700,MARATHON,OPPORTUNITY OF NORTH CENTRAL WI INC,AFH,4
13793,HAMILTON HOUSE,617 HAMILTON ST,WAUSAU,WI,54403-,(715) 571-2092,MARATHON,MARATHON RESIDENTIAL AND COUNSELING SERVICES INC,AFH,4
12370,NATURES WALK,510 SHERMAN STREET #3,WAUSAU,WI,54401-,(715) 842-8700,MARATHON,OPPORTUNITY OF NORTH CENTRAL WI INC,AFH,4
9118,NEW BEGINNINGS ADULT FAMILY HOME,702 PLUMER STREET,WAUSAU,WI,54403-,(715) 848-1938,MARATHON,,AFH,4
16838,PROMISE HOME REM WISCONSIN III INC,2105 2107 NORTHWESTERN AVE,WAUSAU,WI,54403,(715) 536-8322,MARATHON,REM WISCONSIN INC,NONAMBULATORY,4
10153,PROSPECT PLACE,412 PROSPECT AVENUE,WAUSAU,WI,54403-,(715) 848-0006,MARATHON,MARATHON RESIDENTIAL AND COUNSELING SERVICES INC,AFH,4
12897,REM NORTHWESTERN,1909 NORTHWESTERN AVENUE,WAUSAU,WI,54403-9321,(608) 327-5945,MARATHON,REM WISCONSIN INC,AFH,4
14480,REYNOLDS PLACE,527 HAMILTON ST,WAUSAU,WI,54403-,(715) 848-3640,MARATHON,MARATHON RESIDENTIAL AND COUNSELING SERVICES INC,AFH,4
13700,SEKARA LLC I,2013 NORTHWESTERN AVE,WAUSAU,WI,54403-,(715) 355-3751,MARATHON,SEKARA LLC,AFH,4
11937,SEKARA LLC II,2011 NORTHWESTERN AVENUE,WAUSAU,WI,54403-,(715) 845-3170,MARATHON,SEKARA LLC,AFH,4
11887,THARENS PLACE,1813 MILWAUKEE AVENUE,WAUSAU,WI,54403-,(715) 842-8700,MARATHON,OPPORTUNITY INC,AFH,4
12146,TRANQUILITY WAY LLC I,1920 MILWAUKEE AVENUE,WAUSAU,WI,54403-,(715) 298-0714,MARATHON,TRANQUILITY WAY LLC,AFH,4
12147,TRANQUILITY WAY LLC II,1922 MILWAUKEE AVENUE,WAUSAU,WI,54403-,(715) 845-8474,MARATHON,TRANQUILITY WAY LLC,AFH,4
12110,UNITY,1710 MILWAUKEE AVENUE,WAUSAU,WI,54403-,(715) 842-8700,MARATHON,OPPORTUNITY INC,AFH,4
12336,WILLOWS WAY,510 SHERMAN STREET #4,WAUSAU,WI,54401-,(715) 842-8700,MARATHON,OPPORTUNITY INC,AFH,4
15376,AURORA RESIDENTIAL ALTERNATIVES INC 128,3308 HORIZON COURT,WESTON,WI,54476,(715) 241-9691,MARATHON,AURORA RESIDENTIAL ALTERNATIVES INC,AFH,4
11588,C OF L HAVEN 1,9207 ANDREA STREET,WESTON,WI,54476-,(715) 355-2689,MARATHON,CIRCLE OF LOVE LLC,AFH,4
11589,C OF L HAVEN 2,9209 ANDREA STREET,WESTON,WI,54476-,(715) 355-2680,MARATHON,CIRCLE OF LOVE LLC,AFH,4
15885,SEKARA LLC III,3305 HORIZON  CT,WESTON,WI,54476,(715) 298-3889,MARATHON,SEKARA LLC,AFH,4
15886,SEKARA LLC IV,3303 HORIZON CT,WESTON,WI,54476,(715) 298-5326,MARATHON,SEKARA LLC,AFH,4
16456,SEKARA LLC V,4907 ANNABELLE CT,WESTON,WI,54476,(715) 298-5048,MARATHON,SEKARA LLC,NONAMBULATORY,4
16514,SEKARA LLC VI,4909 ANNABELLE CT,WESTON,WI,54476,(715) 298-5116,MARATHON,SEKARA LLC,NONAMBULATORY,4
16520,SEKARA LLC VII,3302 HORIZON CT,WESTON,WI,54476,(715) 298-4362,MARATHON,SEKARA LLC,NONAMBULATORY,4
16437,NORTH COUNTRY VIEW EAST,W16446 SUGAR BUSH DR,ARMSTRONG CREEK,WI,54103,(715) 336-2900,MARINETTE,,NONAMBULATORY,4
15058,ROST-HUEBNER HOUSE 1,N6726 LEFT FOOT LAKE RD,CRIVITZ,WI,54114-,(715) 854-3092,MARINETTE,NEWCARE INC,AFH,4
15059,ROST-HUEBNER HOUSE 2,N6728 LEFT FOOT LAKE RD,CRIVITZ,WI,54114-,(715) 854-3092,MARINETTE,NEWCARE INC,AFH,4
15060,ROST-HUEBNER HOUSE 3,N6730 LEFT FOOT LAKE RD,CRIVITZ,WI,54114-,(715) 854-3092,MARINETTE,NEWCARE INC,AFH,4
16692,EDGEWOOD REM WISCONSIN II INC,1014 EDGEWOOD CIRCLE,MARINETTE,WI,54143,(715) 732-0915,MARINETTE,REM WISCONSIN III INC,NONAMBULATORY,4
16694,MCALLISTER REM WISCONSIN II INC,W454 OAKWOOD BEACH RD,MARINETTE,WI,54143,(715) 732-4500,MARINETTE,REM WISCONSIN III INC,NONAMBULATORY,4
14360,REM HATTIE,217 HATTIE ST,MARINETTE,WI,54143-,(715) 330-5499,MARINETTE,REM WISCONSIN II INC,AFH,4
11395,REM RUSSELL,413 WEST RUSSELL STREET,MARINETTE,WI,54143-,(715) 732-0616,MARINETTE,REM WISCONSIN INC,AFH,4
16424,RISE AND SHINE ADULT FAMILY HOME,2223 THOMAS ST,MARINETTE,WI,54143,(715) 923-4666,MARINETTE,RISE AND SHINE AFH 2 LLC,AMBULATORY,4
17597,RISE AND SHINE AFH 2 LLC,2302 THOMAS ST,MARINETTE,WI,54143,(715) 923-4666,MARINETTE,RISE AND SHINE AFH 2 LLC,AMBULATORY,4
16695,RIVERSIDE REM WISCONSIN II INC,2619 RIVERSIDE AVE,MARINETTE,WI,54143,(715) 732-2181,MARINETTE,REM WISCONSIN III INC,NONAMBULATORY,4
16693,SHORE MANOR REM WISCONSIN II INC,W491 OAKWOOD BEACH RD,MARINETTE,WI,54143,(715) 732-0801,MARINETTE,REM WISCONSIN III INC,NONAMBULATORY,4
15925,TAYLOR HOUSE,2528 TAYLOR ST,MARINETTE,WI,54143,(715) 504-2528,MARINETTE,MARINETTE COUNTY GROUP HOME ASSN INC,AFH,4
10179,R & K ADULT FAMILY HOME,W5355 CHURCH LANE,PESHTIGO,WI,54157-,(715) 938-0632,MARINETTE,CHRISTOPHERSON,AFH,4
11287,REM WISCONSIN II INC DOLAN AVENUE,180 DOLAN AVENUE,PESHTIGO,WI,54157-,(715) 582-0166,MARINETTE,REM WISCONSIN II INC,AFH,4
17076,POUND AFH 2,1005 COUNTY RD Q,POUND,WI,54161,(708) 557-4146,MARINETTE,S&D LLC,NONAMBULATORY,4
9552,CATHOLIC CHARITIES CENTRAL,230 CENTRAL AVE,MONTELLO,WI,53949-,(608) 297-7143,MARQUETTE,CATHOLIC CHARITIES,AFH,4
9553,CATHOLIC CHARITIES SIESTA DRIVE,140 SIESTA DR,MONTELLO,WI,53949-,(608) 297-2664,MARQUETTE,CATHOLIC CHARITIES,AFH,4
14349,METTA HOMES,N3497 HWY K,MONTELLO,WI,53949-,(608) 494-5940,MARQUETTE,METTA HOMES LLC (THE),AFH,4
14534,METTA HOMES,W3490 FOREST TRAIL,MONTELLO,WI,53949-,(608) 617-0373,MARQUETTE,METTA HOUSE LLC (THE),AFH,4
13884,SCHULTZ AFH,W2770 FOX LN,MONTELLO,WI,53949-,(608) 566-0567,MARQUETTE,NOVA SCHULTZ DBA SCHULTZ AFH,AFH,4
9455,OUR HOUSE III,N9211 CTY RD N,NESHKORO,WI,54960-,(920) 293-4618,MARQUETTE,OUR HOUSE I II III LLC,AFH,4
15305,OXFORD COMFORT LIVING,W8550 STATE HWY 82,OXFORD,WI,53952,(608) 586-4204,MARQUETTE,,AFH,4
17284,BEST CHOICE COMMUNITY LIVING,8700 N 62ND ST,BROWN DEER,WI,53223,(414) 817-2055,MILWAUKEE,BEST CHOICE COMMUNITY LIVING LLC,NONAMBULATORY,3
16487,BEST CHOICE COMMUNITY LIVING LLC,6278 W VILLA LN,BROWN DEER,WI,53223,(414) 817-2055,MILWAUKEE,BEST CHOICE COMMUNITY LIVING LLC,NONAMBULATORY,4
15347,BRENDAS CARE CENTER,6326 W CAROL ANN DRIVE,BROWN DEER,WI,53223,(414) 371-9613,MILWAUKEE,BRENDAS CARE CENTER INC,AFH,4
17573,COMMUNITY SUPPORTIVE HOME CARE,6110 W DONGES LN,BROWN DEER,WI,53223,(414) 708-9484,MILWAUKEE,COMMUNITY SUPPORTIVE HOME CARE LLC,NONAMBULATORY,4
17209,CONNECTED FAMILY HOME CARE,5302 W WABASH AVE,BROWN DEER,WI,53223,(414) 350-7281,MILWAUKEE,CONNECTED FAMILY HOME CARE,AMBULATORY,4
14743,COUNTY LINE HOME,9589 N 67TH ST,BROWN DEER,WI,53223-,(414) 357-6252,MILWAUKEE,MT CASTLE CORPORATION,AFH,4
16773,DEFINED HEALTH CARE SERVICES  II LLC,9190 N ALPINE LN,BROWN DEER,WI,53233,(414) 349-4351,MILWAUKEE,DEFINED HEALTH CARE SERVICES II LLC,NONAMBULATORY,4
17979,EXTENDED ARMS AFH,5430 WEST DONGES LANE,BROWN DEER,WI,53223,(414) 202-6732,MILWAUKEE,EXTENDED ARMS AFH,AMBULATORY,4
17019,HOME OF PEACE,8147 N EDGE O WOODS DRIVE,BROWN DEER,WI,53223,(414) 388-7537,MILWAUKEE,KAMSO LLC,NONAMBULATORY,4
13511,OPTIONS FOR COMMUNITY GROWTH INC-CLOVERLEAF,6036 W CLOVERLEAF LN,BROWN DEER,WI,53223-,(414) 365-2860,MILWAUKEE,OPTIONS FOR COMMUNITY GROWTH,AFH,4
16869,PALLADIUM CARE,9150 N SURF CT,BROWN DEER,WI,53223,(414) 206-4297,MILWAUKEE,PALLADIUM CARE LLC,NONAMBULATORY,4
9312,REM Brown Deer,8334 N CEDARBURG RD,BROWN DEER,WI,53209-,(608) 327-5945,MILWAUKEE,REM Brown Deer,AFH,4
12123,WOODLAND HOUSE,5050 W WOODLAND DR,BROWN DEER,WI,53223,(414) 355-7600,MILWAUKEE,OPTIONS FOR COMMUNITY GROWTH,AFH,4
15876,OAKWOOD HOUSE OF WAUKESHA COLLEGE,3772 E COLLEGE AVE,CUDAHY,WI,53110,(414) 429-1968,MILWAUKEE,OAKWOOD HOUSE OF WAUKESHA CORP,AFH,4
18326,SAVANNAHS HAVEN LLC,5872 S INDIANA AVE,CUDAHY,WI,53110,(414) 430-0660,MILWAUKEE,SAVANNAHS HAVEN LLC,AMBULATORY,4
12006,AMBERIDGE,4202 AMBERIDGE DR,FRANKLIN,WI,53132-,(414) 423-5362,MILWAUKEE,DUNGARVIN WISCONSIN LLC,AFH,4
12317,GREEN ACRES,7632 W PUETZ RD,FRANKLIN,WI,53132-,(414) 525-0455,MILWAUKEE,AFFINITY HEALTH CARE LLC,AFH,4
390018,NORTH CAPE HOME,6856 S NORTH CAPE RD,FRANKLIN,WI,53132-,(414) 529-1263,MILWAUKEE,OPTIONS FOR COMMUNITY GROWTH INC,AFH,4
16007,COMFORT HOMES ADULT FAMILY LIVING,7625 BERWYN AVENUE,GLENDALE,WI,53209,(414) 374-6687,MILWAUKEE,COMFORT HOMES ADULT FAMILY LIVING LLC,AFH,4
18268,GLENDALE GROUP HOME,2145 WEST HEMLOCK ROAD,GLENDALE,WI,53209,(414) 514-8207,MILWAUKEE,SABER GROUP HOMES,AMBULATORY,4
15054,GUARDIAN HOUSING LLC II,1611 W MILL ROAD,GLENDALE,WI,53209-,(414) 803-5092,MILWAUKEE,"GUARDIAN HOUSING, LLC",AFH,3
11833,SKY RESIDENTIAL BERWYN,7425 N BERWYN AVE,GLENDALE,WI,53209-,(414) 446-4043,MILWAUKEE,SKY RESIDENTIAL SERVICES INC,AFH,4
16318,SKY RESIDENTIAL EDGEWOOD,2240 W HEMLOCK RD,GLENDALE,WI,53209,(414) 916-2710,MILWAUKEE,SKY RESIDENTIAL SERVICES INC,NONAMBULATORY,4
9109,LAKESIDE HOUSE,5219 LAKESIDE DR,GREENDALE,WI,53129-,(414) 855-0321,MILWAUKEE,OPTIONS FOR COMMUNITY GROWTH INC,AFH,3
17197,OAK HAVEN OF GREENDALE,5514 OXFORD DR,GREENDALE,WI,53129,(414) 763-5154,MILWAUKEE,HEALTH NETWORK OF WISCONSIN INC,AMBULATORY,4
9592,32ND STREET,3616 3618 S 32ND ST,GREENFIELD,WI,53221-,(414) 649-9680,MILWAUKEE,OPTIONS FOR COMMUNITY GROWTH INC,AFH,4
390171,35TH STREET HOME,3718 S 35TH ST,GREENFIELD,WI,53221-,(414) 643-8017,MILWAUKEE,OPTIONS FOR COMMUNITY GROWTH INC,AFH,4
13130,50TH STREET HOME,4324 S 50TH ST,GREENFIELD,WI,53220-,(414) 433-1210,MILWAUKEE,OPTIONS FOR COMMUNITY GROWTH,AFH,4
8984,ABBEY MANOR,7840 W BARNARD AVE,GREENFIELD,WI,53220-,(414) 817-0067,MILWAUKEE,HEALTHSPAN INC,AFH,4
14912,HIL ARBOR,4570 S 117TH STREET,GREENFIELD,WI,53228-,(414) 529-4279,MILWAUKEE,HOMES FOR INDEPENDENT LIVING OF WI LLC,AFH,3
15579,MENSA ADULT FAMILY HOME,9621 WEST LAYTON AVE,GREENFIELD,WI,53228,(414) 628-9050,MILWAUKEE,MENSA ADULT FAMILY HOME LLC,AFH,4
14533,NRS SERVICES KIMBERLY,3035 KIMBERLY STREET,GREENFIELD,WI,53221-,(414) 322-9939,MILWAUKEE,NRS SERVICES LLC,AFH,4
12714,OPTIONS FOR COMMUNITY GROWTH 38TH ST,4608 4610 S 38TH ST,GREENFIELD,WI,53221-,(414) 817-0092,MILWAUKEE,OPTIONS FOR COMMUNITY GROWTH INC,AFH,4
11135,SIXTY EIGHTH STREET HOME,4150 S 68TH ST,GREENFIELD,WI,53220-,(414) 327-2144,MILWAUKEE,OPTIONS FOR COMMUNITY GROWTH INC,AFH,4
15708,1 HEAVENLY DIVINE ADULT FAMILY HOMES LLC,4637 N 24TH PL,MILWAUKEE,WI,53209,(414) 350-3558,MILWAUKEE,1 HEAVENLY DIVINE ADULT FAMILY HOMES LLC,NONAMBULATORY,4
15825,1 STEP AWAY FROM HOME ASSISTED LIVING LLC II,2222 W BOLIVAR AVE UNIT 102,MILWAUKEE,WI,53221,(414) 350-3940,MILWAUKEE,1 STEP AWAY FROM HOME ASSISTED LIVING LLC,NONAMBULATORY,4
16620,1 VILLARD STREET MANOR,5277 N 29TH STREET APARTMENT 1,MILWAUKEE,WI,53208,(414) 840-9060,MILWAUKEE,1 VILLARD STREET MANOR  LLC,NONAMBULATORY,3
16260,5 STAR ADULT CARE SERVICES LLC,5442 N 20TH ST,MILWAUKEE,WI,53209,(414) 446-4044,MILWAUKEE,5 STAR ADULT CARE SERVICES LLC,NONAMBULATORY,4
16293,511 HOUSE ADULT FAMILY HOME LLC,511 N 34TH STREET,MILWAUKEE,WI,53208,(414) 841-8511,MILWAUKEE,511 HOUSE ADULT FAMILY HOME LLC,AMBULATORY,4
11454,76TH STREET HOME,3380 S 76TH ST,MILWAUKEE,WI,53219-,(414) 329-1055,MILWAUKEE,OPTIONS FOR COMMUNITY GROWTH  INC,AFH,3
18109,831 ADULT FAMILY HOME,5836 NORTH 76TH STREET,MILWAUKEE,WI,53218,(414) 248-2724,MILWAUKEE,831 ADULT FAMILY HOME,AMBULATORY,3
14993,92ND STREET ADULT FAMILY HOME,418 S 92ND STREET,MILWAUKEE,WI,53214,(262) 417-6273,MILWAUKEE,GRAYS GROUP LLC,AFH,4
13588,A BETTER LIVING FAMILY,7828 W KEEFE AVE,MILWAUKEE,WI,53222-,(414) 353-0876,MILWAUKEE,A BETTER LIVING ENTERPRISE,AFH,3
15401,A BETTER LIVING FAMILY SERVICE SITE 7,8710 W LYNX AVE,MILWAUKEE,WI,53225,(414) 358-1737,MILWAUKEE,A BETTER LIVING ENTERPRISE,AFH,4
12482,A BETTER LIVING FAMILY SERVICES LLC,6516 N 55TH ST,MILWAUKEE,WI,53223-5908,(414) 353-0876,MILWAUKEE,A BETTER LIVING ENTERPRISES,AFH,4
14371,A BETTER LIVING FAMILY SERVICES SITE 3,9104 W CUSTER AVE,MILWAUKEE,WI,53225-,(414) 353-0876,MILWAUKEE,A BETTER LIVING ENTERPRISE,AFH,4
14544,A BETTER LIVING FAMILY SERVICES SITE 4,3915 N 62ND STREET,MILWAUKEE,WI,53216-,(414) 353-0876,MILWAUKEE,A BETTER LIVING ENTERPRISE,AFH,4
15033,A BETTER LIVING FAMILY SERVICES SITE 6,8534 W POTOMAC AVE,MILWAUKEE,WI,53225-,(414) 358-1737,MILWAUKEE,A BETTER LIVING ENTERPRISE,AFH,4
16594,A BETTER WAY ADULT FAMILY HOME LLC,1512 S UNION ST,MILWAUKEE,WI,53204,(414) 249-3547,MILWAUKEE,A BETTER WAY ADULT FAMILY HOME LLC,AMBULATORY,4
17836,A LOVING SPACE LLC,4625 N 40TH ST,MILWAUKEE,WI,53209,(414) 698-4184,MILWAUKEE,A LOVING SPACE LLC,AMBULATORY,4
16785,A LS ASSISTED LIVING,4244 N 50TH STREET,MILWAUKEE,WI,53216,(414) 687-1238,MILWAUKEE,A LS ASSISTED LIVING INC,AMBULATORY,4
16706,A NEW LIFE ADULT LIVING CENTER,2532 W VINE ST,MILWAUKEE,WI,53205,(414) 763-0175,MILWAUKEE,A NEW LIFE ADULT LIVING CENTER,AMBULATORY,4
18074,A PEACE OF MIND ADULT FAMILY HOMES LLC,4909 NORTH 105TH STREET,MILWAUKEE,WI,53225,(414) 210-2837,MILWAUKEE,A PEACE OF MIND ADULT FAMILY HOMES LLC,AMBULATORY,4
16041,A PLACE TO CALL HOME LLC,2600 N 56TH STREET,MILWAUKEE,WI,53210,(414) 810-1433,MILWAUKEE,,AMBULATORY,3
17888,A PLACE WE CALL HOME,5315 N 68TH ST,MILWAUKEE,WI,53218,(414) 364-8919,MILWAUKEE,,AMBULATORY,4
16020,A SAFE HAVEN HEALTH AND SUPPORTIVE CARE SERVICE,8329 W POTOMAC AVE,MILWAUKEE,WI,53218,(414) 839-1241,MILWAUKEE,A SAFE HAVEN HEALTH AND SUPORTIVE CARE SERVICES,NONAMBULATORY,3
12816,A SAFE PLACE LLC,6229 W ARMITAGE AVE,MILWAUKEE,WI,53218-,(414) 461-8967,MILWAUKEE,A SAFE PLACE LLC,AFH,4
17012,A1 WALCARE ADULT FAMILY HOME,5370 N 52ND ST,MILWAUKEE,WI,53218,(414) 841-1654,MILWAUKEE,WALCARE ADULT FAMILY HOME LLC,NONAMBULATORY,3
17533,ABOVE AND BEYOND HEALTH CARE SERVICES LLC,4341 N 19TH ST,MILWAUKEE,WI,53209,(414) 748-4538,MILWAUKEE,ABOVE AND BEYOND HEALTH CARE SERVICES LLC,AMBULATORY,4
15280,ABSOLUTE CARE PROVIDERS LLC,4633 N 75TH STREET,MILWAUKEE,WI,53218,(414) 616-1136,MILWAUKEE,"ABSOLUTE CARE PROVIDERS, LLC",AFH,4
17326,ABUNDANCE LIVING FAMILY HOME,6335 N 102ND ST,MILWAUKEE,WI,53224,(414) 793-1249,MILWAUKEE,ABUNDANCE LIVING LLC,AMBULATORY,4
18346,ABUNDANT BLESSING ADULT FAMILY HOME,2126 WEST KEEFE AVENUE,MILWAUKEE,WI,53206,(414) 501-6882,MILWAUKEE,ABUNDANT BLESSING ADULT FAMILY HOME LLC,AMBULATORY,4
15381,ABUNDANT LIVING CARE ADULT FAMILY HOME LLC,2721 N 18TH STREET,MILWAUKEE,WI,53206,(414) 403-9947,MILWAUKEE,"ABUNDANT LIVING CARE ADULT FAMILY HOME, LLC",AFH,3
17136,ACTS OF SERVICE SUPPORTIVE LIVING,8115 W HERBERT,MILWAUKEE,WI,53218,(414) 491-8684,MILWAUKEE,ACTS OF SERVICE SUPPORTIVE LIVING,AMBULATORY,4
17369,ADDIES FAITH HOUSES LLC,4903 N 42ND STREET,MILWAUKEE,WI,53209,(414) 553-0404,MILWAUKEE,ADDIES FAITH HOUSES LLC,AMBULATORY,4
15432,ADDISONS HOUSE ADULT FAMILY HOME,2753 N 60TH STREET,MILWAUKEE,WI,53210,(414) 975-7853,MILWAUKEE,K &O HEALTHCARE SERVICES LLC,AFH,4
17488,ADULT CARE SOLUTIONS,5802 N 80TH ST,MILWAUKEE,WI,53218,(414) 464-7171,MILWAUKEE,ADULT CARE SOLUTIONS,AMBULATORY,4
18173,AEGIS ADULT FAMILY HOME,3408 SOUTH 1ST STREET,MILWAUKEE,WI,53207,(414) 803-4799,MILWAUKEE,AEGIS ADULT FAMILY HOME LLC,AMBULATORY,3
