Facility ID,Facility Name,Phone Number,State Facility Type 1 Literal,County,Address,City,State,Zip Code,Email Address,Ownership Type,Licensee,Capacity
230344,LOVELAND HOUSE ASSISTED LIVING,9706632223,ASSISTED LIVING RESIDENCE,LARIMER,2115 EAGLE DR,LOVELAND,CO,80537,pstrozzi59@peoplepc.com 970-667-7511, LIMITED LIABIL,LOVELAND HOUSE,8
2303BK,LAKEVIEW COMMONS LLC,9702784000,ASSISTED LIVING RESIDENCE,LARIMER,1422 W 29TH ST,LOVELAND,CO,80538,janel.baily@columbinehealth.com, LIMITED LIABIL,"LAKEVIEW COMMONS, LLC",54
230369,"COURTYARD OF LOVELAND, THE",9706673342,ASSISTED LIVING RESIDENCE,LARIMER,605 CALIFORNIA AVE,LOVELAND,CO,80537,Jean.Mendez@courtyardofloveland.com, LIMITED LIABIL,THE COURTYARD OF LOVELAND LEASING LLC,44
230320,GARDEN SQUARE AT SPRING CREEK,9704943253,ASSISTED LIVING RESIDENCE,LARIMER,1000 E STUART ST,FORT COLLINS,CO,80525,, LIMITED LIABIL,SSC FORT COLLINS SPRING CREEK OPERATING CO LLC,62
23Z790,"LEGACY AT TRINIDAD, THE",7198468662,ASSISTED LIVING RESIDENCE,LAS ANIMAS,33 LEGACY LANE,TRINIDAD,CO,81082,trinidad@hhmsi.com, LIMITED LIABIL,TRINIDAD ASSISTED LIVING LLC,28
2301FB,LINCOLN PARK LIVING CENTER,7197432421,ASSISTED LIVING RESIDENCE,LINCOLN,323 SEVENTH STREET,HUGO,CO,80821,jweeks@lchnh.com, LIMITED LIABIL,LINCOLN COMMUNITY HOSPITAL LINCOLN PARK LIVING CTR,12
2301FP,"HARMONY HOMES LLC, THE",9705227335,ASSISTED LIVING RESIDENCE,LOGAN,604 JAY DR,STERLING,CO,80751,, LIMITED LIABIL,"HARMONY HOME, LLC, THE",10
230106,DEVONSHIRE ACRES,9705224888,ASSISTED LIVING RESIDENCE,LOGAN,1330 N SIDNEY AVE,STERLING,CO,80751,, LIMITED LIABIL,CHANCELLOR HEALTH CARE OF COLORADO LLC,24
2311A0,ASPEN MEADOWS ASSISTED LIVING LLC,9704337385,ASSISTED LIVING RESIDENCE,MESA,476 GUNNISON WAY,GRAND JUNCTION,CO,81504,, LIMITED LIABIL,ASPEN MEADOWS ASSISTED LIVING LLC,8
230238,MONUMENT ASSISTED LIVING CARE CENTER LLC,9702416562,ASSISTED LIVING RESIDENCE,MESA,2194 MCKINLEY DRIVE,GRAND JUNCTION,CO,81507,, LIMITED LIABIL,MONUMENT ASSISTED LIVING CARE CENTER LLC,8
23118Q,PILGRIM HOUSE ASSISTED LIVING LLC,9702558345,ASSISTED LIVING RESIDENCE,MESA,405 W MAYFIELD DR,GRAND JUNCTION,CO,81507,, LIMITED LIABIL,PILGRIM HOUSE ASSISTED LIVING LLC,9
23111U,FAMILY CARE ASSISTED LIVING LLC,9702416379,ASSISTED LIVING RESIDENCE,MESA,174 EDLUN RD,GRAND JUNCTION,CO,81503,samhan@msn.com, LIMITED LIABIL,FAMILY CARE ASSISTED LIVING LLC,10
231123,PEACHTREE ASSISTED LIVING LLC #2,9704347062,ASSISTED LIVING RESIDENCE,MESA,3452 F ROAD,CLIFTON,CO,81520,ptacc1@aol.com, LIMITED LIABIL,PEACHTREE ASSISTED LIVING LLC,15
231117,PEACHTREE ASSISTED LIVING LLC #1,9704347062,ASSISTED LIVING RESIDENCE,MESA,3450 F ROAD,CLIFTON,CO,81520,ptacc1@aol.com, LIMITED LIABIL,PEACHTREE ASSISTED LIVING LLC,16
23G929,HIGH DESERT ASSISTED LIVING-HOUSE 2 LLC,9704343888,ASSISTED LIVING RESIDENCE,MESA,3291 LOMBARDY LANE,CLIFTON,CO,81520,highdesertal@gmail.com, LIMITED LIABIL,HIGH DESERT ASSISTED LIVING - HOUSE 2 LLC,16
23U321,HIGH DESERT ASSISTED LIVING-HOUSE 1 LLC,9704347036,ASSISTED LIVING RESIDENCE,MESA,3293 LOMBARDY LANE,CLIFTON,CO,81520,, LIMITED LIABIL,HIGH DESERT ASSISTED LIVING LLC,16
231118,BOOKCLIFF MANOR ASSISTED LIVING,9702450788,ASSISTED LIVING RESIDENCE,MESA,2897 ORCHARD AVENUE,GRAND JUNCTION,CO,81501,baburrough@aol.com, LIMITED LIABIL,L.L.B. -- L.L.C.,25
231132,GRAND VILLA,9702618739,ASSISTED LIVING RESIDENCE,MESA,2680 N 15TH STREET,GRAND JUNCTION,CO,81506,vseiferd@ba.org, LIMITED LIABIL,"BETHESDA GARDENS GRAND JUNCTION, LLC",64
231214,GOLDEN YEARS RETIREMENT HOME II,9708827438,ASSISTED LIVING RESIDENCE,MONTEZUMA,103 N 18TH STREET,DOLORES,CO,81323,goldenyearsreturementhomeII@gmail.com, LIMITED LIABIL,T&H LLC,16
2311S4,HEIDI'S CHATEAU,9702528228,ASSISTED LIVING RESIDENCE,MONTROSE,2720 SUNNYSIDE RD,MONTROSE,CO,81401,, LIMITED LIABIL,"TCO MONTROSE,LLC",30
2301IS,ALADDIN AT BRUSH THE,9708425463,ASSISTED LIVING RESIDENCE,MORGAN,428 WESTERN AVE,BRUSH,CO,80723,garnold@drivemgmt.com, LIMITED LIABIL,MADISON SENIOR LIVING MANAGEMENT LLC,15
2301SC,"HARMONY HOME LLC, THE",9708675336,ASSISTED LIVING RESIDENCE,MORGAN,1640 E RIVERVIEW AVENUE,FORT MORGAN,CO,80701,, LIMITED LIABIL,"HARMONY HOME, LLC, THE",11
2301CF,"HARMONY HOME LLC, THE",9708675336,ASSISTED LIVING RESIDENCE,MORGAN,1620 E RIVERVIEW AVENUE,FORT MORGAN,CO,80701,, LIMITED LIABIL,"HARMONY HOME, LLC, THE",12
23028D,EVERGREEN GARDENS AT LA JUNTA,7193849333,ASSISTED LIVING RESIDENCE,OTERO,909 W 10TH STREET,LA JUNTA,CO,81050,burlington@hhmsi.com, LIMITED LIABIL,"LA JUNTA LTC INVESTORS, LLC",49
23R455,CARRIAGE HOUSE ASSISTED LIVING,9708545180,ASSISTED LIVING RESIDENCE,PHILLIPS,816 S INTEROCEAN AVE,HOLYOKE,CO,80734,, LIMITED LIABIL,RED OAK REHABILITATION AND CARE COMMUNITY LLC,32
23029P,"LEGACY AT LAMAR, THE",7193367004,ASSISTED LIVING RESIDENCE,PROWERS,650 KENDALL DR,LAMAR,CO,81052,, LIMITED LIABIL,"LAMAR ASSISTED LIVING, LLC.",24
23D457,"TAMMY AND MARTYS COZY ADULT CARE HOME II, LLC",7195661189,ASSISTED LIVING RESIDENCE,PUEBLO,523 WEST COKEDALE DRIVE,PUEBLO WEST,CO,81007,rmtammy1006@msn.com, LIMITED LIABIL,TAMMY AND MARTY'S COZY ADULT CARE HOME,15
23E471,OASIS HOUSE,7192178850,ASSISTED LIVING RESIDENCE,PUEBLO,972 S PURCELL BLVD,PUEBLO,CO,81001,, LIMITED LIABIL,BRAINCARE LLC,10
230659,SHALOM HOME CARE LLC,7195422715,ASSISTED LIVING RESIDENCE,PUEBLO,134 LAMAR AVENUE,PUEBLO,CO,81004,shalomhomecare@comcast.net, LIMITED LIABIL,SHALOM HOME CARE,12
230662,EDDIE'S HOUSE LLC,7203011369,ASSISTED LIVING RESIDENCE,PUEBLO,1724 SPRUCE STREET,PUEBLO,CO,81004,, LIMITED LIABIL,TRIPLE RRR,14
23M203,NORTH POINTE GARDENS,7195456222,ASSISTED LIVING RESIDENCE,PUEBLO,3777 PARKER BLVD,PUEBLO,CO,81008,krisprado1@gmail.com, LIMITED LIABIL,"ACCOLADE LIVING CENTERS, LLC",64
23Z781,PUEBLO WEST GARDENS ASSISTED LIVING,7199248624,ASSISTED LIVING RESIDENCE,PUEBLO,960 E SAXONY DRIVE,PUEBLO WEST,CO,81007,, LIMITED LIABIL,PUEBLO WEST GARDENS LLC,65
2310NW,"LEGACY AT MONTE VISTA, THE",7198525179,ASSISTED LIVING RESIDENCE,RIO GRANDE,100 CHICO CAMINO,MONTE VISTA,CO,81144,rcdavid@bresnan.net, LIMITED LIABIL,"MONTE VISTA INVESTORS, LLC",36
2303VE,ALADDIN AT KEENESBURG THE,3037324856,ASSISTED LIVING RESIDENCE,WELD,15 SOUTH ASH,KEENESBURG,CO,80643,thealaddinalfals@msn.com, LIMITED LIABIL,MADISON SENIOR LIVING MANAGEMENT LLC,16
23Z395,"ASSISTED LIVING AT GREELEY, LLC",9705156952,ASSISTED LIVING RESIDENCE,WELD,218 1/2 10TH STREET,GREELEY,CO,80631,, LIMITED LIABIL,ASSISTED LIVING AT GREELEY LLC,16
2301MN,"HARMONY HOME LLC, THE",9708488444,ASSISTED LIVING RESIDENCE,YUMA,600 W 10TH AVE,YUMA,CO,80759,thh703@gmail.com, LIMITED LIABIL,"HARMONY HOME, LLC, THE",28
2304A5,A CHANGE OF SEASONS ASSISTED LIVING LLC,3032382588,ASSISTED LIVING RESIDENCE,JEFFERSON,225 N MARSHALL ST,LAKEWOOD,CO,80226,, LIMITED LIABIL,A CHANGE OF SEASONS ASSISTED LIVING LLC,10
2.30E+12,"HARMONY HOME LLC, THE",9705227335,ASSISTED LIVING RESIDENCE,LOGAN,610 JAY DR,STERLING,CO,80751,, LIMITED LIABIL,"HARMONY HOME, LLC, THE",10
23I151,ASSISTED LIVING ON BROADWAY,7203838083,ASSISTED LIVING RESIDENCE,ARAPAHOE,7120 S BROADWAY,LITTLETON,CO,80122,info@aspenhillliving.com, LIMITED LIABIL,KASKO LLC,12
230430,NORTHGLENN HEIGHTS ASSISTED LIVING COMMUNITY,3034520501,ASSISTED LIVING RESIDENCE,ADAMS,11475 PEARL STREET,NORTHGLENN,CO,80233,GINGER@MILESTONERETIREMENT.COM, LIMITED LIABIL,LSREF GOLDEN OPS 26 (CO) LLC,172
2305S9,LARK SPRINGS,7196370877,ASSISTED LIVING RESIDENCE,EL PASO,2850 N ACADEMY BLVD,COLORADO SPRINGS,CO,80917,, LIMITED LIABIL,AMERICAN EAGLE PALMER PARK LLC,76
23045K,"GRANVILLE ASSISTED LIVING CENTER, THE",3032744400,ASSISTED LIVING RESIDENCE,JEFFERSON,1325 VANCE ST,LAKEWOOD,CO,80214,, PARTNERSHIP,"GRANVILLE LTD, THE",120
2303GK,INGLENOOK AT BRIGHTON,3036594148,ASSISTED LIVING RESIDENCE,ADAMS,2195 E EGBERT STREET,BRIGHTON,CO,80601,, PARTNERSHIP,"INGLENOOK SENIOR VENTURES, LP",110
23A411,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,3037289238,ASSISTED LIVING RESIDENCE,ADAMS,10130 MELODY DR,NORTHGLENN,CO,80260,, PROFIT-CORPORA,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,5
2304JA,A FEATHERED NEST AT THORNTON,3034530810,ASSISTED LIVING RESIDENCE,ADAMS,11540 MILWAUKEE ST,THORNTON,CO,80233,anetfarrell@aol.com, PROFIT-CORPORA,A FEATHERED NEST INC,7
230410,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,3036505450,ASSISTED LIVING RESIDENCE,ADAMS,8823 PRINCETON STREET,WESTMINSTER,CO,80031,nicole@awildflowerassistedliving.com, PROFIT-CORPORA,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,8
23L581,MY HOME CARE ASSISTED LIVING  INC,3038108197,ASSISTED LIVING RESIDENCE,ADAMS,14522 E 12TH AVE,AURORA,CO,80011,, PROFIT-CORPORA,MY HOME CARE ASSISTED LIVING INC,10
23033U,BROOKDALE BRIGHTON,3036379500,ASSISTED LIVING RESIDENCE,ADAMS,2215 EAST EGBERT ST,BRIGHTON,CO,80601,, PROFIT-CORPORA,ALTERRA HEALTHCARE CORPORATION,55
23U240,"VILLAS AT SUNNY ACRES, THE",7209771707,ASSISTED LIVING RESIDENCE,ADAMS,2515 E 104TH AVENUE,THORNTON,CO,80233,, PROFIT-CORPORA,SUNNY ACRES HEALTHCARE INC,36
23N222,SERENITY HOUSE ASSISTED LIVING HINSDALE,3037414573,ASSISTED LIVING RESIDENCE,ARAPAHOE,3197 E HINSDALE AVENUE,CENTENNIAL,CO,80122,michael.zislis@serenityhouse.net, PROFIT-CORPORA,SERENITY HOUSE ASSISTED LIVING INC.,8
23S213,SERENITY HOUSE ASSISTED LIVING KIT CARSON,3035848926,ASSISTED LIVING RESIDENCE,ARAPAHOE,6770 S KIT CARSON CIRCLE E,CENTENNIAL,CO,80122,michael.zislis@serenityhouse.net, PROFIT-CORPORA,SERENITY HOUSE ASSISTED LIVING INC.,8
23W747,SERENITY HOUSE ASSISTED LIVING V,3037587403,ASSISTED LIVING RESIDENCE,ARAPAHOE,3068 S KEARNEY STREET,DENVER,CO,80222,michael.zislis@serenityhouse.net, PROFIT-CORPORA,STRAUSS PROPERTIES,8
23N230,SERENITY HOUSE ASSISTED LIVING VIII,3037414381,ASSISTED LIVING RESIDENCE,ARAPAHOE,5750 S KENTON WAY,ENGLEWOOD,CO,80111,michael.zislis@serenityhouse.net, PROFIT-CORPORA,SERENITY HOUSE ASSISTED LIVING INC.,7
23D978,SERENITY HOUSE ASSISTED LIVING IX,3037216144,ASSISTED LIVING RESIDENCE,ARAPAHOE,6128 SOUTH IOLA WAY,ENGLEWOOD,CO,80111,zislis@msn.com, PROFIT-CORPORA,STRAUSS PROPERTIES,8
23M202,SERENITY HOUSE ASSISTED LIVING LITTLETON,3039720827,ASSISTED LIVING RESIDENCE,ARAPAHOE,5310 W GEDDES AVENUE,LITTLETON,CO,80128,michael.zislis@serenityhouse.net, PROFIT-CORPORA,SERENITY HOUSE ASSISTED LIVING INC.,8
23W735,SERENITY HOUSE ASSISTED LIVING VII,3037570830,ASSISTED LIVING RESIDENCE,ARAPAHOE,2337 SOUTH FOREST DRIVE,DENVER,CO,80222,michael.zislis@serenityhouse.net, PROFIT-CORPORA,STRAUSS PROPERTIES,10
23048A,SERENITY HOUSE ASSISTED LIVING II,3036944003,ASSISTED LIVING RESIDENCE,ARAPAHOE,10760 EAST IDA COURT,ENGLEWOOD,CO,80111,michael.zislis@serenityhouse.net, PROFIT-CORPORA,SERENITY HOUSE ASSISTED LIVING INC.,7
23K605,XANADU ASSISTED LIVING RESIDENCE INC,3033649630,ASSISTED LIVING RESIDENCE,ARAPAHOE,1391-1395  XANADU STREET,AURORA,CO,80011,rrailxtrss@q.com, PROFIT-CORPORA,"XANADU ASSISTED LIVING RESIDENCE, INC",8
2304L5,MASTERS TOUCH HOMES INC,3036940710,ASSISTED LIVING RESIDENCE,ARAPAHOE,7422 S MARION ST,CENTENNIAL,CO,80122,priscillamiller1@yahoo.com, PROFIT-CORPORA,"MASTER'S TOUCH HOMES, INC.",11
2304O6,LIGHTHOUSE ASSISTED LIVING INC-EMPORIA HOUSE,3037713835,ASSISTED LIVING RESIDENCE,ARAPAHOE,6318 S EMPORIA CIRCLE,ENGLEWOOD,CO,80111,tom@lighthouseassistedliving.com, PROFIT-CORPORA,LIGHTHOUSE ASSISTED LIVING,8
23R848,SERENITY HOUSE ASSISTED LIVING IV,3035848926,ASSISTED LIVING RESIDENCE,ARAPAHOE,5841 SOUTH KINGSTON WAY,ENGLEWOOD,CO,80111,zislis@msn.com, PROFIT-CORPORA,STRAUSS PROPERTIES,7
23T313,MAGNOLIA PLACE ASSISTED LIVING,7208592792,ASSISTED LIVING RESIDENCE,ARAPAHOE,394 NOME STREET,AURORA,CO,80010,magnoliaplace.aurora@gmail.com, PROFIT-CORPORA,"CARING GARDENS, INC",9
23P631,CARELINK ASSISTED LIVING LLC,3037979110,ASSISTED LIVING RESIDENCE,ARAPAHOE,2602 E WEAVER AVENUE,CENTENNIAL,CO,80121,, PROFIT-CORPORA,PLANET VIEW INC,12
230367,CINNAMON PARK,3037722882,ASSISTED LIVING RESIDENCE,BOULDER,1335 CINNAMON STREET,LONGMONT,CO,80501,, PROFIT-CORPORA,SENIOR HOUSING OPTIONS,48
231113,DELTA HOUSE,9708741117,ASSISTED LIVING RESIDENCE,DELTA,233 MAIN ST,DELTA,CO,81416,deltahouse@montrose.net, PROFIT-CORPORA,SANFORD & CLAY CARE INC,28
23P643,SCS ASSISTED LIVING DENVER INC,3038345646,ASSISTED LIVING RESIDENCE,DENVER,941 S FULTON AVE,DENVER,CO,80247,scs.alr.marshall@gmail.com, PROFIT-CORPORA,SCS ASSISTED LIVING DENVER INC,10
23O672,ASSISTED LIVING OF DENVER,3038345646,ASSISTED LIVING RESIDENCE,DENVER,3545 LEYDEN STREET,DENVER,CO,80207,scs.alr.co@gmail.com, PROFIT-CORPORA,AL OF DENVER INC,16
230481,DECATUR WEST PERSONAL CARE FACILITY,3034557001,ASSISTED LIVING RESIDENCE,DENVER,2801 W 33RD AVE,DENVER,CO,80211,mommyduck1@aol.com, PROFIT-CORPORA,"SUE-DANIEL, INC.",32
230472,MONARCH MANOR,3038614301,ASSISTED LIVING RESIDENCE,DENVER,555 E 11TH AVE,DENVER,CO,80203,monarch.jsparks@gmail.com, PROFIT-CORPORA,ALL SPARKS CORP,39
230425,LENNOX GUEST HOME INC THE,3034778426,ASSISTED LIVING RESIDENCE,DENVER,2875 W 33RD AVENUE,DENVER,CO,80211,lennoxgh@gmail.com, PROFIT-CORPORA,"LENNOX GUEST HOME, INC., THE",55
23K566,ARA AT THE PINERY,3038777965,ASSISTED LIVING RESIDENCE,DOUGLAS,7822 WINDWOOD WAY,PARKER,CO,80134,mmouw@auroraservices.com, PROFIT-CORPORA,AURORA RESIDENTIAL ALTERNATIVES INC,8
23U713,CONSTANT CARE OF COLORADO SPRINGS INC,7196606826,ASSISTED LIVING RESIDENCE,EL PASO,11 WESTMARK AVE,COLORADO SPRINGS,CO,80906,, PROFIT-CORPORA,"CONSTANT CARE OF COLORADO SPRINGS, INC",8
23C445,SOLANGE HIGHLAND PARK INC,7192821155,ASSISTED LIVING RESIDENCE,EL PASO,2107 PRINCETON WAY,COLORADO SPRINGS,CO,80909,, PROFIT-CORPORA,SOLANGE HIGHLAND PARK,8
23G932,CONSTANT CARE OF COLORADO SPRINGS II,7192602354,ASSISTED LIVING RESIDENCE,EL PASO,8320 SUTTERFIELD DR,COLORADO SPRINGS,CO,80920,jeff.reynolds1@yahoo.com, PROFIT-CORPORA,"CONSTANT CARE OF COLORADO SPRINGS, INC",8
23055B,SOLANGE ASSISTED LIVING INC,7193824844,ASSISTED LIVING RESIDENCE,EL PASO,10102 ROLLING RIDGE RD,COLORADO SPRINGS,CO,80925,, PROFIT-CORPORA,SOLANGE ASSISTED LIVING INC,10
230542,"WILLOWS AT CRESTVIEW, THE",7194731362,ASSISTED LIVING RESIDENCE,EL PASO,1410 E BUENA VENTURA STREET,COLORADO SPRINGS,CO,80909,crestviewcare@msn.com, PROFIT-CORPORA,PARENT CARE LIFE INC,11
230543,WHISPERING PINES AT CRESTVIEW,7194734239,ASSISTED LIVING RESIDENCE,EL PASO,1209 E CARAMILLO ST,COLORADO SPRINGS,CO,80909,crestviewcare@msn.com, PROFIT-CORPORA,PARENT CARE LIFE INC,11
2305B2,VALLEY HI ASSISTED LIVING,7194478719,ASSISTED LIVING RESIDENCE,EL PASO,3116 WELLSHIRE BLVD,COLORADO SPRINGS,CO,80910,yolundusrmurriel@yahoo.com, PROFIT-CORPORA,VALLEY HI ASSISTED LIVING,12
2305I0,APPLE TREE ASSISTED LIVING,7192821155,ASSISTED LIVING RESIDENCE,EL PASO,1125 BROCKDELL DR,COLORADO SPRINGS,CO,80911,, PROFIT-CORPORA,SOLANGE AT APPLE TREE ASSISTED LIVING INC,48
23H131,FREMONT HOME CARE CEDAR,7193454300,ASSISTED LIVING RESIDENCE,FREMONT,1425 CEDAR AVENUE,CANON CITY,CO,81212,fremonthomecare@msn.com, PROFIT-CORPORA,FREMONT HOME CARE INC,16
2304J0,"CARING HEARTS, INC",3034217368,ASSISTED LIVING RESIDENCE,JEFFERSON,7465 W 48TH AVE,WHEAT RIDGE,CO,80033,tber713331@aol.com, PROFIT-CORPORA,CARING HEARTS INC,8
2304NY,"EQC ACCENT ASSISTED LIVING, INCORPORATED",3034569246,ASSISTED LIVING RESIDENCE,JEFFERSON,6395 W 66TH AVE,ARVADA,CO,80003,, PROFIT-CORPORA,EQC ACCENT ASSISTED LIVING INCORPORATED,6
23X367,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,3034240523,ASSISTED LIVING RESIDENCE,JEFFERSON,9423 W 64TH AVENUE,ARVADA,CO,80004,, PROFIT-CORPORA,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,8
23H526,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,3034634363,ASSISTED LIVING RESIDENCE,JEFFERSON,6197 W 83RD WAY,ARVADA,CO,80003,nicole@awildflowerassistedliving.com, PROFIT-CORPORA,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,8
23J158,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,3034567890,ASSISTED LIVING RESIDENCE,JEFFERSON,8417 W 74TH PLACE,ARVADA,CO,80005,, PROFIT-CORPORA,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,8
2304ML,EQC SILVER ROSE INCORPORATED,3034204295,ASSISTED LIVING RESIDENCE,JEFFERSON,5420 FIELD COURT,ARVADA,CO,80002,rmking65@msn.com, PROFIT-CORPORA,EQC SILVER ROSE INCORPORATED,10
2304J4,ALTERNATIVE CARE HOMES-MARSHALL,3038345646,ASSISTED LIVING RESIDENCE,JEFFERSON,8029 S MARSHALL STREET,LITTLETON,CO,80128,scs.alr.marshall@gmail.com, PROFIT-CORPORA,SCS ASSISTED LIVING DENVER INC,10
23S680,ASSISTED LIVING OF ARVADA INC,3038345646,ASSISTED LIVING RESIDENCE,JEFFERSON,6845 NEWLAND STREET,ARVADA,CO,80003,scs.alr.co@gmail.com, PROFIT-CORPORA,ASSISTED LIVING OF ARVADA INC,12
23F110,"RISING SUN SENIOR HOME INC, THE",3039373473,ASSISTED LIVING RESIDENCE,JEFFERSON,421 & 431 S FENTON STREET,LAKEWOOD,CO,80226,therisingsun@comcast.net, PROFIT-CORPORA,THE RISING SUN SENIOR HOME INC,15
230186,ASPEN LEAF ASSISTED LIVING RESIDENCE INC-STRATTON,7193484666,ASSISTED LIVING RESIDENCE,KIT CARSON,410 MAIN ST,STRATTON,CO,80836,kathy@aspenleafassistedliving.com, PROFIT-CORPORA,ASPEN LEAF ASSISTED LIVING RESIDENCE - STRATTON,12
23W733,ASPEN LEAF ASSISTED LIVING RESIDENCE,7197654353,ASSISTED LIVING RESIDENCE,KIT CARSON,419 PAWNEE AVENUE,FLAGLER,CO,80815,, PROFIT-CORPORA,ASPEN LEAF ASSISTED LIVING RESIDENCE INC,16
23036C,PRIMROSE PLACE,9706695616,ASSISTED LIVING RESIDENCE,LARIMER,1330 E 1ST ST,LOVELAND,CO,80537,, PROFIT-CORPORA,"PRIMROSE PLACE, INC.",18
230345,HERITAGE HAUS,9706695616,ASSISTED LIVING RESIDENCE,LARIMER,208 19TH STREET S E,LOVELAND,CO,80537,, PROFIT-CORPORA,"PRIMROSE PLACE, INC.",18
23R289,"RESIDENCE AT OAKRIDGE, THE",9702295800,ASSISTED LIVING RESIDENCE,LARIMER,4750 WHEATON DRIVE,FORT COLLINS,CO,80525,claudiaatoakridge@gmail.com, PROFIT-CORPORA,"RESIDENCE AT OAKRIDGE LLC, THE",68
23S688,ASPEN LEAF ASSISTED LIVING RESIDENCE LIMON INC,7197759412,ASSISTED LIVING RESIDENCE,LINCOLN,2050 6TH ST,LIMON,CO,80828,, PROFIT-CORPORA,ASPEN LEAF ASSISTED LIVING RESIDENCE LIMON INC,30
23P259,COMFORT CARE-ALZHEIMERS,9702421967,ASSISTED LIVING RESIDENCE,MESA,807 TAHITI,GRAND JUNCTION,CO,81506,kdpuls@yahoo.com, PROFIT-CORPORA,COMFORT CARE INC,8
2311JT,ASPEN GLEN,9702548403,ASSISTED LIVING RESIDENCE,MESA,448 BOOKCLIFF DR,GRAND JUNCTION,CO,81501,aspen_glen@yahoo.com, PROFIT-CORPORA,ASPEN GLEN,9
231104,BLOSSOM VIEW ASSISTED LIVING,9704346707,ASSISTED LIVING RESIDENCE,MESA,3456 F ROAD,CLIFTON,CO,81520,wallacebroad@bresnan.net, PROFIT-CORPORA,BLOSSOM VIEW INC.,16
2311RP,COMFORT CARE ASSISTED LIVING & MEMORY CARE,9702434682,ASSISTED LIVING RESIDENCE,MESA,445 SANDIA DR,GRAND JUNCTION,CO,81507,kdpuls@yahoo.com, PROFIT-CORPORA,COMFORT CARE INC,35
2311QG,"RETREAT AT PALISADE, THE",9704645167,ASSISTED LIVING RESIDENCE,MESA,3781 HERITAGE LANE,PALISADE,CO,81526,cparenteau@sloptions.com, PROFIT-CORPORA,TRIUMPH PROPERTIES LLC,60
23114D,RETREAT AT HARBOR COVE,9702437224,ASSISTED LIVING RESIDENCE,MESA,2835 PATTERSON RD,GRAND JUNCTION,CO,81506,cparenteau@sloption.com, PROFIT-CORPORA,TRIUMPH PROPERTIES LLC,64
231289,MESA VIEW RETIREMENT HOME INC,9705640716,ASSISTED LIVING RESIDENCE,MONTEZUMA,24760 ROAD G,CORTEZ,CO,81321,mesaviewcortez@hotmail.com, PROFIT-CORPORA,"MESA VIEW RETIREMENT HOME, INC.",16
230654,GOLDEN GATE MANOR II,7195832473,ASSISTED LIVING RESIDENCE,PUEBLO,1219 LAKE AVENUE,PUEBLO,CO,81004,mhrrmn@aol.com, PROFIT-CORPORA,GOLDEN GATE MANOR INC,10
23062L,GREENWOOD MANOR,7195621742,ASSISTED LIVING RESIDENCE,PUEBLO,421 & 423 W 11TH ST,PUEBLO,CO,81003,kcarterwells@yahoo.com, PROFIT-CORPORA,GREENWOOD MANOR INCORPORATED,16
230663,GOLDEN HORIZON,7195839132,ASSISTED LIVING RESIDENCE,PUEBLO,2109 CHAUTARD,PUEBLO,CO,81005,, PROFIT-CORPORA,GOLDEN GATE MANOR INC,14
230667,GOLDEN VALLEY ASSISTED LIVING,7195450152,ASSISTED LIVING RESIDENCE,PUEBLO,1033 E EVANS,PUEBLO,CO,81004,mhrrmn@aol.com, PROFIT-CORPORA,GOLDEN GATE MANOR INC,14
230604,PAL'S ACF,7195434108,ASSISTED LIVING RESIDENCE,PUEBLO,232 BROADWAY,PUEBLO,CO,81004,little-angels@hotmail.com, PROFIT-CORPORA,P.A.L'S ACF & DAY PROGRAM SERVICES,15
230635,GOLDEN GATE MANOR,7195839132,ASSISTED LIVING RESIDENCE,PUEBLO,606 W ABRIENDO AVE,PUEBLO,CO,81004,mhrrmn@aol.com, PROFIT-CORPORA,GOLDEN GATE MANOR INC,16
23W276,VILLA GROVE ASSISTED LIVING,7195441561,ASSISTED LIVING RESIDENCE,PUEBLO,715 EAST B STREET,PUEBLO,CO,81003,pspicola@gmail.com, PROFIT-CORPORA,JOHNSON ASSISTED LIVING HOME INC,16
230333,GRAY CARA,3037324424,ASSISTED LIVING RESIDENCE,WELD,195 EAST GANDY AVENUE,KEENESBURG,CO,80643,kmgray@rtebb.net, PROFIT-CORPORA,GRAYCARA ENTERPRISES INC.,14
2303J4,ASHLEY MANOR - EVANS 2,9703049277,ASSISTED LIVING RESIDENCE,WELD,1725 32ND ST,EVANS,CO,80620,, PROFIT-CORPORA,ASHLEY MANOR LLC,13
2303QB,BRIGHT ASSISTED LIVING CORP,7203346436,ASSISTED LIVING RESIDENCE,WELD,610 HEMLOCK DRIVE,WINDSOR,CO,80550,cclement97@yahoo.com, PROFIT-CORPORA,CLEMENT CONSULTING CORP.,12
