Facid,Mcare ID,Mcaid ID,Type,Name,Address,Address2,City,State,Zip,County,Beds,Certified Beds,Medicare Beds,Medicaid Beds,Dually Certified Beds,ICFID Beds,License Expires,License,Administrator,Telephone,Email,CCN,Parent Company,Type,License Issued
UT461521,461521,8.70E+11,HOSPICE,GUNNISON VALLEY HOSPICE,45 EAST 100 NORTH,,GUNNISON,UT,84634,SANPETE,0,0,0,0,0,0,1/31/22,2020-HOSPICE-967,"MS ANGELA MERCHANT, Administrator",(435) 528-3955,angiem@gvhomecare.org,461521,GUNNISON VALLEY HOSPITAL SPECIAL SERVICE DISTRICT,VOL. NON PROFI,1/24/08
UT461519,461519,8.41E+11,HOSPICE,HARMONY HOSPICE,5650 GREEN STREET,,MURRAY,UT,84123,SALT LAKE,0,0,0,0,0,0,7/31/21,2019-HOSPICE-937,"MS DEE NENDELL, Administrator",(801) 281-0537,dnendell@harmonyhomehealth.com,461519,"HARMONY HOME HEALTH SERVICES, LLC",OTHER,8/25/98
UT000564,461602,,HOSPICE,HEALTH WATCH HOSPICE OF UTAH INC,1485 EAST 840 NORTH,,OREM,UT,84097,UTAH,0,0,0,0,0,0,1/31/23,2021-HOSPICE-UT000564,"MS JOLANTA KOBLANSKA-PROCIDA, Administrator",(801) 602-7830,jolantakp@hotmail.com,461602,HEALTH WATCH HOSPICE OF UTAH INC,PROPRIETARY-CO,2/4/13
UT691579,461531,2.00E+11,HOSPICE,HEARTS FOR HOSPICE,"677 QUALITY DRIVE, SUITE 201",,AMERICAN FORK,UT,84003,UTAH,0,0,0,0,0,0,8/31/22,2020-HOSPICE-49591,"MS ANGELA BARNEY, Administrator",(801) 772-0243,angela.barney@heartsforhospice.com,461531,"HEARTS FOR HOSPICE, LLC",PROPRIETARY PA,8/29/03
UT000118,461541,,HOSPICE,HEARTS FOR HOSPICE,"4905 SOUTH 1500 WEST, SUITE 210",,RIVERDALE,UT,84405,WEBER,0,0,0,0,0,0,9/30/21,2020-HOSPICE-62545,"MS NICOLE LOWRY, Administrator",(801) 475-6222,nicole.lowry@heartsforhomehealth.com,461541,"HEARTS FOR HOSPICE, LLC",VOL. NON PROFI,9/7/04
UT461512,461512,2.01E+11,HOSPICE,HORIZON HOSPICE SPECIALISTS,2835 EAST 3300 SOUTH,,SALT LAKE CITY,UT,84109,SALT LAKE,0,0,0,0,0,0,7/31/21,2019-HOSPICE-76453,"MS PAULETTE LORZ, Administrator",(801) 293-8700,plorz@hospicespecialists.com,461512,"HOSPICE SPECIALISTS, LLC",PROPRIETARY-CO,1/1/00
UT000126,461543,,HOSPICE,HORIZON HOSPICE SPECIALISTS - SG,"168 NORTH 100 EAST, SUITE 260",,ST GEORGE,UT,84770,WASHINGTON,0,0,0,0,0,0,8/31/22,2020-HOSPICE-81264,"MS MICHELLE WALL, Administrator",(435) 674-4744,mwall@horizonhomehealth.com,461543,HOSPICE SPECIALISTS LLC,PROPRIETARY-OT,11/17/04
UT000164,461547,,HOSPICE,"HOSPICE ALLIANCE OF SOUTHERN UTAH, INC","321 NORTH MALL DRIVE, SUITE K101",,ST GEORGE,UT,84790,WASHINGTON,0,0,0,0,0,0,3/31/22,2020-HOSPICE-79732,"MS KATHY MARSDEN, Administrator",(435) 656-2889,kathym.alliance@gmail.com,461547,HOSPICE ALLIANCE OF SOUTHERN UTAH INC,PROPRIETARY-CO,5/9/05
UT000459,461588,,HOSPICE,ICARE HOSPICE,"672 WEST 400 SOUTH, SUITE 202",,SPRINGVILLE,UT,84663,UTAH,0,0,0,0,0,0,9/30/21,2019-HOSPICE-100285,"MS JILL ERICKSON, Administrator",(801) 228-0411,jill@icarehhh.com,461588,"ICARE HOME HEALTH & HOSPICE, LLC",PROPRIETARY-CO,3/22/11
UT000389,461585,,HOSPICE,INDEPENDENCE HOSPICE,"140 NORTH UNION AVENUE, SUITE F350",,FARMINGTON,UT,84025,DAVIS,0,0,0,0,0,0,3/31/22,2020-HOSPICE-UT000389,"MS STEPHANIE DRAPER, Administrator",(801) 298-1100,stephanie@ihs-utah.com,461585,"INDEPENDENCE HOME CARE, LLC",PROPRIETARY-CO,11/16/09
UT000472,461591,,HOSPICE,"INSPIRATION HOSPICE, LLC","1649 EAST 1400 SOUTH, SUITE 140",,CLEARFIELD,UT,84015,DAVIS,0,0,0,0,0,0,6/30/22,2020-HOSPICE-101341,"MS JULIE SHUPE-WALKER, Administrator",(801) 281-1314,jshupe@asf-insp.com,461591,A STEP FORWARD HOSPICE LLC,PROPRIETARY-CO,6/8/11
UT000657,461611,,HOSPICE,INTEGRATED SENIOR CARE HOSPICE,"616 SOUTH RIVER ROAD, SUITE 200",,ST GEORGE,UT,84790,WASHINGTON,0,0,0,0,0,0,6/30/21,2019-HOSPICE-UT000657,"MR NICHOLAS LAY, Administrator",(435) 628-8944,nick.lay@iscut.org,461611,"INTERMOUNTAIN SENIOR CARE HOSPICE, LLC",PROPRIETARY-CO,6/24/14
UT000334,461577,,HOSPICE,INTEGRITY HOSPICE,"984 SOUTH 500 WEST, SUITE 2",,BRIGHAM CITY,UT,84302,BOX ELDER,0,0,0,0,0,0,11/30/21,2019-HOSPICE-87515,"MR JASON JONES, Administrator",(435) 752-6600,integrityhh@gmail.com,461577,"INTEGRITY HOSPICE, LLC",PROPRIETARY-OT,11/12/08
UT461504,461504,9.43E+11,HOSPICE,INTERMOUNTAIN HOMECARE HOSPICE OF LOGAN,"550 EAST 1400 NORTH, SUITE G",,LOGAN,UT,84341,CACHE,0,0,0,0,0,0,6/30/22,2020-HOSPICE-595,"MS JENNIFER CHANDIO, Administrator",(435) 716-5477,jen.chandio@imail.org,461504,"IHC HEALTH SERVICES, INC.",VOL. NON PROFI,6/7/93
UT461503,461503,,HOSPICE,INTERMOUNTAIN HOMECARE HOSPICE SALT LAKE,11520 SOUTH REDWOOD ROAD,,SOUTH JORDAN,UT,84095,SALT LAKE,0,0,0,0,0,0,1/31/22,2020-HOSPICE-426,"MS JENNIFER CHANDIO, Administrator",(385) 887-6000,jen.chandio@imail.org,461503,"IHC HEALTH SERVICES, INC.",VOL. NON PROFI,1/25/08
UT461501,461501,,HOSPICE,INTERMOUNTAIN HOMECARE HOSPICE ST GEORGE,"555 SOUTH BLUFF STREET, SUITE 100",,ST GEORGE,UT,84770,WASHINGTON,0,0,0,0,0,0,9/30/21,2020-HOSPICE-422,"MS JENNIFER CHANDIO, Administrator",(435) 251-2367,jen.chandio@imail.org,461501,"IHC HEALTH SERVICES, INC.",VOL. NON PROFI,10/1/00
UT000731,461620,,HOSPICE,LIGHTEN HOSPICE,"8160 SOUTH HIGHLAND DRIVE, SUITE A1",,SANDY,UT,84093,SALT LAKE,0,0,0,0,0,0,1/31/23,2021-HOSPICE-UT000731,"MR BRAEDEN CARTER, Administrator",(801) 327-2295,admin@lightenhealth.com bcarter@lightenhealth.com,461620,"SYNERGY HEALTHCARE HOLDINGS, LLC",,1/26/16
UT000471,461592,,HOSPICE,MAPLE CREEK HOSPICE,290 WEST CENTER STREET,,SPANISH FORK,UT,84660,UTAH,0,0,0,0,0,0,5/31/22,2020-HOSPICE-100966,"MS MELISSA DEXTER, Administrator",(801) 798-5333,melissad@maplecreekhhh.com,461592,MAPLE CREEK HOME HEALTH & HOSPICE,PROPRIETARY-CO,5/19/11
UT461516,461516,8.71E+11,HOSPICE,ONESOURCE HOSPICE,5097 SOUTH 900 EAST SUITE 100,,MURRAY,UT,84117,SALT LAKE,0,0,0,0,0,0,1/31/23,2021-HOSPICE-UT461516,"MS ANGELA JACKSON, Administrator",(801) 576-1455,angie.j@hospice4utah.com,461516,"PRIMARY HEALTH SYSTEM, LLC",VOL. NON PROFI,10/25/97
UT000878,461624,,HOSPICE,PATHWAY HOSPICE AND PALLIATIVE CARE,"446 SOUTH MALL DRIVE, SUITE 214",,ST GEORGE,UT,84790,WASHINGTON,0,0,0,0,0,0,1/31/22,2020-HOSPICE-UT000878,"MS KAYLIE FRITZLER, Administrator",(435) 477-6999,Kaylie@PathwayHospiceCare.com,461624,,,1/11/19
UT000653,461612,,HOSPICE,PEAK SPECIALTY GROUP HOSPICE,"1220 EAST 3900 SOUTH, SUITE 4D",,SALT LAKE CITY,UT,84124,SALT LAKE,0,0,0,0,0,0,6/30/19,2017-HOSPICE-UT000653,"MS DANI POTTER, Administrator",(801) 904-2340,dani@peakspecialtygroup.com,461612,PEAK SPECIALTY GROUP HOSPICE,PROPRIETARY-CO,6/19/14
UT000267,461571,,HOSPICE,PRIMROSE HOSPICE INC,"286 NORTH GATEWAY DRIVE, SUITE 101",,PROVIDENCE,UT,84332,CACHE,0,0,0,0,0,0,6/30/22,2021-HOSPICE-80453,"MR MARK STOKES, Administrator",(435) 787-1369,mstokes@primrosecare.com,461571,PRIMROSE HOSPICE INC,PROPRIETARY-CO,6/7/07
UT000442,461587,,HOSPICE,QUALITY HOSPICE,"888 EAST 3900 SOUTH, UNIT B",,SALT LAKE CITY,UT,84107,SALT LAKE,0,0,0,0,0,0,12/31/21,2020-HOSPICE-98720,"MR NINO CALFA, Administrator",(801) 747-0330,nino@qualityathome.org,461587,QUALITY HEALTH INC.,PROPRIETARY-CO,12/15/10
UT000581,461613,,HOSPICE,RENEW HOSPICE,"1355 NORTH MAIN STREET, SUITE 11",,BOUNTIFUL,UT,84010,DAVIS,0,0,0,0,0,0,4/30/22,2020-HOSPICE-UT000581,"MR AARON LEWIS, Administrator",(435) 265-6759,alewis@renewut.com,461613,"RENEW HOME HEALTH, INC",PROPRIETARY-CO,4/19/13
UT461511,461511,8.70E+11,HOSPICE,ROCKY MOUNTAIN HOSPICE,"576 WEST 900 SOUTH, SUITE 106",,WOODS CROSS,UT,84010,DAVIS,0,0,0,0,0,0,8/31/21,2021-HOSPICE-830,"MS CONSTANCE MORRISON, Administrator",(801) 397-4900,Constance.morrison@rmcare.com,461511,VALI DIVISION OF WASATCH,VOL. NON PROFI,8/12/96
UT000722,461622,,HOSPICE,SALUS HOSPICE,TEMPORARY ADDRESS 488 WEST 120 NORTH (SEE NOTES),,OREM,UT,84057,UTAH,0,0,0,0,0,0,11/30/22,2020-HOSPICE-UT000722,"MS NANNETTE RODRIGUEZ, Administrator",(801) 566-1185,nrodriguez@salushomecare.com,461622,UTAH HOMECARE. LLC,PROPRIETARY-CO,11/23/15
UT000911,,,HOSPICE,"SIERRA HOSPICE SLC, LLC","5411 SOUTH VINE STREET, SUITE 5A",,MURRAY,UT,84107,SALT LAKE,0,0,0,0,0,0,8/31/20,2020-HOSPICE-UT000911,"EDUARDO LOPEZ, Administrator",(801) 905-1385,admin@sierrahospicecareslc.com,,"SIERRA HOSPICE SLC HOLDINGS, LLC",,8/16/19
UT000175,461554,,HOSPICE,SIGNATURE HEALTHCARE AT HOME,"5965 SOUTH 900 EAST, SUITE 200",,MURRAY,UT,84121,SALT LAKE,0,0,0,0,0,0,2/28/22,2020-HOSPICE-UT000175,"MR JARIN LAMPH, Administrator",(801) 463-2478,medicalstaff@signaturehch.com,461554,"NORTHWEST HOSPICE, LLC",PROPRIETARY-OT,9/16/05
UT000162,461548,,HOSPICE,SILVERADO HOSPICE-SALT LAKE CITY,"855 EAST 4800 SOUTH, SUITE 240",,SALT LAKE CITY,UT,84107,SALT LAKE,0,0,0,0,0,0,5/31/22,2020-HOSPICE-67685,"MS TERESA BREWER, Administrator",(801) 506-1500,teresa.brewer@silverado.com,461548,"SILVERADO SENIOR LIVING HOLDING, INC.",PROPRIETARY-CO,5/2/05
UT000322,461575,,HOSPICE,SOLSTICE HOSPICE AND PALLIATIVE CARE,1115 SOUTH 900 EAST,,SALT LAKE CITY,UT,84105,SALT LAKE,0,0,0,0,0,0,4/30/22,2020-HOSPICE-UT000322,"MS AMY HARTMAN, Administrator",(801) 485-1035,amy@solsticehc.com,461575,"SOLSTICE HOSPICE AND PALLIATIVE CARE, LLC",PROPRIETARY-CO,7/14/08
UT461514,461514,8.70E+11,HOSPICE,SOUTH DAVIS HOSPICE,481 SOUTH 400 EAST,,BOUNTIFUL,UT,84010,DAVIS,0,0,0,0,0,0,5/31/21,2020-HOSPICE-UT461514,"MR DAVID BLAND, Administrator",(801) 298-8983,davidbland@sdch.com,461514,"PROVIDENTIAL BBA OPERATING, LP",,1/28/97
UT000973,,,HOSPICE,SOUTHERN UTAH HOSPICE,"83 SOUTH 2600 WEST, SUITE 202",,HURRICANE,UT,84737,WASHINGTON,0,0,0,0,0,0,9/17/21,2021-HOSPICE-UT000973,"MAHOGANI MADRIGAL, Administrator",(435) 635-1001,mahogani.southernutahhospice@gmail.com,,,,3/17/21
UT000223,461563,,HOSPICE,SUMMIT HOSPICE,"5882 SOUTH 900 EAST, SUITE 101",,MURRAY,UT,84121,SALT LAKE,0,0,0,0,0,0,10/31/21,2019-HOSPICE-77263,"MR DAVID BRITSCH, Administrator",(801) 542-7150,dbritsch@summithomehealth.com,461563,INTERMOUNTAIN HOME HEALTH INC,PROPRIETARY-CO,10/3/06
UT000913,461627,,HOSPICE,SUMMIT HOSPICE ST GEORGE,"1141 WEST STATE STREET, SUITE 10",,HURRICANE,UT,84737,WASHINGTON,0,0,0,0,0,0,8/31/22,2020-HOSPICE-UT000913,"MR DAVID BRITSCH, Administrator",(435) 359-4599,dbritsch@summithomehealth.com,461627,"SUMMIT ST. GEORGE, LLC",,8/21/19
UT000642,461607,,HOSPICE,SUN TREE HOSPICE LLC,"1240 E 100 S, SUITE 121, BUILDING 22",,ST GEORGE,UT,84790,WASHINGTON,0,0,0,0,0,0,4/30/21,2019-HOSPICE-UT000642,"MR MARK HYMAS, Administrator",(435) 767-1171,mark@suntreehospice.com,461607,SUN TREE HOSPICE LLC,PROPRIETARY-CO,4/2/14
UT000887,461626,,HOSPICE,SUNCREST HOSPICE UTAH,"1275 EAST FORT UNION BOULEVARD, SUITE 210",,COTTONWOOD,UT,84047,SALT LAKE,0,0,0,0,0,0,2/28/22,2020-HOSPICE-UT000887,"MR CHRISTOPHER HARRIS, Administrator",(801) 996-8469,knordstrom@suncrestcare.com,461626,,,1/31/19
UT000511,461597,8.70E+11,HOSPICE,SUNSHINE HOSPICE,209 WEST 300 NORTH,,LOGAN,UT,84321,CACHE,0,0,0,0,0,0,1/31/23,2021-HOSPICE-105238,"MS KIM NYDEGGER, Administrator",(435) 716-8541,kim.nydegger@sunshineterrace.com,461597,"SUNSHINE TERRACE FOUNDATION, INC.",VOL. NON PROFI,2/13/12
UT000106,461536,8.71E+11,HOSPICE,SUPERIOR HOSPICE,184 EAST 5900 SOUTH,,MURRAY,UT,84107,SALT LAKE,0,0,0,0,0,0,7/31/21,2019-HOSPICE-55129,"MS ANDREA HAVACKO, Administrator",(801) 254-3200,andrea@superiorhomecareandhospice.com,461536,SUPERIOR HOME CARE INC,PROPRIETARY-CO,2/2/04
UT000241,461567,,HOSPICE,SYMBII HOSPICE,"1916 NORTH 700 WEST, SUITE 110",,LAYTON,UT,84041,DAVIS,0,0,0,0,0,0,5/31/22,2020-HOSPICE-102378,"MR LARSON ALDER, Administrator",(801) 444-0221,lalder@symbiihealth.com,461567,"SILVER LAKE HEALTHCARE, INC.",PROPRIETARY-CO,2/20/07
UT000157,461550,,HOSPICE,SYMBII HOSPICE BEAR RIVER,"1153 NORTH MAIN STREET, SUITE B 100/110",,LOGAN,UT,84341,CACHE,0,0,0,0,0,0,7/31/21,2021-HOSPICE-UT000157,"MR ANDREW CHENEY, Administrator",(435) 752-2291,andrew.cheney@pennantservices.com,461550,BEAR RIVER HEALTHCARE LLC,PROPRIETARY PA,4/4/05
UT000619,461606,,HOSPICE,SYMBII HOSPICE SOUTH,"1385 WEST 2200 SOUTH, SUITE 202",,WEST VALLEY CITY,UT,84119,SALT LAKE,0,0,0,0,0,0,2/28/22,2020-HOSPICE-UT000619,"MR PATRICK HOBBS, Administrator",(801) 433-0344,phobbs@symbiihealth.com,461606,"EXEMPLAR HEALTHCARE, INC.",PROPRIETARY-CO,11/14/13
UT000931,461628,,HOSPICE,TEMPLE VIEW HOSPICE,1611 EAST 2450 SOUTH #5A,,ST GEORGE,UT,84790,WASHINGTON,0,0,0,0,0,0,4/30/21,2021-HOSPICE-UT000931,"MR SPENCER CLARK, Administrator",(435) 628-8410,admin@templeviewhospice.com,461628,TEMPLE VIEW HOSPICE,,4/14/20
UT000182,461556,,HOSPICE,TENDER CARE HOSPICE,"1751 WEST ALEXANDER STREET, SUITE 106",,WEST VALLEY CITY,UT,84119,SALT LAKE,0,0,0,0,0,0,4/30/22,2020-HOSPICE-UT000182,"MS LORALEE HATCH, Administrator",(801) 335-0522,LHatch@tendercarehospice.com,461556,"UNIFIED HEALTH SERVICES, LLC",PROPRIETARY-CO,11/1/05
UT461510,461510,8.70E+11,HOSPICE,UINTAH BASIN HOSPICE,187 W LAGOON ST,,ROOSEVELT,UT,84066,DUCHESNE,0,0,0,0,0,0,7/31/21,2019-HOSPICE-821,"MS NICHOLE WILSON, Administrator",(435) 722-2418,nichole_wilson@ubh.org,461510,UINTAH BASIN MEDICAL CENTER,GOVERNMENT-COU,7/18/96
UT000426,461590,,HOSPICE,UTAH HOSPICE,362 WEST CENTER STREET,,OREM,UT,84057,UTAH,0,0,0,0,0,0,8/31/21,2020-HOSPICE-97280,"MR RILEY EDGINGTON, Administrator",(801) 373-1400,info@utahhomehealth.net,461590,LIAHONA INC,PROPRIETARY PA,8/5/10
UT000595,461604,,HOSPICE,VALEO HOSPICE LLC,1376 EAST 3300 SOUTH,,SALT LAKE CITY,UT,84106,SALT LAKE,0,0,0,0,0,0,7/31/22,2020-HOSPICE-UT000595,"MS LISA KISSELL, Administrator",(801) 639-0020,lisa.kissell@valeohh.com,461604,VALEO HOSPICE LLC,PROPRIETARY-CO,7/10/13
UT000919,,,HOSPICE,WARMTH HOSPICE LLC,"222 SOUTH MAIN STREET, 5TH FLOOR, UNIT 522",,SALT LAKE CITY,UT,84101,SALT LAKE,0,0,0,0,0,0,11/30/23,2020-HOSPICE-UT000919,"ALEJANDRO TEJADA, Administrator",(385) 282-5000,warmthhospiceutah@gmail.com,,WARMTH HOSPICE LLC,,11/13/19
UT000397,461586,,HOSPICE,WASATCH HOSPICE,3665 SOUTH 8400 WEST SUITE 200,,MAGNA,UT,84044,SALT LAKE,0,0,0,0,0,0,6/4/21,2020-HOSPICE-UT000397,"MS MAHOGANI THURSTON, Administrator",(385) 522-2906,mahogani.wasatchhospice@gmail.com,461586,SOLUTIONS FOR HOME HEALTH AND HOSPICE,PROPRIETARY-CO,1/26/10
UT000658,461610,,HOSPICE,"YARROW HOSPICE, INC","70 WEST MAIN STREET, SUITE B",,AMERICAN FORK,UT,84003,UTAH,0,0,0,0,0,0,8/31/21,2020-HOSPICE-UT000658,"MS ABBEY BELL, Administrator",(801) 618-0093,info@yarrowhospice.com,461610,"YARROW HOSPICE, INC",PROPRIETARY-CO,8/1/14
UT000186,461559,,HOSPICE,ZION'S WAY HOSPICE,"1173 SOUTH 250 WEST, SUITE 401",,ST GEORGE,UT,84770,WASHINGTON,0,0,0,0,0,0,4/30/23,2021-HOSPICE-106446,"MR CORTNEY MATHEWS, Administrator",(435) 688-0648,clmathews@zionsway.com,461559,"RED ROCK HEALTHCARE, INC.",PROPRIETARY-CO,11/29/05
UT463025,463025,6.31E+11,HOSP-RHB,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF UTAH,8074 SOUTH 1300 EAST,,SANDY,UT,84094,SALT LAKE,84,84,84,0,0,0,12/31/21,2020-HOSP-635,"MR CHARLES SMITH, Administrator",(801) 561-3400,chuck.smith@encompasshealth.com,463025,"HEALTHSOUTH REHABILITATION HOSPITAL OF UTAH, LLC",PROPRIETARY,4/1/91
UT000636,463027,,HOSP-RHB,NORTHERN UTAH REHABILITATION HOSPITAL,5825 HARRISON BOULEVARD,,SOUTH OGDEN,UT,84403,WEBER,40,40,40,0,0,0,3/31/23,2021-HOSP-UT000636,"MR SCOT STEVENS, Administrator",(801) 475-5254,scotstevens@ernesthealth.com askus.nurh@ernesthealth.com,463027,"NORTHERN UTAH REHABILITATION HOSPITAL, LLC",PROPRIETARY,3/11/14
UT207177,,,HOSP-PSY,BENCHMARK BEHAVIORAL HEALTH SYSTEM,592 WEST 1350 SOUTH,,WOODS CROSS,UT,84087,DAVIS,84,0,0,0,0,0,9/30/21,2019-HOSP-168,"MR CRAIG SCHOLNICK, Administrator",(801) 299-5300,Craig.Scholnick@uhsinc.com,,"BENCHMARK BEHAVIORAL HEALTH SYSTEMS, INC.",PROPRIETARY,8/19/86
UT270421,,,HOSP-PSY,CENTER FOR CHANGE,1790 NORTH STATE STREET,,OREM,UT,84057,UTAH,58,0,0,0,0,0,11/30/22,2020-HOSP-72416,"MS. NICOLE HAWKINS, Administrator",(801) 224-8255,nicole.hawkins@uhsinc.com,,"UHS OF TIMPANOGOS, INC.",PROPRIETARY,1/5/04
UT207176,464015,,HOSP-PSY,HIGHLAND RIDGE HOSPITAL,7309 SOUTH 180 WEST,,MIDVALE,UT,84047,SALT LAKE,83,83,83,0,0,0,1/31/22,2020-HOSP-184,"MR JIM HESS, Administrator",(801) 569-2153,Jim.Hess@highlandridgehospital.com,464015,"PHC OF UTAH, INC.",PROPRIETARY,1/17/84
UT629117,464012,,HOSP-PSY,MARIAN CENTER,451 EAST BISHOP FEDERAL LANE,,SALT LAKE CITY,UT,84115,SALT LAKE,14,14,14,0,0,0,2/28/22,2020-HOSP-99420,"MR LEE KILPACK, Administrator",(801) 468-6856,lkilpack@ensignservices.net,464012,SUCCESSOR HEALTHCARE LLC,PROPRIETARY,8/14/02
UT000491,464014,,HOSP-PSY,PROVO CANYON BEHAVIORAL HOSPITAL,1350 EAST 750 NORTH,,OREM,UT,84097,UTAH,80,80,80,0,0,0,1/31/23,2021-HOSP-103338,"MR JEREMY COTTLE, Administrator",(801) 852-2273,jeremy.cottle@uhsinc.com,464014,"UHS OF PROVO CANYON, INC.",PROPRIETARY,10/28/11
UT000434,464013,,HOSP-PSY,SALT LAKE BEHAVIORAL HEALTH,3802 SOUTH 700 EAST,,SALT LAKE CITY,UT,84106,SALT LAKE,118,118,118,0,0,0,10/31/21,2019-HOSP-98106,"MR KREG GILLMAN, Administrator",(801) 264-6035,Kreg.gillman@uhsinc.com,464013,SALT LAKE BEHAVIORAL HEALTH LLC,VOL. NON PROFI,10/25/10
UT270423,,,HOSP-PSY,THE AUBERGE AT ASPEN PARK-A MEMORY CARE COMMUNITY,1430 EAST 4500 SOUTH,,SALT LAKE CITY,UT,84117,SALT LAKE,136,0,0,0,0,0,7/31/22,2020-HOSP-UT270423,"MS NATALIE BOWEN, Administrator",(801) 272-8000,administrator@aubergeaspenpark.com,,WELLTOWER TENANT GROUP LLC,PROPRIETARY,6/28/99
UT464001,464001,8.76E+11,HOSP-PSY,UTAH STATE HOSPITAL,1300 EAST CENTER STREET,,PROVO,UT,84605,UTAH,384,384,384,0,0,0,12/31/21,2020-HOSP-209,"MR DALLAS EARNSHAW, Administrator",(801) 344-4400,dearnshaw@utah.gov,464001,STATE OF UTAH,GOVERNMENT-STA,1/1/80
UT000252,,,HOSP-PSY,"VIEWPOINT CENTER, LLC",2732 WEST 2700 SOUTH,,SYRACUSE,UT,84075,DAVIS,26,0,0,0,0,0,4/30/23,2021-HOSP-UT000252,"MS JENNIFER WILDE, Administrator",(801) 825-5222,jwilde@viewpointcenter.com,,"VIEWPOINT CENTER, LLC",PROPRIETARY,3/12/07
UT311795,462004,9.43E+11,HOSP-LT,KPC PROMISE HOSPITAL OF SALT LAKE,4252 SOUTH BIRKHILL BOULEVARD,,MURRAY,UT,84107,SALT LAKE,38,38,0,38,0,0,6/30/22,2020-HOSP-UT311795,"MR WAYNE KINSEY, Administrator",(385) 425-0050,wkinsey@kpcph.com,462004,"KPC PROMISE HOSPITAL OF SALT LAKE, LLC",PROPRIETARY,6/6/02
UT462005,462005,20-3800889001,HOSP-LT,UTAH VALLEY SPECIALTY HOSPITAL,306 WEST RIVER BEND LANE,,PROVO,UT,84604,UTAH,40,40,40,0,0,0,10/31/21,2019-HOSP-77426,"MS BRYNN BECK, Administrator",(801) 226-5858,brynnbeck@ernesthealth.com,462005,"ERNEST HEALTH, INC",PROPRIETARY,11/1/07
UT462003,462003,8.70E+11,HOSP-LT,WESTERN PEAKS SPECIALTY HOSPITAL,485 EAST 500 SOUTH,,BOUNTIFUL,UT,84010,DAVIS,43,43,43,0,0,0,5/31/21,2020-HOSP-UT462003,"MR DAVID BLAND, Administrator",(801) 299-4800,davidbland@sdch.com,462003,"SOUTH DAVIS COMMUNITY HOSPITAL, INC.",PROPRIETARY,1/1/89
UT463301,463301,9.43E+11,HOSP-CHD,PRIMARY CHILDREN'S HOSPITAL,100 NORTH MARIO CAPECCHI DRIVE,,SALT LAKE CITY,UT,84113,SALT LAKE,308,308,308,0,0,0,4/30/22,2021-HOSP-439,"MS KATY WELKIE, Administrator",(801) 662-1000,katy.welkie@imail.org,463301,"IHC HEALTH SERVICES, INC.",VOL. NON PROFI,4/22/90
UT000440,463302,3.62E+11,HOSP-CHD,SHRINERS HOSPITALS FOR CHILDREN - SALT LAKE CITY,1275 EAST FAIRFAX ROAD,,SALT LAKE CITY,UT,84103,SALT LAKE,45,45,45,0,0,0,11/30/21,2019-HOSP-206,"MR KEVIN MARTIN, Administrator",(801) 536-3500,kmartin@shrinenet.org,463302,SHRINERS HOSPITAL FOR CHILDREN,VOL. NON PROFI,1/1/80
UT460035,461335,8.70E+11,HOSP-CAH,BEAVER VALLEY HOSPITAL,1109 NORTH 100 WEST,,BEAVER,UT,84713,BEAVER,25,25,25,0,0,0,1/31/23,2021-HOSP-167,"MR SCOTT LANGFORD, Administrator",(435) 438-7100,sal@beaverhospital.net,461335,BEAVER CITY CORPORATION,GOVENMENT-LOCA,1/1/80
UT000369,461310,,HOSP-CAH,BLUE MOUNTAIN HOSPITAL,802 SOUTH 200 WEST,,BLANDING,UT,84511,SAN JUAN,11,11,11,0,0,0,5/31/21,2019-HOSP-96389,"MR JEREMY LYMAN, Administrator",(435) 678-3993,jlyman@bmhutah.org,461310,BLUE MOUNTAIN HOSPITAL,PROPRIETARY,7/6/09
UT00101,461304,8.76E+11,HOSP-CAH,CENTRAL VALLEY MEDICAL CENTER - CAH,48 WEST 1500 NORTH,,NEPHI,UT,84648,JUAB,25,25,25,0,0,0,12/31/22,2021-HOSP-171,"MR MARK STODDARD, Administrator",(435) 623-3000,marks@rhgi.org,461304,CENTRAL VALLEY MEDICAL CENTER,VOL. NON PROFI,12/17/03
UT288641,461300,8.70E+11,HOSP-CAH,DELTA COMMUNITY HOSPITAL,126 SOUTH WHITE SAGE AVENUE,,DELTA,UT,84624,MILLARD,18,18,18,0,0,0,8/31/21,2020-HOSP-25384,"MR KURT FORSYTH, Administrator",(435) 864-5591,kurt.forsyth@imail.org,461300,INTERMOUNTAIN HEALTH CARE,VOL. NON PROFI,1/1/80
UT801690,461301,8.70E+11,HOSP-CAH,FILLMORE COMMUNITY HOSPITAL,674 SOUTH HIGHWAY 99,,FILLMORE,UT,84631,MILLARD,19,19,19,0,0,0,8/31/21,2020-HOSP-25387,"MR KURT FORSYTH, Administrator",(435) 743-5591,kurt.forsyth@imail.org,461301,"IHC HEALTH SERVICES, INC.",PROPRIETARY,8/27/01
UT460033,461333,8.76E+11,HOSP-CAH,GARFIELD MEMORIAL HOSPITAL,200 NORTH 400 EAST,,PANGUITCH,UT,84759,GARFIELD,15,15,15,0,0,0,7/31/21,2019-HOSP-11631,"MR ALBERTO VASQUEZ, Administrator",(435) 676-8811,alberto.vasquez@imail.org,461333,GARFIELD COUNTY,GOVENMENT-LOCA,1/1/89
